c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he arm22.vms
Ag4d
	Characteristic Energy eV	1486.61	Acquisition Time s	2.8
KE_Ag4d	BE_Ag4d	CPS_Ag4d
1346.61	140	1367.7
1346.71	139.9	1366.85
1346.81	139.8	1339.7
1346.91	139.7	1317.06
1347.01	139.6	1329.1
1347.11	139.5	1365.5
1347.21	139.4	1395.55
1347.31	139.3	1364.06
1347.41	139.2	1350.3
1347.51	139.1	1376.64
1347.61	139	1342.23
1347.71	138.9	1358.18
1347.81	138.8	1372.27
1347.91	138.7	1355.32
1348.01	138.6	1322.57
1348.11	138.5	1334.83
1348.21	138.4	1324.63
1348.31	138.3	1372.51
1348.41	138.2	1431.66
1348.51	138.1	1351.04
1348.61	138	1339.91
1348.71	137.9	1369.89
1348.81	137.8	1334.9
1348.91	137.7	1378.63
1349.01	137.6	1373.79
1349.11	137.5	1362.79
1349.21	137.4	1386.43
1349.31	137.3	1339.61
1349.41	137.2	1377.43
1349.51	137.1	1356.29
1349.61	137	1374.47
1349.71	136.9	1375.25
1349.81	136.8	1371.38
1349.91	136.7	1365.64
1350.01	136.6	1380.29
1350.11	136.5	1362.21
1350.21	136.4	1346.73
1350.31	136.3	1345.61
1350.41	136.2	1338.35
1350.51	136.1	1338.85
1350.61	136	1384.46
1350.71	135.9	1375.26
1350.81	135.8	1377.85
1350.91	135.7	1387.24
1351.01	135.6	1364.57
1351.11	135.5	1385.74
1351.21	135.4	1369.47
1351.31	135.3	1355.61
1351.41	135.2	1356.63
1351.51	135.1	1378.77
1351.61	135	1370.06
1351.71	134.9	1357.3
1351.81	134.8	1383.11
1351.91	134.7	1382.48
1352.01	134.6	1379.41
1352.11	134.5	1351.05
1352.21	134.4	1387.62
1352.31	134.3	1388
1352.41	134.2	1379.58
1352.51	134.1	1384.01
1352.61	134	1366.68
1352.71	133.9	1358.93
1352.81	133.8	1400.92
1352.91	133.7	1363.53
1353.01	133.6	1370.94
1353.11	133.5	1367.9
1353.21	133.4	1356.95
1353.31	133.3	1380.91
1353.41	133.2	1416.29
1353.51	133.1	1368.24
1353.61	133	1382.7
1353.71	132.9	1387.18
1353.81	132.8	1383.16
1353.91	132.7	1383.52
1354.01	132.6	1370.37
1354.11	132.5	1338.87
1354.21	132.4	1355.2
1354.31	132.3	1376.03
1354.41	132.2	1386.66
1354.51	132.1	1407.15
1354.61	132	1406.96
1354.71	131.9	1377.64
1354.81	131.8	1401.3
1354.91	131.7	1425.69
1355.01	131.6	1416.92
1355.11	131.5	1435.84
1355.21	131.4	1375.79
1355.31	131.3	1386.46
1355.41	131.2	1379.15
1355.51	131.1	1422.81
1355.61	131	1407.68
1355.71	130.9	1402.62
1355.81	130.8	1375.42
1355.91	130.7	1394.38
1356.01	130.6	1379.69
1356.11	130.5	1365.17
1356.21	130.4	1398.35
1356.31	130.3	1362.03
1356.41	130.2	1410.01
1356.51	130.1	1397.31
1356.61	130	1389.67
1356.71	129.9	1403.74
1356.81	129.8	1403.49
1356.91	129.7	1392.05
1357.01	129.6	1395.55
1357.11	129.5	1427.45
1357.21	129.4	1398.51
1357.31	129.3	1411.85
1357.41	129.2	1397.34
1357.51	129.1	1411.39
1357.61	129	1389.64
1357.71	128.9	1395.19
1357.81	128.8	1384.95
1357.91	128.7	1386.57
1358.01	128.6	1391.15
1358.11	128.5	1368.19
1358.21	128.4	1406.64
1358.31	128.3	1400.52
1358.41	128.2	1385.82
1358.51	128.1	1405.74
1358.61	128	1385.51
1358.71	127.9	1378.74
1358.81	127.8	1397.62
1358.91	127.7	1399.9
1359.01	127.6	1391.96
1359.11	127.5	1383.99
1359.21	127.4	1388.27
1359.31	127.3	1378.42
1359.41	127.2	1423.59
1359.51	127.1	1388.12
1359.61	127	1411.27
1359.71	126.9	1385.97
1359.81	126.8	1406.41
1359.91	126.7	1427.43
1360.01	126.6	1391.98
1360.11	126.5	1393.73
1360.21	126.4	1380.48
1360.31	126.3	1421.93
1360.41	126.2	1422.75
1360.51	126.1	1432.66
1360.61	126	1397.77
1360.71	125.9	1404.38
1360.81	125.8	1415.61
1360.91	125.7	1390.06
1361.01	125.6	1407.93
1361.11	125.5	1419.46
1361.21	125.4	1432.38
1361.31	125.3	1400.85
1361.41	125.2	1414.48
1361.51	125.1	1395.76
1361.61	125	1411.61
1361.71	124.9	1405.74
1361.81	124.8	1419.19
1361.91	124.7	1414.4
1362.01	124.6	1409.39
1362.11	124.5	1442.79
1362.21	124.4	1414.24
1362.31	124.3	1418.57
1362.41	124.2	1410.67
1362.51	124.1	1421.46
1362.61	124	1408.6
1362.71	123.9	1420.51
1362.81	123.8	1451.39
1362.91	123.7	1448.63
1363.01	123.6	1425.14
1363.11	123.5	1420.43
1363.21	123.4	1417.66
1363.31	123.3	1433.25
1363.41	123.2	1405.58
1363.51	123.1	1422.41
1363.61	123	1439.54
1363.71	122.9	1424.68
1363.81	122.8	1451.5
1363.91	122.7	1424.78
1364.01	122.6	1389.07
1364.11	122.5	1431.7
1364.21	122.4	1440.27
1364.31	122.3	1428.99
1364.41	122.2	1427.93
1364.51	122.1	1438.98
1364.61	122	1470.8
1364.71	121.9	1456.52
1364.81	121.8	1445.96
1364.91	121.7	1481.43
1365.01	121.6	1460.52
1365.11	121.5	1464.81
1365.21	121.4	1436.41
1365.31	121.3	1424.05
1365.41	121.2	1416.7
1365.51	121.1	1437.65
1365.61	121	1447.19
1365.71	120.9	1445.49
1365.81	120.8	1455.92
1365.91	120.7	1433.4
1366.01	120.6	1395.51
1366.11	120.5	1425.97
1366.21	120.4	1463.93
1366.31	120.3	1420.17
1366.41	120.2	1410.7
1366.51	120.1	1430.2
1366.61	120	1411.83
1366.71	119.9	1433.2
1366.81	119.8	1447.58
1366.91	119.7	1436.38
1367.01	119.6	1435.64
1367.11	119.5	1443.08
1367.21	119.4	1431.02
1367.31	119.3	1464.23
1367.41	119.2	1466.84
1367.51	119.1	1468.65
1367.61	119	1434.84
1367.71	118.9	1459.18
1367.81	118.8	1468.59
1367.91	118.7	1425.04
1368.01	118.6	1449.04
1368.11	118.5	1447.64
1368.21	118.4	1422.98
1368.31	118.3	1446.16
1368.41	118.2	1461.52
1368.51	118.1	1463.8
1368.61	118	1427.19
1368.71	117.9	1433.19
1368.81	117.8	1453.85
1368.91	117.7	1432.21
1369.01	117.6	1440.62
1369.11	117.5	1455.12
1369.21	117.4	1432.05
1369.31	117.3	1432.88
1369.41	117.2	1399.13
1369.51	117.1	1435.55
1369.61	117	1417.65
1369.71	116.9	1415.33
1369.81	116.8	1435.21
1369.91	116.7	1432.43
1370.01	116.6	1441.99
1370.11	116.5	1440.82
1370.21	116.4	1458.78
1370.31	116.3	1453.93
1370.41	116.2	1431.78
1370.51	116.1	1414.83
1370.61	116	1460.36
1370.71	115.9	1413.25
1370.81	115.8	1421.14
1370.91	115.7	1447.41
1371.01	115.6	1441.82
1371.11	115.5	1440.98
1371.21	115.4	1436.2
1371.31	115.3	1431.08
1371.41	115.2	1425.33
1371.51	115.1	1398.55
1371.61	115	1440.56
1371.71	114.9	1468.51
1371.81	114.8	1469.48
1371.91	114.7	1452.27
1372.01	114.6	1422.13
1372.11	114.5	1444.93
1372.21	114.4	1435.82
1372.31	114.3	1443.19
1372.41	114.2	1394.18
1372.51	114.1	1409.55
1372.61	114	1429.34
1372.71	113.9	1446.73
1372.81	113.8	1431.27
1372.91	113.7	1431.73
1373.01	113.6	1452.5
1373.11	113.5	1448.1
1373.21	113.4	1449.43
1373.31	113.3	1398.43
1373.41	113.2	1441.13
1373.51	113.1	1449.21
1373.61	113	1418.48
1373.71	112.9	1445.09
1373.81	112.8	1424.72
1373.91	112.7	1413.63
1374.01	112.6	1411.7
1374.11	112.5	1414.54
1374.21	112.4	1438.71
1374.31	112.3	1423.85
1374.41	112.2	1438.31
1374.51	112.1	1463.38
1374.61	112	1437.81
1374.71	111.9	1409.51
1374.81	111.8	1414.07
1374.91	111.7	1413.18
1375.01	111.6	1446.91
1375.11	111.5	1453.31
1375.21	111.4	1401.91
1375.31	111.3	1448.93
1375.41	111.2	1432.39
1375.51	111.1	1417.16
1375.61	111	1409.11
1375.71	110.9	1416.73
1375.81	110.8	1428.29
1375.91	110.7	1448.66
1376.01	110.6	1442.53
1376.11	110.5	1426.04
1376.21	110.4	1450.4
1376.31	110.3	1445.84
1376.41	110.2	1445.31
1376.51	110.1	1422.13
1376.61	110	1440.15
1376.71	109.9	1438.64
1376.81	109.8	1469.91
1376.91	109.7	1417.41
1377.01	109.6	1404.06
1377.11	109.5	1414.96
1377.21	109.4	1416.75
1377.31	109.3	1437.55
1377.41	109.2	1421.59
1377.51	109.1	1432.11
1377.61	109	1409.16
1377.71	108.9	1462.36
1377.81	108.8	1436.96
1377.91	108.7	1409.37
1378.01	108.6	1438.34
1378.11	108.5	1448.96
1378.21	108.4	1471.58
1378.31	108.3	1457.19
1378.41	108.2	1437.49
1378.51	108.1	1439.1
1378.61	108	1457.48
1378.71	107.9	1449.13
1378.81	107.8	1463.84
1378.91	107.7	1477.84
1379.01	107.6	1468.59
1379.11	107.5	1445
1379.21	107.4	1436.84
1379.31	107.3	1461.68
1379.41	107.2	1443.82
1379.51	107.1	1450.15
1379.61	107	1467.26
1379.71	106.9	1444.13
1379.81	106.8	1457.36
1379.91	106.7	1485.61
1380.01	106.6	1472.94
1380.11	106.5	1436.59
1380.21	106.4	1453.19
1380.31	106.3	1451.91
1380.41	106.2	1466.76
1380.51	106.1	1448.6
1380.61	106	1455.04
1380.71	105.9	1462.86
1380.81	105.8	1481.78
1380.91	105.7	1456.33
1381.01	105.6	1446.65
1381.11	105.5	1480.11
1381.21	105.4	1490.84
1381.31	105.3	1481.31
1381.41	105.2	1439.83
1381.51	105.1	1471.36
1381.61	105	1446.58
1381.71	104.9	1456.94
1381.81	104.8	1489.85
1381.91	104.7	1487.62
1382.01	104.6	1484.66
1382.11	104.5	1476.41
1382.21	104.4	1468.06
1382.31	104.3	1510.42
1382.41	104.2	1490.06
1382.51	104.1	1499.33
1382.61	104	1451.7
1382.71	103.9	1502.51
1382.81	103.8	1526.3
1382.91	103.7	1527.6
1383.01	103.6	1491.65
1383.11	103.5	1499.56
1383.21	103.4	1500.26
1383.31	103.3	1535.68
1383.41	103.2	1538.22
1383.51	103.1	1494.06
1383.61	103	1509.37
1383.71	102.9	1508.21
1383.81	102.8	1511
1383.91	102.7	1487.25
1384.01	102.6	1488.35
1384.11	102.5	1503.86
1384.21	102.4	1501.34
1384.31	102.3	1513.38
1384.41	102.2	1532.68
1384.51	102.1	1535.38
1384.61	102	1533.5
1384.71	101.9	1548.15
1384.81	101.8	1570.89
1384.91	101.7	1555.95
1385.01	101.6	1551.61
1385.11	101.5	1561.98
1385.21	101.4	1555.66
1385.31	101.3	1563.49
1385.41	101.2	1595.89
1385.51	101.1	1580.44
1385.61	101	1598.58
1385.71	100.9	1634.84
1385.81	100.8	1634.09
1385.91	100.7	1653.63
1386.01	100.6	1642.37
1386.11	100.5	1640.86
1386.21	100.4	1643.35
1386.31	100.3	1688.2
1386.41	100.2	1645.9
1386.51	100.1	1641.64
1386.61	100	1650.54
1386.71	99.9	1685.41
1386.81	99.8	1675.58
1386.91	99.7	1718.22
1387.01	99.6	1714.09
1387.11	99.5	1749.08
1387.21	99.4	1741.96
1387.31	99.3	1753.96
1387.41	99.2	1738.5
1387.51	99.1	1738.38
1387.61	99	1760.07
1387.71	98.9	1796.04
1387.81	98.8	1781.41
1387.91	98.7	1811.76
1388.01	98.6	1835.03
1388.11	98.5	1810.1
1388.21	98.4	1840.85
1388.31	98.3	1910.94
1388.41	98.2	1889.53
1388.51	98.1	1900.16
1388.61	98	1941.91
1388.71	97.9	1883.35
1388.81	97.8	1926.72
1388.91	97.7	1913.46
1389.01	97.6	1979.75
1389.11	97.5	1995.32
1389.21	97.4	1981.66
1389.31	97.3	1990.45
1389.41	97.2	1984.65
1389.51	97.1	1980.25
1389.61	97	2000.39
1389.71	96.9	2001.7
1389.81	96.8	1993.87
1389.91	96.7	2013.41
1390.01	96.6	1998.36
1390.11	96.5	1976.34
1390.21	96.4	1930.74
1390.31	96.3	1949.84
1390.41	96.2	1929.03
1390.51	96.1	1954.06
1390.61	96	1917.79
1390.71	95.9	1863.78
1390.81	95.8	1883.37
1390.91	95.7	1843.85
1391.01	95.6	1820.9
1391.11	95.5	1793.67
1391.21	95.4	1799.78
1391.31	95.3	1756.44
1391.41	95.2	1741.27
1391.51	95.1	1729.28
1391.61	95	1757.87
1391.71	94.9	1709.33
1391.81	94.8	1676.06
1391.91	94.7	1695.65
1392.01	94.6	1678.15
1392.11	94.5	1640.17
1392.21	94.4	1634.22
1392.31	94.3	1653.69
1392.41	94.2	1610.04
1392.51	94.1	1592.99
1392.61	94	1583.55
1392.71	93.9	1580.18
1392.81	93.8	1569.86
1392.91	93.7	1576.28
1393.01	93.6	1541.83
1393.11	93.5	1559.7
1393.21	93.4	1561.64
1393.31	93.3	1518.29
1393.41	93.2	1527.2
1393.51	93.1	1547.13
1393.61	93	1528.74
1393.71	92.9	1522.6
1393.81	92.8	1513.71
1393.91	92.7	1488.04
1394.01	92.6	1476.5
1394.11	92.5	1461.49
1394.21	92.4	1454.46
1394.31	92.3	1437.44
1394.41	92.2	1470.05
1394.51	92.1	1459.66
1394.61	92	1452.95
1394.71	91.9	1461.82
1394.81	91.8	1442.51
1394.91	91.7	1481.95
1395.01	91.6	1466.59
1395.11	91.5	1443.36
1395.21	91.4	1434.59
1395.31	91.3	1455.63
1395.41	91.2	1468.66
1395.51	91.1	1434.46
1395.61	91	1464.6
1395.71	90.9	1428.29
1395.81	90.8	1418.53
1395.91	90.7	1439.27
1396.01	90.6	1430.29
1396.11	90.5	1422.7
1396.21	90.4	1435.04
1396.31	90.3	1419.12
1396.41	90.2	1440.69
1396.51	90.1	1415.44
1396.61	90	1438.38
1396.71	89.9	1424.87
1396.81	89.8	1433.64
1396.91	89.7	1408.39
1397.01	89.6	1416.11
1397.11	89.5	1420.59
1397.21	89.4	1435.92
1397.31	89.3	1390.09
1397.41	89.2	1416.59
1397.51	89.1	1437.75
1397.61	89	1432.77
1397.71	88.9	1412.57
1397.81	88.8	1401.2
1397.91	88.7	1406.85
1398.01	88.6	1398.54
1398.11	88.5	1414.44
1398.21	88.4	1411.21
1398.31	88.3	1430.38
1398.41	88.2	1429.83
1398.51	88.1	1401.8
1398.61	88	1412.92
1398.71	87.9	1435.11
1398.81	87.8	1421.5
1398.91	87.7	1430.03
1399.01	87.6	1418.95
1399.11	87.5	1445.61
1399.21	87.4	1407.16
1399.31	87.3	1412.14
1399.41	87.2	1411.69
1399.51	87.1	1415.1
1399.61	87	1438.16
1399.71	86.9	1419.49
1399.81	86.8	1427.33
1399.91	86.7	1458.71
1400.01	86.6	1440.43
1400.11	86.5	1438.49
1400.21	86.4	1434.49
1400.31	86.3	1429.42
1400.41	86.2	1428.52
1400.51	86.1	1416.02
1400.61	86	1441.6
1400.71	85.9	1444.33
1400.81	85.8	1429.84
1400.91	85.7	1404.43
1401.01	85.6	1402.05
1401.11	85.5	1401.7
1401.21	85.4	1400.95
1401.31	85.3	1420.29
1401.41	85.2	1432.84
1401.51	85.1	1405.92
1401.61	85	1435.3
1401.71	84.9	1435.26
1401.81	84.8	1435.69
1401.91	84.7	1429.22
1402.01	84.6	1410.55
1402.11	84.5	1445.55
1402.21	84.4	1453.21
1402.31	84.3	1438.32
1402.41	84.2	1440.75
1402.51	84.1	1429.4
1402.61	84	1430.35
1402.71	83.9	1448.64
1402.81	83.8	1456.05
1402.91	83.7	1419.89
1403.01	83.6	1420.51
1403.11	83.5	1415.88
1403.21	83.4	1429.81
1403.31	83.3	1399.63
1403.41	83.2	1391.18
1403.51	83.1	1417.81
1403.61	83	1405.43
1403.71	82.9	1429
1403.81	82.8	1449.68
1403.91	82.7	1405.31
1404.01	82.6	1422.98
1404.11	82.5	1423.96
1404.21	82.4	1393.48
1404.31	82.3	1452.21
1404.41	82.2	1469.63
1404.51	82.1	1417.11
1404.61	82	1390.09
1404.71	81.9	1422.64
1404.81	81.8	1441.14
1404.91	81.7	1417.81
1405.01	81.6	1422.01
1405.11	81.5	1399.77
1405.21	81.4	1385.73
1405.31	81.3	1400.92
1405.41	81.2	1415.59
1405.51	81.1	1379.4
1405.61	81	1366.33
1405.71	80.9	1381.52
1405.81	80.8	1419.66
1405.91	80.7	1407.41
1406.01	80.6	1405.81
1406.11	80.5	1420.27
1406.21	80.4	1411.74
1406.31	80.3	1365.98
1406.41	80.2	1409.38
1406.51	80.1	1406.48
1406.61	80	1402.88
1406.71	79.9	1395.35
1406.81	79.8	1361.15
1406.91	79.7	1411.51
1407.01	79.6	1405.91
1407.11	79.5	1398.75
1407.21	79.4	1409.93
1407.31	79.3	1371.73
1407.41	79.2	1407.3
1407.51	79.1	1371.89
1407.61	79	1378.81
1407.71	78.9	1376.39
1407.81	78.8	1360.28
1407.91	78.7	1379.85
1408.01	78.6	1400.09
1408.11	78.5	1364.9
1408.21	78.4	1360.21
1408.31	78.3	1366.58
1408.41	78.2	1377.67
1408.51	78.1	1368.93
1408.61	78	1406.71
1408.71	77.9	1379.79
1408.81	77.8	1403.2
1408.91	77.7	1371.86
1409.01	77.6	1405.17
1409.11	77.5	1377.06
1409.21	77.4	1380.69
1409.31	77.3	1376.35
1409.41	77.2	1371.3
1409.51	77.1	1353.74
1409.61	77	1348.01
1409.71	76.9	1361.3
1409.81	76.8	1375.08
1409.91	76.7	1343.61
1410.01	76.6	1386.28
1410.11	76.5	1339.95
1410.21	76.4	1334.14
1410.31	76.3	1366.48
1410.41	76.2	1376.46
1410.51	76.1	1403.08
1410.61	76	1367.64
1410.71	75.9	1365.41
1410.81	75.8	1323.54
1410.91	75.7	1332.06
1411.01	75.6	1389.63
1411.11	75.5	1367.35
1411.21	75.4	1362.22
1411.31	75.3	1356.57
1411.41	75.2	1348.92
1411.51	75.1	1343.67
1411.61	75	1364.4
1411.71	74.9	1363.57
1411.81	74.8	1359.3
1411.91	74.7	1352.63
1412.01	74.6	1339.28
1412.11	74.5	1336.12
1412.21	74.4	1354.21
1412.31	74.3	1364.19
1412.41	74.2	1315.01
1412.51	74.1	1334.7
1412.61	74	1345.98
1412.71	73.9	1333.98
1412.81	73.8	1382.61
1412.91	73.7	1338.47
1413.01	73.6	1314.46
1413.11	73.5	1340.73
1413.21	73.4	1346.41
1413.31	73.3	1369.31
1413.41	73.2	1392.6
1413.51	73.1	1366.1
1413.61	73	1348.57
1413.71	72.9	1374.57
1413.81	72.8	1373.4
1413.91	72.7	1374.02
1414.01	72.6	1373.81
1414.11	72.5	1370.65
1414.21	72.4	1389.35
1414.31	72.3	1371.58
1414.41	72.2	1379.47
1414.51	72.1	1415.29
1414.61	72	1400.64
1414.71	71.9	1376.4
1414.81	71.8	1371.22
1414.91	71.7	1357.06
1415.01	71.6	1392.39
1415.11	71.5	1415.28
1415.21	71.4	1388.09
1415.31	71.3	1390.67
1415.41	71.2	1413.41
1415.51	71.1	1370.68
1415.61	71	1424.32
1415.71	70.9	1398.68
1415.81	70.8	1397.56
1415.91	70.7	1398.05
1416.01	70.6	1379.75
1416.11	70.5	1404.88
1416.21	70.4	1427.67
1416.31	70.3	1445.73
1416.41	70.2	1431.26
1416.51	70.1	1391.03
1416.61	70	1417.43
1416.71	69.9	1420.49
1416.81	69.8	1421.88
1416.91	69.7	1438.15
1417.01	69.6	1445.7
1417.11	69.5	1443.29
1417.21	69.4	1486.15
1417.31	69.3	1458.45
1417.41	69.2	1443.93
1417.51	69.1	1476.53
1417.61	69	1494.56
1417.71	68.9	1485.63
1417.81	68.8	1519.54
1417.91	68.7	1509.88
1418.01	68.6	1518.11
1418.11	68.5	1519.14
1418.21	68.4	1525.32
1418.31	68.3	1529.8
1418.41	68.2	1532.2
1418.51	68.1	1545.28
1418.61	68	1548.93
1418.71	67.9	1576.53
1418.81	67.8	1569.72
1418.91	67.7	1581.9
1419.01	67.6	1614.33
1419.11	67.5	1604.22
1419.21	67.4	1610.04
1419.31	67.3	1630.31
1419.41	67.2	1609
1419.51	67.1	1632.32
1419.61	67	1630.45
1419.71	66.9	1663.13
1419.81	66.8	1686.73
1419.91	66.7	1652.2
1420.01	66.6	1649.07
1420.11	66.5	1705.51
1420.21	66.4	1699.13
1420.31	66.3	1720.68
1420.41	66.2	1765.34
1420.51	66.1	1775.63
1420.61	66	1752.76
1420.71	65.9	1788.88
1420.81	65.8	1791.78
1420.91	65.7	1800.31
1421.01	65.6	1815.83
1421.11	65.5	1830.73
1421.21	65.4	1846.53
1421.31	65.3	1832.08
1421.41	65.2	1832.69
1421.51	65.1	1824.7
