c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he largearea.vms
Pr:Ag3p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.7
KE_Pr:Ag3p	BE_Pr:Ag3p	CPS_Pr:Ag3p
791.21	695.4	4027.84
791.31	695.3	3833.91
791.41	695.2	3890.12
791.51	695.1	3762.05
791.61	695	3753.61
791.71	694.9	3932.92
791.81	694.8	3834.73
791.91	694.7	3840.57
792.01	694.6	3825.06
792.11	694.5	3907.03
792.21	694.4	3860.11
792.31	694.3	3763.72
792.41	694.2	3835.18
792.51	694.1	3813.52
792.61	694	3888.28
792.71	693.9	3816.78
792.81	693.8	3797.65
792.91	693.7	3734
793.01	693.6	3835.24
793.11	693.5	4033.41
793.21	693.4	3895.63
793.31	693.3	3639.56
793.41	693.2	3831.92
793.51	693.1	3844.83
793.61	693	3905.24
793.71	692.9	4042.31
793.81	692.8	4029.3
793.91	692.7	3882.15
794.01	692.6	3841.76
794.11	692.5	3949.81
794.21	692.4	3962.02
794.31	692.3	3895.44
794.41	692.2	4044.95
794.51	692.1	3926.32
794.61	692	3920.24
794.71	691.9	3805.6
794.81	691.8	3832.72
794.91	691.7	3987.85
795.01	691.6	3827.55
795.11	691.5	3886.57
795.21	691.4	3817.68
795.31	691.3	3845
795.41	691.2	3796.59
795.51	691.1	3893.41
795.61	691	3858.97
795.71	690.9	3982.71
795.81	690.8	4023.34
795.91	690.7	3758.19
796.01	690.6	3781.71
796.11	690.5	3850.09
796.21	690.4	3632.15
796.31	690.3	3937.81
796.41	690.2	3990.83
796.51	690.1	3811.46
796.61	690	3930.93
796.71	689.9	3930.42
796.81	689.8	3772.54
796.91	689.7	3967.96
797.01	689.6	3813.32
797.11	689.5	3912.95
797.21	689.4	3990.51
797.31	689.3	4124.44
797.41	689.2	3848.02
797.51	689.1	3840.83
797.61	689	3892.29
797.71	688.9	3935.86
797.81	688.8	4028.72
797.91	688.7	3959.69
798.01	688.6	4107.44
798.11	688.5	3819.95
798.21	688.4	4105.67
798.31	688.3	3999.78
798.41	688.2	4058.51
798.51	688.1	3764.08
798.61	688	3958.94
798.71	687.9	3924.1
798.81	687.8	3821.63
798.91	687.7	3876.58
799.01	687.6	3966.45
799.11	687.5	3898.21
799.21	687.4	3719.94
799.31	687.3	3776.51
799.41	687.2	3924.23
799.51	687.1	3880.48
799.61	687	3659.37
799.71	686.9	3730.81
799.81	686.8	3806.28
799.91	686.7	3931.04
800.01	686.6	3801.26
800.11	686.5	3824.69
800.21	686.4	3908.49
800.31	686.3	3965.86
800.41	686.2	3970.57
800.51	686.1	3843.56
800.61	686	3926.17
800.71	685.9	3884.17
800.81	685.8	3825.15
800.91	685.7	3755.39
801.01	685.6	3961.63
801.11	685.5	3970.78
801.21	685.4	4088.23
801.31	685.3	3886.63
801.41	685.2	3898.88
801.51	685.1	3940.53
801.61	685	3872.04
801.71	684.9	3889.06
801.81	684.8	3884.15
801.91	684.7	3842.82
802.01	684.6	3907.28
802.11	684.5	4004.02
802.21	684.4	3925.86
802.31	684.3	3903.36
802.41	684.2	4061.17
802.51	684.1	4097.26
802.61	684	3944.94
802.71	683.9	4034.1
802.81	683.8	3999.11
802.91	683.7	3702.46
803.01	683.6	3955.77
803.11	683.5	3826.96
803.21	683.4	3756.65
803.31	683.3	3823.4
803.41	683.2	3957.62
803.51	683.1	3870.39
803.61	683	3948.37
803.71	682.9	3873.74
803.81	682.8	3931.66
803.91	682.7	3969.41
804.01	682.6	3929.74
804.11	682.5	3992.84
804.21	682.4	3941.53
804.31	682.3	3883.64
804.41	682.2	3856.88
804.51	682.1	3961.33
804.61	682	3848.36
804.71	681.9	4142.75
804.81	681.8	3912.21
804.91	681.7	4014.99
805.01	681.6	4021.88
805.11	681.5	3980.3
805.21	681.4	3919.28
805.31	681.3	4106.39
805.41	681.2	3998.96
805.51	681.1	3983.67
805.61	681	3921.45
805.71	680.9	3794.8
805.81	680.8	3736.92
805.91	680.7	3873.3
806.01	680.6	3873.83
806.11	680.5	3927.76
806.21	680.4	3899.79
806.31	680.3	3878.3
806.41	680.2	3888.33
806.51	680.1	3961.66
806.61	680	3988.34
806.71	679.9	4153.25
806.81	679.8	4067.11
806.91	679.7	4077.82
807.01	679.6	4015.06
807.11	679.5	3882.62
807.21	679.4	4029.71
807.31	679.3	3922.72
807.41	679.2	4015.66
807.51	679.1	4004.42
807.61	679	3969.17
807.71	678.9	4071.98
807.81	678.8	3981.26
807.91	678.7	3874.05
808.01	678.6	3937.11
808.11	678.5	3787.08
808.21	678.4	3835.12
808.31	678.3	4150.29
808.41	678.2	4001.54
808.51	678.1	3882.28
808.61	678	3941.73
808.71	677.9	3901.85
808.81	677.8	4108.43
808.91	677.7	4049.95
809.01	677.6	3981.15
809.11	677.5	3792.44
809.21	677.4	3954.94
809.31	677.3	3985.19
809.41	677.2	3832.25
809.51	677.1	3874.59
809.61	677	3928.91
809.71	676.9	3976.2
809.81	676.8	3996.11
809.91	676.7	4064.65
810.01	676.6	3965.14
810.11	676.5	3945.53
810.21	676.4	4066.64
810.31	676.3	4094.84
810.41	676.2	4035.52
810.51	676.1	3980.6
810.61	676	3916.69
810.71	675.9	3940.31
810.81	675.8	3909.5
810.91	675.7	3871.64
811.01	675.6	3936.98
811.11	675.5	3878.63
811.21	675.4	3928.27
811.31	675.3	3979.8
811.41	675.2	3963.69
811.51	675.1	3927.55
811.61	675	3933.07
811.71	674.9	3956.85
811.81	674.8	4003.92
811.91	674.7	4128.91
812.01	674.6	4056.42
812.11	674.5	4127.29
812.21	674.4	3999.54
812.31	674.3	3870.84
812.41	674.2	3836.74
812.51	674.1	3978.93
812.61	674	4038.92
812.71	673.9	3876.14
812.81	673.8	3952.21
812.91	673.7	3893.19
813.01	673.6	4036.59
813.11	673.5	3943.35
813.21	673.4	4046.8
813.31	673.3	3993.98
813.41	673.2	4058.74
813.51	673.1	4039.72
813.61	673	3962.45
813.71	672.9	4145.51
813.81	672.8	3959.59
813.91	672.7	4045.17
814.01	672.6	4092.37
814.11	672.5	3974.17
814.21	672.4	3909.12
814.31	672.3	3852.1
814.41	672.2	3787.29
814.51	672.1	3875.53
814.61	672	3878.93
814.71	671.9	3991.42
814.81	671.8	3938.29
814.91	671.7	3903.82
815.01	671.6	4057.02
815.11	671.5	4032.1
815.21	671.4	3904.92
815.31	671.3	3787.75
815.41	671.2	3822.07
815.51	671.1	4101.24
815.61	671	4216.38
815.71	670.9	4046.9
815.81	670.8	3823.23
815.91	670.7	3950.25
816.01	670.6	3813.31
816.11	670.5	3846.04
816.21	670.4	3959.5
816.31	670.3	3774.65
816.41	670.2	3821.85
816.51	670.1	3837.27
816.61	670	4024.59
816.71	669.9	4022.38
816.81	669.8	4057.11
816.91	669.7	3820.26
817.01	669.6	3987.33
817.11	669.5	3994.21
817.21	669.4	4061.79
817.31	669.3	3995.4
817.41	669.2	4004.9
817.51	669.1	3895.82
817.61	669	3991.56
817.71	668.9	4223.2
817.81	668.8	4124.71
817.91	668.7	4004.87
818.01	668.6	3996.69
818.11	668.5	3927.15
818.21	668.4	3832.65
818.31	668.3	4246.06
818.41	668.2	4104.56
818.51	668.1	4137.09
818.61	668	4072.81
818.71	667.9	3922.81
818.81	667.8	3950.65
818.91	667.7	4023.36
819.01	667.6	3991.59
819.11	667.5	4039.79
819.21	667.4	4186.93
819.31	667.3	3890.43
819.41	667.2	3980.1
819.51	667.1	3960
819.61	667	4060.22
819.71	666.9	3937.39
819.81	666.8	3963.59
819.91	666.7	3920.2
820.01	666.6	4005.24
820.11	666.5	3920.98
820.21	666.4	4011.58
820.31	666.3	4086.58
820.41	666.2	3919.09
820.51	666.1	3850.79
820.61	666	3807.66
820.71	665.9	3890.54
820.81	665.8	3928.41
820.91	665.7	4013.27
821.01	665.6	4109.11
821.11	665.5	3731.07
821.21	665.4	3850.06
821.31	665.3	4065.88
821.41	665.2	3876.81
821.51	665.1	3764.44
821.61	665	3943.96
821.71	664.9	4063.47
821.81	664.8	3885.4
821.91	664.7	3957.86
822.01	664.6	4112.02
822.11	664.5	4114.59
822.21	664.4	3941.52
822.31	664.3	3777.29
822.41	664.2	3889.19
822.51	664.1	4110.7
822.61	664	4038.97
822.71	663.9	4069.78
822.81	663.8	4036.81
822.91	663.7	4140.97
823.01	663.6	3845.77
823.11	663.5	3940.03
823.21	663.4	4090.95
823.31	663.3	4060.09
823.41	663.2	3918.48
823.51	663.1	3795.8
823.61	663	3971.97
823.71	662.9	4156.8
823.81	662.8	3972.54
823.91	662.7	3950.61
824.01	662.6	3997.26
824.11	662.5	3989.68
824.21	662.4	3990.2
824.31	662.3	4116.17
824.41	662.2	4083.33
824.51	662.1	3921.8
824.61	662	4060.11
824.71	661.9	3962.14
824.81	661.8	3867.26
824.91	661.7	3925.98
825.01	661.6	4057.44
825.11	661.5	4154.59
825.21	661.4	4137.9
825.31	661.3	4149.44
825.41	661.2	4271.95
825.51	661.1	4007.68
825.61	661	4104.04
825.71	660.9	4054.23
825.81	660.8	3879.59
825.91	660.7	3960.79
826.01	660.6	3962.49
826.11	660.5	4107.04
826.21	660.4	4125.03
826.31	660.3	3954.6
826.41	660.2	4047.83
826.51	660.1	4129.15
826.61	660	4086.68
826.71	659.9	4060.44
826.81	659.8	4255.98
826.91	659.7	4193.72
827.01	659.6	4035.39
827.11	659.5	4157.39
827.21	659.4	4179.66
827.31	659.3	3969.78
827.41	659.2	4086.47
827.51	659.1	4039.2
827.61	659	4301.25
827.71	658.9	3995.67
827.81	658.8	3984.26
827.91	658.7	4041.03
828.01	658.6	4199.7
828.11	658.5	4148.53
828.21	658.4	4078.89
828.31	658.3	4179.63
828.41	658.2	4017.09
828.51	658.1	4240.05
828.61	658	4223.49
828.71	657.9	4072.39
828.81	657.8	4265.08
828.91	657.7	4255.36
829.01	657.6	3882.62
829.11	657.5	3979.67
829.21	657.4	4007.62
829.31	657.3	3992.47
829.41	657.2	4019.46
829.51	657.1	4225.01
829.61	657	4278.33
829.71	656.9	4073.62
829.81	656.8	4112.05
829.91	656.7	4073.92
830.01	656.6	4167.22
830.11	656.5	4133.47
830.21	656.4	4005.91
830.31	656.3	4037.53
830.41	656.2	4193.83
830.51	656.1	4073.52
830.61	656	4220.48
830.71	655.9	4084.84
830.81	655.8	4138.23
830.91	655.7	4217.64
831.01	655.6	4312.2
831.11	655.5	4053.49
831.21	655.4	4124.95
831.31	655.3	4089.7
831.41	655.2	4285.3
831.51	655.1	3987.18
831.61	655	4024.88
831.71	654.9	4175.16
831.81	654.8	4099.33
831.91	654.7	3974.29
832.01	654.6	4028.44
832.11	654.5	4116.05
832.21	654.4	4079.72
832.31	654.3	4055.6
832.41	654.2	4119.23
832.51	654.1	4027.41
832.61	654	4000.41
832.71	653.9	3963.72
832.81	653.8	4236.82
832.91	653.7	4200.17
833.01	653.6	4125.96
833.11	653.5	4341.08
833.21	653.4	4355.3
833.31	653.3	4231.41
833.41	653.2	4256.09
833.51	653.1	4068.58
833.61	653	4199.09
833.71	652.9	4148.32
833.81	652.8	4180.01
833.91	652.7	4074.38
834.01	652.6	4173.4
834.11	652.5	4009.32
834.21	652.4	4167.09
834.31	652.3	4243.92
834.41	652.2	4101.66
834.51	652.1	4148.82
834.61	652	4209.16
834.71	651.9	4012.93
834.81	651.8	4221.65
834.91	651.7	4290.66
835.01	651.6	4216.09
835.11	651.5	4099.03
835.21	651.4	4047.51
835.31	651.3	4109.28
835.41	651.2	4193.46
835.51	651.1	4274.78
835.61	651	4172.98
835.71	650.9	4246.02
835.81	650.8	4296.04
835.91	650.7	4159.2
836.01	650.6	4165.49
836.11	650.5	4251.7
836.21	650.4	4020.89
836.31	650.3	3984.41
836.41	650.2	3967.19
836.51	650.1	4160.93
836.61	650	3888.8
836.71	649.9	3989.57
836.81	649.8	4104
836.91	649.7	4225.81
837.01	649.6	4045.81
837.11	649.5	4263.19
837.21	649.4	4239.26
837.31	649.3	4043.42
837.41	649.2	4003.96
837.51	649.1	4093.68
837.61	649	4189.59
837.71	648.9	4114.15
837.81	648.8	4177.63
837.91	648.7	4121.92
838.01	648.6	3975.52
838.11	648.5	4169.9
838.21	648.4	4024.6
838.31	648.3	4040.66
838.41	648.2	4127.65
838.51	648.1	4113.58
838.61	648	4120.52
838.71	647.9	4046.98
838.81	647.8	4048.88
838.91	647.7	4191.24
839.01	647.6	4194.15
839.11	647.5	4071.71
839.21	647.4	4155.71
839.31	647.3	4175.87
839.41	647.2	4165.53
839.51	647.1	4085.79
839.61	647	4231.91
839.71	646.9	3966.67
839.81	646.8	4038.05
839.91	646.7	4090.55
840.01	646.6	4227.4
840.11	646.5	4117.07
840.21	646.4	4039.42
840.31	646.3	4177.16
840.41	646.2	4050.86
840.51	646.1	4099.35
840.61	646	4175.56
840.71	645.9	4325.68
840.81	645.8	4118.59
840.91	645.7	4113.14
841.01	645.6	4178.52
841.11	645.5	4317.25
841.21	645.4	4098.37
841.31	645.3	4111.07
841.41	645.2	4140.92
841.51	645.1	4212.4
841.61	645	4203.08
841.71	644.9	4109.19
841.81	644.8	4097.52
841.91	644.7	4129.28
842.01	644.6	4156.69
842.11	644.5	4099.14
842.21	644.4	4104.44
842.31	644.3	4020.08
842.41	644.2	4105.94
842.51	644.1	4264.45
842.61	644	4114.74
842.71	643.9	4037.98
842.81	643.8	4013.59
842.91	643.7	4120.64
843.01	643.6	4167.1
843.11	643.5	4105.08
843.21	643.4	4250.55
843.31	643.3	4314.57
843.41	643.2	4328.42
843.51	643.1	4353.25
843.61	643	4376.24
843.71	642.9	4229.01
843.81	642.8	4181.92
843.91	642.7	4139.2
844.01	642.6	4122.97
844.11	642.5	4213.25
844.21	642.4	4047.26
844.31	642.3	4154.57
844.41	642.2	4309.09
844.51	642.1	4197.45
844.61	642	4345.77
844.71	641.9	4328.74
844.81	641.8	4164.04
844.91	641.7	4362.4
845.01	641.6	4316.12
845.11	641.5	4275.78
845.21	641.4	4299.62
845.31	641.3	4034.71
845.41	641.2	4229.48
845.51	641.1	4151.93
845.61	641	4190.64
845.71	640.9	4260.72
845.81	640.8	4211.69
845.91	640.7	4181.46
846.01	640.6	4253.24
846.11	640.5	4004.04
846.21	640.4	4168.31
846.31	640.3	4184.62
846.41	640.2	4236.62
846.51	640.1	4464.06
846.61	640	4192.53
846.71	639.9	4217.81
846.81	639.8	4284.76
846.91	639.7	4277.84
847.01	639.6	4299.58
847.11	639.5	4283.81
847.21	639.4	4134.95
847.31	639.3	4154.37
847.41	639.2	4314.52
847.51	639.1	4152.97
847.61	639	4236.99
847.71	638.9	4343.93
847.81	638.8	4363.5
847.91	638.7	4425.5
848.01	638.6	4285.27
848.11	638.5	4254.82
848.21	638.4	4208.79
848.31	638.3	4267.92
848.41	638.2	4183.44
848.51	638.1	4341.76
848.61	638	4372.59
848.71	637.9	4324.53
848.81	637.8	4142.59
848.91	637.7	3975.3
849.01	637.6	4393.38
849.11	637.5	4292.85
849.21	637.4	4311.43
849.31	637.3	4263.51
849.41	637.2	4158.39
849.51	637.1	4171.45
849.61	637	4369.09
849.71	636.9	4241.9
849.81	636.8	4148.41
849.91	636.7	4357.34
850.01	636.6	4402.86
850.11	636.5	4390.97
850.21	636.4	4319.82
850.31	636.3	4356.97
850.41	636.2	4188.28
850.51	636.1	4351.04
850.61	636	4315.89
850.71	635.9	4361.42
850.81	635.8	4359.93
850.91	635.7	4538.15
851.01	635.6	4380.22
851.11	635.5	4245.43
851.21	635.4	4285.61
851.31	635.3	4353.46
851.41	635.2	4235.99
851.51	635.1	4261.49
851.61	635	4146.14
851.71	634.9	4430.24
851.81	634.8	4127.58
851.91	634.7	4278.6
852.01	634.6	4276.82
852.11	634.5	4423.87
852.21	634.4	4435.27
852.31	634.3	4349.1
852.41	634.2	4587.24
852.51	634.1	4199.89
852.61	634	4395.85
852.71	633.9	4498.09
852.81	633.8	4363.59
852.91	633.7	4362.11
853.01	633.6	4511.34
853.11	633.5	4558.52
853.21	633.4	4263.97
853.31	633.3	4366.66
853.41	633.2	4480.69
853.51	633.1	4422.14
853.61	633	4517.47
853.71	632.9	4550.48
853.81	632.8	4477.17
853.91	632.7	4395.97
854.01	632.6	4495.95
854.11	632.5	4588.01
854.21	632.4	4422.03
854.31	632.3	4376.8
854.41	632.2	4460.34
854.51	632.1	4382.82
854.61	632	4401.93
854.71	631.9	4473.87
854.81	631.8	4296.52
854.91	631.7	4155.96
855.01	631.6	4106.03
855.11	631.5	4491.12
855.21	631.4	4575.02
855.31	631.3	4582.2
855.41	631.2	4424.22
855.51	631.1	4465.9
855.61	631	4492.86
855.71	630.9	4685.07
855.81	630.8	4589.73
855.91	630.7	4575.25
856.01	630.6	4555.58
856.11	630.5	4446.25
856.21	630.4	4546.11
856.31	630.3	4526.36
856.41	630.2	4498.29
856.51	630.1	4525.54
856.61	630	4615.13
856.71	629.9	4486.88
856.81	629.8	4437.1
856.91	629.7	4572.52
857.01	629.6	4559.31
857.11	629.5	4688.16
857.21	629.4	4413.54
857.31	629.3	4441.45
857.41	629.2	4660.27
857.51	629.1	4251.01
857.61	629	4644.33
857.71	628.9	4648.33
857.81	628.8	4537.85
857.91	628.7	4570.21
858.01	628.6	4501.33
858.11	628.5	4442.76
858.21	628.4	4348.43
858.31	628.3	4399.87
858.41	628.2	4667.95
858.51	628.1	4592.97
858.61	628	4457.91
858.71	627.9	4574.88
858.81	627.8	4333.38
858.91	627.7	4348.81
859.01	627.6	4558.27
859.11	627.5	4580.19
859.21	627.4	4511.36
859.31	627.3	4424.85
859.41	627.2	4551.44
859.51	627.1	4597.58
859.61	627	4709.94
859.71	626.9	4490.77
859.81	626.8	4474.82
859.91	626.7	4496.6
860.01	626.6	4703.08
860.11	626.5	4627.65
860.21	626.4	4447.76
860.31	626.3	4352.37
860.41	626.2	4299.17
860.51	626.1	4601.82
860.61	626	4525.88
860.71	625.9	4377.34
860.81	625.8	4446.96
860.91	625.7	4418.4
861.01	625.6	4570.27
861.11	625.5	4480.63
861.21	625.4	4614.04
861.31	625.3	4639.95
861.41	625.2	4603.81
861.51	625.1	4568.11
861.61	625	4745.68
861.71	624.9	4520.73
861.81	624.8	4436.66
861.91	624.7	4395.87
862.01	624.6	4474.15
862.11	624.5	4380.49
862.21	624.4	4458.57
862.31	624.3	4539.89
862.41	624.2	4412.23
862.51	624.1	4560.95
862.61	624	4639.76
862.71	623.9	4528.38
862.81	623.8	4535.62
862.91	623.7	4693.07
863.01	623.6	4501.57
863.11	623.5	4574.54
863.21	623.4	4632.11
863.31	623.3	4565.62
863.41	623.2	4607.83
863.51	623.1	4690.17
863.61	623	4695.12
863.71	622.9	4565.52
863.81	622.8	4452.09
863.91	622.7	4681.93
864.01	622.6	4717.53
864.11	622.5	4531.63
864.21	622.4	4606.24
864.31	622.3	4718.29
864.41	622.2	4510.62
864.51	622.1	4520.4
864.61	622	4539.72
864.71	621.9	4635.05
864.81	621.8	4508.64
864.91	621.7	4567.42
865.01	621.6	4689.94
865.11	621.5	4664.11
865.21	621.4	4666.2
865.31	621.3	4749.18
865.41	621.2	4780.02
865.51	621.1	4732.27
865.61	621	4460.76
865.71	620.9	4528.4
865.81	620.8	4840.18
865.91	620.7	4732.49
866.01	620.6	4502.17
866.11	620.5	4670.05
866.21	620.4	4735.59
866.31	620.3	4543.79
866.41	620.2	4587.01
866.51	620.1	4635.22
866.61	620	4678.36
866.71	619.9	4603.98
866.81	619.8	4533.96
866.91	619.7	4598.53
867.01	619.6	4550.21
867.11	619.5	4869.55
867.21	619.4	4729.74
867.31	619.3	4754.85
867.41	619.2	4585.82
867.51	619.1	4560.85
867.61	619	4725.23
867.71	618.9	4818.58
867.81	618.8	4675.74
867.91	618.7	4464.29
868.01	618.6	4529.53
868.11	618.5	4693.94
868.21	618.4	4730.41
868.31	618.3	4548
868.41	618.2	4647.1
868.51	618.1	4613.99
868.61	618	4599.3
868.71	617.9	4682.92
868.81	617.8	4580.77
868.91	617.7	4342.36
869.01	617.6	4487.08
869.11	617.5	4688.54
869.21	617.4	4820.18
869.31	617.3	4652.11
869.41	617.2	4664.41
869.51	617.1	4687.42
869.61	617	4783.27
869.71	616.9	4525.27
869.81	616.8	4795.24
869.91	616.7	4764.39
870.01	616.6	4755.78
870.11	616.5	4682.28
870.21	616.4	4603.35
870.31	616.3	4616.83
870.41	616.2	4778.98
870.51	616.1	4806.8
870.61	616	4707.79
870.71	615.9	4638.08
870.81	615.8	4593.78
870.91	615.7	4600.16
871.01	615.6	4671.61
871.11	615.5	4539.68
871.21	615.4	4533.54
871.31	615.3	4902.86
871.41	615.2	4514.31
871.51	615.1	4641.97
871.61	615	4822.43
871.71	614.9	4814.13
871.81	614.8	4597.87
871.91	614.7	4695.06
872.01	614.6	4955.26
872.11	614.5	4610.59
872.21	614.4	4703.98
872.31	614.3	4732.91
872.41	614.2	4844.14
872.51	614.1	4692.48
872.61	614	4588.35
872.71	613.9	4755.49
872.81	613.8	4708.89
872.91	613.7	4968.15
873.01	613.6	4780.49
873.11	613.5	4679.02
873.21	613.4	4787.65
873.31	613.3	4889.74
873.41	613.2	4964.67
873.51	613.1	5066.46
873.61	613	4950.62
873.71	612.9	5020.65
873.81	612.8	4799.42
873.91	612.7	4780.23
874.01	612.6	4809.31
874.11	612.5	4974.23
874.21	612.4	4874.19
874.31	612.3	5002
874.41	612.2	5026.7
874.51	612.1	4934.18
874.61	612	4908.59
874.71	611.9	5105.51
874.81	611.8	5008.99
874.91	611.7	5110.38
875.01	611.6	5030.76
875.11	611.5	5095.43
875.21	611.4	4828.46
875.31	611.3	5055.58
875.41	611.2	5045.31
875.51	611.1	5107.28
875.61	611	5158.3
875.71	610.9	5007.64
875.81	610.8	5166.45
875.91	610.7	5215.19
876.01	610.6	5293.73
876.11	610.5	5292.96
876.21	610.4	5037.73
876.31	610.3	5105.06
876.41	610.2	5148.81
876.51	610.1	5123.85
876.61	610	5186.43
876.71	609.9	5302.83
876.81	609.8	5208.97
876.91	609.7	5149.67
877.01	609.6	5227.02
877.11	609.5	5334.23
877.21	609.4	5362.67
877.31	609.3	5425.96
877.41	609.2	5612
877.51	609.1	5676.58
877.61	609	5648.48
877.71	608.9	5600.67
877.81	608.8	5768.93
877.91	608.7	5725.64
878.01	608.6	5608.72
878.11	608.5	5864.41
878.21	608.4	5854.6
878.31	608.3	5731.71
878.41	608.2	6001.64
878.51	608.1	5830.27
878.61	608	5922.67
878.71	607.9	6004.06
878.81	607.8	6288.33
878.91	607.7	6214.79
879.01	607.6	6138.55
879.11	607.5	6118.18
879.21	607.4	6523.02
879.31	607.3	6477.48
879.41	607.2	6582.13
879.51	607.1	6404.56
879.61	607	6772.15
879.71	606.9	6886.51
879.81	606.8	6804.88
879.91	606.7	7129.95
880.01	606.6	7172.64
880.11	606.5	7273.57
880.21	606.4	7619.79
880.31	606.3	7881.3
880.41	606.2	7939.8
880.51	606.1	8083.02
880.61	606	8420.23
880.71	605.9	8790.88
880.81	605.8	9158.67
880.91	605.7	9396.6
881.01	605.6	9583.11
881.11	605.5	10241.3
881.21	605.4	10656.7
881.31	605.3	10955.3
881.41	605.2	11448.6
881.51	605.1	11963.6
881.61	605	12430.4
881.71	604.9	12684.9
881.81	604.8	13128.9
881.91	604.7	13656.4
882.01	604.6	14250.7
882.11	604.5	14554.9
882.21	604.4	14898.6
882.31	604.3	15098.4
882.41	604.2	14987.7
882.51	604.1	15383
882.61	604	15335.5
882.71	603.9	14871.1
882.81	603.8	14105.1
882.91	603.7	14302
883.01	603.6	14052.6
883.11	603.5	13418
883.21	603.4	13309.2
883.31	603.3	12677
883.41	603.2	12004.2
883.51	603.1	11259.6
883.61	603	10705.8
883.71	602.9	10392.5
883.81	602.8	10084.8
883.91	602.7	9500.9
884.01	602.6	9061.55
884.11	602.5	8744.62
884.21	602.4	8163.7
884.31	602.3	8100.49
884.41	602.2	7904
884.51	602.1	7564.79
884.61	602	7133.44
884.71	601.9	6852.98
884.81	601.8	6827.22
884.91	601.7	6492.57
885.01	601.6	6320.26
885.11	601.5	6338.05
885.21	601.4	6012.95
885.31	601.3	6049.83
885.41	601.2	5911.96
885.51	601.1	5632.84
885.61	601	5579.66
885.71	600.9	5315.88
885.81	600.8	5293.43
885.91	600.7	5285.95
886.01	600.6	5051.45
886.11	600.5	5061.44
886.21	600.4	4908.66
886.31	600.3	5006.82
886.41	600.2	5128.51
886.51	600.1	4856.62
886.61	600	4747.33
886.71	599.9	4671.67
886.81	599.8	4592.83
886.91	599.7	4631.9
887.01	599.6	4782.94
887.11	599.5	4598.38
887.21	599.4	4460.44
887.31	599.3	4436.66
887.41	599.2	4397.87
887.51	599.1	4504.47
887.61	599	4465.81
887.71	598.9	4391.92
887.81	598.8	4609.34
887.91	598.7	4493.07
888.01	598.6	4287.48
888.11	598.5	4335.4
888.21	598.4	4253.86
888.31	598.3	4311.21
888.41	598.2	4086.72
888.51	598.1	4282.62
888.61	598	4204.64
888.71	597.9	4090.1
888.81	597.8	3989
888.91	597.7	4074.93
889.01	597.6	4053.97
889.11	597.5	4062.6
889.21	597.4	4023.91
889.31	597.3	4217.15
889.41	597.2	4159.82
889.51	597.1	4104.89
889.61	597	3884.88
889.71	596.9	4011.69
889.81	596.8	3922.69
889.91	596.7	4156.66
890.01	596.6	3890.51
890.11	596.5	3915.82
890.21	596.4	3998.15
890.31	596.3	3888.95
890.41	596.2	3868.6
890.51	596.1	3735.66
890.61	596	3836.77
890.71	595.9	3845.94
890.81	595.8	3990.54
890.91	595.7	3807.89
891.01	595.6	3828.1
891.11	595.5	3813.73
891.21	595.4	3848.05
891.31	595.3	3958.76
891.41	595.2	3891
891.51	595.1	3788.26
891.61	595	3893.74
891.71	594.9	3861.55
891.81	594.8	3737.56
891.91	594.7	3805.18
892.01	594.6	3919.63
892.11	594.5	3757.28
892.21	594.4	3885.88
892.31	594.3	3798.62
892.41	594.2	3693.91
892.51	594.1	3731.13
892.61	594	3652.85
892.71	593.9	3886.8
892.81	593.8	3982.25
892.91	593.7	3876.26
893.01	593.6	3834.38
893.11	593.5	3732.47
893.21	593.4	3685.08
893.31	593.3	3869.9
893.41	593.2	3915.26
893.51	593.1	3872.91
893.61	593	3746.27
893.71	592.9	3828.09
893.81	592.8	3872.53
893.91	592.7	3778.88
894.01	592.6	3621.71
894.11	592.5	3813.37
894.21	592.4	3732.8
894.31	592.3	4023.28
894.41	592.2	3849.86
894.51	592.1	3731.61
894.61	592	3815.84
894.71	591.9	3777.04
894.81	591.8	3939.95
894.91	591.7	3833.58
895.01	591.6	3759.57
895.11	591.5	3540.02
895.21	591.4	3730.19
895.31	591.3	3755.08
895.41	591.2	3838.13
895.51	591.1	3707.05
895.61	591	3758.39
895.71	590.9	3744.61
895.81	590.8	3821.02
895.91	590.7	3788.83
896.01	590.6	3714.79
896.11	590.5	3868.24
896.21	590.4	3698.79
896.31	590.3	3834.67
896.41	590.2	3562.01
896.51	590.1	3735.82
896.61	590	3814.98
896.71	589.9	3694.82
896.81	589.8	3673.75
896.91	589.7	3726.5
897.01	589.6	3750.88
897.11	589.5	3837.59
897.21	589.4	3733.35
897.31	589.3	3796.45
897.41	589.2	3864.31
897.51	589.1	3721.1
897.61	589	3748.05
897.71	588.9	3801.82
897.81	588.8	3742.37
897.91	588.7	3770.61
898.01	588.6	3733.67
898.11	588.5	3685.66
898.21	588.4	3950.82
898.31	588.3	3629.23
898.41	588.2	3590.09
898.51	588.1	3771.35
898.61	588	3675.63
898.71	587.9	3703.37
898.81	587.8	3770.03
898.91	587.7	3783.08
899.01	587.6	3437.76
899.11	587.5	3705.15
899.21	587.4	3619.71
899.31	587.3	3489.85
899.41	587.2	3613.35
899.51	587.1	3578.33
899.61	587	3505.68
899.71	586.9	3660.07
