c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he largearea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	2.9
KE_Survey	BE_Survey	CPS_Survey	Background_Survey
373.11	1113.5	4254.9	4254.9
373.61	1113	4251.59	4251.59
374.11	1112.5	4232.03	4232.03
374.61	1112	4217.45	4217.45
375.11	1111.5	4260.28	4260.28
375.61	1111	4226.93	4226.93
376.11	1110.5	4240.55	4240.55
376.61	1110	4190.93	4190.93
377.11	1109.5	4246.07	4246.07
377.61	1109	4259.17	4259.17
378.11	1108.5	4240.17	4240.17
378.61	1108	4242.38	4242.38
379.11	1107.5	4278	4278
379.61	1107	4366.79	4366.79
380.11	1106.5	4299.59	4299.59
380.61	1106	4318.14	4318.14
381.11	1105.5	4344.31	4344.31
381.61	1105	4285.66	4285.66
382.11	1104.5	4301.21	4301.21
382.61	1104	4299.69	4299.69
383.11	1103.5	4318.59	4318.59
383.61	1103	4279.83	4279.83
384.11	1102.5	4258.62	4258.62
384.61	1102	4293.03	4293.03
385.11	1101.5	4322.03	4322.03
385.61	1101	4286.03	4286.03
386.11	1100.5	4297.14	4297.14
386.61	1100	4303.41	4303.41
387.11	1099.5	4311.21	4311.21
387.61	1099	4345.28	4345.28
388.11	1098.5	4336.62	4336.62
388.61	1098	4357.52	4357.52
389.11	1097.5	4384.83	4384.83
389.61	1097	4351.03	4351.03
390.11	1096.5	4361.76	4361.76
390.61	1096	4356.72	4356.72
391.11	1095.5	4406.76	4406.76
391.61	1095	4355.72	4355.72
392.11	1094.5	4394.03	4394.03
392.61	1094	4387.1	4387.1
393.11	1093.5	4392.79	4392.79
393.61	1093	4402.86	4402.86
394.11	1092.5	4362.45	4362.45
394.61	1092	4346.66	4346.66
395.11	1091.5	4363.07	4363.07
395.61	1091	4391.69	4391.69
396.11	1090.5	4441.76	4441.76
396.61	1090	4413.9	4413.9
397.11	1089.5	4407.66	4407.66
397.61	1089	4423.62	4423.62
398.11	1088.5	4417	4417
398.61	1088	4473.38	4473.38
399.11	1087.5	4504.41	4504.41
399.61	1087	4448.28	4448.28
400.11	1086.5	4459.48	4459.48
400.61	1086	4430.34	4430.34
401.11	1085.5	4410.14	4410.14
401.61	1085	4386.72	4386.72
402.11	1084.5	4496.83	4496.83
402.61	1084	4517.48	4517.48
403.11	1083.5	4406.45	4406.45
403.61	1083	4453.03	4453.03
404.11	1082.5	4463	4463
404.61	1082	4467.97	4467.97
405.11	1081.5	4481.17	4481.17
405.61	1081	4493.66	4493.66
406.11	1080.5	4500.41	4500.41
406.61	1080	4450.62	4450.62
407.11	1079.5	4519.59	4519.59
407.61	1079	4541.38	4541.38
408.11	1078.5	4533.69	4533.69
408.61	1078	4498.55	4498.55
409.11	1077.5	4538.83	4538.83
409.61	1077	4522.21	4522.21
410.11	1076.5	4516.62	4516.62
410.61	1076	4483.59	4483.59
411.11	1075.5	4528.66	4528.66
411.61	1075	4554.72	4554.72
412.11	1074.5	4495.48	4495.48
412.61	1074	4549.93	4549.93
413.11	1073.5	4565	4565
413.61	1073	4568.76	4568.76
414.11	1072.5	4539.17	4539.17
414.61	1072	4525.52	4525.52
415.11	1071.5	4588.03	4588.03
415.61	1071	4600.14	4600.14
416.11	1070.5	4578.41	4578.41
416.61	1070	4563.14	4563.14
417.11	1069.5	4605.62	4605.62
417.61	1069	4590.93	4590.93
418.11	1068.5	4570.17	4570.17
418.61	1068	4579.52	4579.52
419.11	1067.5	4602.31	4602.31
419.61	1067	4573.31	4573.31
420.11	1066.5	4621	4621
420.61	1066	4611.24	4611.24
421.11	1065.5	4626.07	4626.07
421.61	1065	4598	4598
422.11	1064.5	4642.03	4642.03
422.61	1064	4632.86	4632.86
423.11	1063.5	4582.76	4582.76
423.61	1063	4693.34	4693.34
424.11	1062.5	4635.31	4635.31
424.61	1062	4678.76	4678.76
425.11	1061.5	4726.66	4726.66
425.61	1061	4682.79	4682.79
426.11	1060.5	4725.07	4725.07
426.61	1060	4750.38	4750.38
427.11	1059.5	4704.41	4704.41
427.61	1059	4679.38	4679.38
428.11	1058.5	4667.55	4667.55
428.61	1058	4738.21	4738.21
429.11	1057.5	4685.07	4685.07
429.61	1057	4668	4668
430.11	1056.5	4757.41	4757.41
430.61	1056	4759.62	4759.62
431.11	1055.5	4759.55	4759.55
431.61	1055	4701.14	4701.14
432.11	1054.5	4690.48	4690.48
432.61	1054	4755.14	4755.14
433.11	1053.5	4710.14	4710.14
433.61	1053	4733.28	4733.28
434.11	1052.5	4766.86	4766.86
434.61	1052	4748.62	4748.62
435.11	1051.5	4808.86	4808.86
435.61	1051	4766.24	4766.24
436.11	1050.5	4734.97	4734.97
436.61	1050	4777.66	4777.66
437.11	1049.5	4793.24	4793.24
437.61	1049	4811.62	4811.62
438.11	1048.5	4810.93	4810.93
438.61	1048	4779.03	4779.03
439.11	1047.5	4818.93	4818.93
439.61	1047	4819.83	4819.83
440.11	1046.5	4773.86	4773.86
440.61	1046	4865.03	4865.03
441.11	1045.5	4851.07	4851.07
441.61	1045	4841.69	4841.69
442.11	1044.5	4877.79	4877.79
442.61	1044	4841.97	4841.97
443.11	1043.5	4852.79	4852.79
443.61	1043	4842.31	4842.31
444.11	1042.5	4844.17	4844.17
444.61	1042	4842.72	4842.72
445.11	1041.5	4872	4872
445.61	1041	4800.17	4800.17
446.11	1040.5	4852.69	4852.69
446.61	1040	4806.79	4806.79
447.11	1039.5	4804.03	4804.03
447.61	1039	4842.76	4842.76
448.11	1038.5	4865.38	4865.38
448.61	1038	4839	4839
449.11	1037.5	4875.38	4875.38
449.61	1037	4969.28	4969.28
450.11	1036.5	4822.17	4822.17
450.61	1036	4894.83	4894.83
451.11	1035.5	4914.1	4914.1
451.61	1035	4878.66	4878.66
452.11	1034.5	4946.45	4946.45
452.61	1034	4914.17	4914.17
453.11	1033.5	4971.21	4971.21
453.61	1033	4901.28	4901.28
454.11	1032.5	4919.83	4919.83
454.61	1032	4957	4957
455.11	1031.5	4909.52	4909.52
455.61	1031	4976.17	4976.17
456.11	1030.5	4962.07	4962.07
456.61	1030	4928.86	4928.86
457.11	1029.5	4972.48	4972.48
457.61	1029	4935.76	4935.76
458.11	1028.5	4857.17	4857.17
458.61	1028	4959.72	4959.72
459.11	1027.5	4903.93	4903.93
459.61	1027	4935.24	4935.24
460.11	1026.5	4993.1	4993.1
460.61	1026	4972.66	4972.66
461.11	1025.5	4977.31	4977.31
461.61	1025	5006.86	5006.86
462.11	1024.5	5000.41	5000.41
462.61	1024	4980.24	4980.24
463.11	1023.5	4982.38	4982.38
463.61	1023	4973.83	4973.83
464.11	1022.5	5028.59	5028.59
464.61	1022	5015.45	5015.45
465.11	1021.5	5028.17	5028.17
465.61	1021	5007.9	5007.9
466.11	1020.5	5084.28	5084.28
466.61	1020	4981.83	4981.83
467.11	1019.5	5014.72	5014.72
467.61	1019	5021.52	5021.52
468.11	1018.5	4977.83	4977.83
468.61	1018	5049.34	5049.34
469.11	1017.5	5109.66	5109.66
469.61	1017	5156.55	5156.55
470.11	1016.5	5105.62	5105.62
470.61	1016	5095.41	5095.41
471.11	1015.5	5088.21	5088.21
471.61	1015	5094.52	5094.52
472.11	1014.5	5081.17	5081.17
472.61	1014	5078.28	5078.28
473.11	1013.5	5039.1	5039.1
473.61	1013	5064.93	5064.93
474.11	1012.5	5126.21	5126.21
474.61	1012	5112.03	5112.03
475.11	1011.5	5159.79	5159.79
475.61	1011	5138.52	5138.52
476.11	1010.5	5149.55	5149.55
476.61	1010	5183.03	5183.03
477.11	1009.5	5126.48	5126.48
477.61	1009	5111.83	5111.83
478.11	1008.5	5123.66	5123.66
478.61	1008	5127.83	5127.83
479.11	1007.5	5204.72	5204.72
479.61	1007	5198.93	5198.93
480.11	1006.5	5160.28	5160.28
480.61	1006	5135.24	5135.24
481.11	1005.5	5140	5140
481.61	1005	5187.83	5187.83
482.11	1004.5	5143.1	5143.1
482.61	1004	5195.28	5195.28
483.11	1003.5	5172.1	5172.1
483.61	1003	5215.76	5215.76
484.11	1002.5	5134.21	5134.21
484.61	1002	5148.76	5148.76
485.11	1001.5	5173.38	5173.38
485.61	1001	5193.52	5193.52
486.11	1000.5	5210.55	5210.55
486.61	1000	5260.07	5260.07
487.11	999.5	5258.9	5258.9
487.61	999	5210.93	5210.93
488.11	998.5	5281	5281
488.61	998	5306.45	5306.45
489.11	997.5	5261.55	5261.55
489.61	997	5225.28	5225.28
490.11	996.5	5232.24	5232.24
490.61	996	5240	5240
491.11	995.5	5294.48	5294.48
491.61	995	5280	5280
492.11	994.5	5343.83	5343.83
492.61	994	5268.28	5268.28
493.11	993.5	5310.28	5310.28
493.61	993	5266.24	5266.24
494.11	992.5	5282.83	5282.83
494.61	992	5283.03	5283.03
495.11	991.5	5332.31	5332.31
495.61	991	5268.72	5268.72
496.11	990.5	5296	5296
496.61	990	5297.76	5297.76
497.11	989.5	5278.31	5278.31
497.61	989	5309.24	5309.24
498.11	988.5	5334.28	5334.28
498.61	988	5281.41	5281.41
499.11	987.5	5346.28	5346.28
499.61	987	5293.41	5293.41
500.11	986.5	5279.34	5279.34
500.61	986	5333.59	5333.59
501.11	985.5	5444.69	5444.69
501.61	985	5366.59	5366.59
502.11	984.5	5396.83	5396.83
502.61	984	5356.45	5356.45
503.11	983.5	5286.48	5286.48
503.61	983	5315.52	5315.52
504.11	982.5	5352.07	5352.07
504.61	982	5345.31	5345.31
505.11	981.5	5349.24	5349.24
505.61	981	5351.76	5351.76
506.11	980.5	5389.48	5389.48
506.61	980	5408.45	5408.45
507.11	979.5	5435.48	5435.48
507.61	979	5502.52	5502.52
508.11	978.5	5494.28	5494.28
508.61	978	5457.34	5457.34
509.11	977.5	5476.03	5476.03
509.61	977	5451.21	5451.21
510.11	976.5	5443.72	5443.72
510.61	976	5451.62	5451.62
511.11	975.5	5401.17	5401.17
511.61	975	5431.83	5431.83
512.11	974.5	5395.41	5395.41
512.61	974	5397.79	5397.79
513.11	973.5	5403.76	5403.76
513.61	973	5435.59	5435.59
514.11	972.5	5430.17	5430.17
514.61	972	5473.1	5473.1
515.11	971.5	5451.66	5451.66
515.61	971	5469.66	5469.66
516.11	970.5	5462.83	5462.83
516.61	970	5465.62	5465.62
517.11	969.5	5502.66	5502.66
517.61	969	5426.41	5426.41
518.11	968.5	5376.28	5376.28
518.61	968	5462.93	5462.93
519.11	967.5	5453.97	5453.97
519.61	967	5436.52	5436.52
520.11	966.5	5439.86	5439.86
520.61	966	5426.31	5426.31
521.11	965.5	5451.83	5451.83
521.61	965	5511	5511
522.11	964.5	5482.66	5482.66
522.61	964	5437.69	5437.69
523.11	963.5	5450.21	5450.21
523.61	963	5461.86	5461.86
524.11	962.5	5449.69	5449.69
524.61	962	5464.66	5464.66
525.11	961.5	5426.38	5426.38
525.61	961	5467.07	5467.07
526.11	960.5	5517.41	5517.41
526.61	960	5490.69	5490.69
527.11	959.5	5527.55	5527.55
527.61	959	5513.83	5513.83
528.11	958.5	5498.03	5498.03
528.61	958	5521.76	5521.76
529.11	957.5	5488.52	5488.52
529.61	957	5429.24	5429.24
530.11	956.5	5508.59	5508.59
530.61	956	5548.66	5548.66
531.11	955.5	5515.1	5515.1
531.61	955	5549.9	5549.9
532.11	954.5	5475.97	5475.97
532.61	954	5522.03	5522.03
533.11	953.5	5502.93	5502.93
533.61	953	5478.93	5478.93
534.11	952.5	5481.59	5481.59
534.61	952	5537.28	5537.28
535.11	951.5	5558.34	5558.34
535.61	951	5517.21	5517.21
536.11	950.5	5583.52	5583.52
536.61	950	5511	5511
537.11	949.5	5584.55	5584.55
537.61	949	5601.38	5601.38
538.11	948.5	5553.66	5553.66
538.61	948	5573.48	5573.48
539.11	947.5	5629.1	5629.1
539.61	947	5560.31	5560.31
540.11	946.5	5587.79	5587.79
540.61	946	5588.86	5588.86
541.11	945.5	5622.03	5622.03
541.61	945	5610.03	5610.03
542.11	944.5	5631.76	5631.76
542.61	944	5638.79	5638.79
543.11	943.5	5608.59	5608.59
543.61	943	5607.41	5607.41
544.11	942.5	5618.69	5618.69
544.61	942	5605.38	5605.38
545.11	941.5	5588.62	5588.62
545.61	941	5562.86	5562.86
546.11	940.5	5619.76	5619.76
546.61	940	5620.97	5620.97
547.11	939.5	5649.79	5649.79
547.61	939	5599.59	5599.59
548.11	938.5	5642.59	5642.59
548.61	938	5635.86	5635.86
549.11	937.5	5639.66	5639.66
549.61	937	5659	5659
550.11	936.5	5636.1	5636.1
550.61	936	5655.69	5655.69
551.11	935.5	5711.38	5711.38
551.61	935	5725.24	5725.24
552.11	934.5	5697.66	5697.66
552.61	934	5670	5670
553.11	933.5	5750.03	5750.03
553.61	933	5709.24	5709.24
554.11	932.5	5751	5751
554.61	932	5775.76	5775.76
555.11	931.5	5750.72	5750.72
555.61	931	5789.69	5789.69
556.11	930.5	5744.55	5744.55
556.61	930	5747.21	5747.21
557.11	929.5	5734.31	5734.31
557.61	929	5693.21	5693.21
558.11	928.5	5714.28	5714.28
558.61	928	5761.59	5761.59
559.11	927.5	5743.69	5743.69
559.61	927	5773.59	5773.59
560.11	926.5	5696.62	5696.62
560.61	926	5760.45	5760.45
561.11	925.5	5786.24	5786.24
561.61	925	5761.59	5761.59
562.11	924.5	5746.9	5746.9
562.61	924	5778.97	5778.97
563.11	923.5	5760.41	5760.41
563.61	923	5775.52	5775.52
564.11	922.5	5850.72	5850.72
564.61	922	5814.38	5814.38
565.11	921.5	5826.1	5826.1
565.61	921	5832.62	5832.62
566.11	920.5	5836.41	5836.41
566.61	920	5872.38	5872.38
567.11	919.5	5870.97	5870.97
567.61	919	5834.79	5834.79
568.11	918.5	5874.52	5874.52
568.61	918	5876.21	5876.21
569.11	917.5	5764.21	5764.21
569.61	917	5908.9	5908.9
570.11	916.5	5865.79	5865.79
570.61	916	5887.86	5887.86
571.11	915.5	5968.31	5968.31
571.61	915	5907.21	5907.21
572.11	914.5	5871.24	5871.24
572.61	914	5892.38	5892.38
573.11	913.5	5944.38	5944.38
573.61	913	5922.76	5922.76
574.11	912.5	5878.52	5878.52
574.61	912	5878.28	5878.28
575.11	911.5	5897.69	5897.69
575.61	911	5918.31	5918.31
576.11	910.5	5938.9	5938.9
576.61	910	5978.93	5978.93
577.11	909.5	5956.1	5956.1
577.61	909	5951.28	5951.28
578.11	908.5	5981.62	5981.62
578.61	908	5978.17	5978.17
579.11	907.5	5967.03	5967.03
579.61	907	5948.72	5948.72
580.11	906.5	6016.69	6016.69
580.61	906	6053.62	6053.62
581.11	905.5	5954.45	5954.45
581.61	905	5987.07	5987.07
582.11	904.5	5957.38	5957.38
582.61	904	5964.83	5964.83
583.11	903.5	6034.07	6034.07
583.61	903	5994.14	5994.14
584.11	902.5	6029.62	6029.62
584.61	902	6027.07	6027.07
585.11	901.5	6040.72	6040.72
585.61	901	6133.14	6133.14
586.11	900.5	6093.31	6093.31
586.61	900	6146.83	6146.83
587.11	899.5	5993.66	5993.66
587.61	899	6114.17	6114.17
588.11	898.5	6069.55	6069.55
588.61	898	6136.21	6136.21
589.11	897.5	6075.76	6075.76
589.61	897	6180.9	6180.9
590.11	896.5	6126.07	6126.07
590.61	896	6065.31	6065.31
591.11	895.5	6173.31	6173.31
591.61	895	6160.79	6160.79
592.11	894.5	6153.17	6153.17
592.61	894	6099.17	6099.17
593.11	893.5	6116.45	6116.45
593.61	893	6096.9	6096.9
594.11	892.5	6153.17	6153.17
594.61	892	6193.41	6193.41
595.11	891.5	6139.28	6139.28
595.61	891	6151.28	6151.28
596.11	890.5	6184.9	6184.9
596.61	890	6112.86	6112.86
597.11	889.5	6121.45	6121.45
597.61	889	6180.93	6180.93
598.11	888.5	6208.55	6208.55
598.61	888	6170.55	6170.55
599.11	887.5	6185.52	6185.52
599.61	887	6184.9	6184.9
600.11	886.5	6219.38	6219.38
600.61	886	6175.38	6175.38
601.11	885.5	6217.59	6217.59
601.61	885	6234.21	6234.21
602.11	884.5	6166.17	6166.17
602.61	884	6248.24	6248.24
603.11	883.5	6228.31	6228.31
603.61	883	6250.86	6250.86
604.11	882.5	6238.66	6238.66
604.61	882	6329.34	6329.34
605.11	881.5	6283.17	6283.17
605.61	881	6231.48	6231.48
606.11	880.5	6247.17	6247.17
606.61	880	6223.31	6223.31
607.11	879.5	6296.66	6296.66
607.61	879	6306.59	6306.59
608.11	878.5	6263.03	6263.03
608.61	878	6260.24	6260.24
609.11	877.5	6252.55	6252.55
609.61	877	6262.83	6262.83
610.11	876.5	6342.72	6342.72
610.61	876	6366.21	6366.21
611.11	875.5	6333.72	6333.72
611.61	875	6375.38	6375.38
612.11	874.5	6377.66	6377.66
612.61	874	6339.48	6339.48
613.11	873.5	6369.45	6369.45
613.61	873	6360.83	6360.83
614.11	872.5	6363.62	6363.62
614.61	872	6316.14	6316.14
615.11	871.5	6394.21	6394.21
615.61	871	6410.07	6410.07
616.11	870.5	6408.1	6408.1
616.61	870	6374.1	6374.1
617.11	869.5	6402.21	6402.21
617.61	869	6393.76	6393.76
618.11	868.5	6395.79	6395.79
618.61	868	6371.66	6371.66
619.11	867.5	6377.14	6377.14
619.61	867	6417	6417
620.11	866.5	6460.97	6460.97
620.61	866	6459.45	6459.45
621.11	865.5	6425.31	6425.31
621.61	865	6465.9	6465.9
622.11	864.5	6496.83	6496.83
622.61	864	6468.97	6468.97
623.11	863.5	6567.55	6567.55
623.61	863	6528.72	6528.72
624.11	862.5	6423.28	6423.28
624.61	862	6448.38	6448.38
625.11	861.5	6515.93	6515.93
625.61	861	6528.03	6528.03
626.11	860.5	6511.41	6511.41
626.61	860	6516.21	6516.21
627.11	859.5	6494.21	6494.21
627.61	859	6513.48	6513.48
628.11	858.5	6502.03	6502.03
628.61	858	6520.9	6520.9
629.11	857.5	6559.97	6559.97
629.61	857	6567.48	6567.48
630.11	856.5	6537.31	6537.31
630.61	856	6595.83	6595.83
631.11	855.5	6537.34	6537.34
631.61	855	6502	6502
632.11	854.5	6538.24	6538.24
632.61	854	6571.34	6571.34
633.11	853.5	6533.52	6533.52
633.61	853	6602.76	6602.76
634.11	852.5	6598.9	6598.9
634.61	852	6616.59	6616.59
635.11	851.5	6605.9	6605.9
635.61	851	6636.34	6636.34
636.11	850.5	6657.14	6657.14
636.61	850	6606.17	6606.17
637.11	849.5	6605.69	6605.69
637.61	849	6632.83	6632.83
638.11	848.5	6618.86	6618.86
638.61	848	6717.72	6717.72
639.11	847.5	6637.45	6637.45
639.61	847	6658.34	6658.34
640.11	846.5	6637.76	6637.76
640.61	846	6658	6658
641.11	845.5	6765.72	6765.72
641.61	845	6694.28	6694.28
642.11	844.5	6650.14	6650.14
642.61	844	6678.24	6678.24
643.11	843.5	6715.86	6715.86
643.61	843	6687.21	6687.21
644.11	842.5	6734.21	6734.21
644.61	842	6740.24	6740.24
645.11	841.5	6673.62	6673.62
645.61	841	6686.9	6686.9
646.11	840.5	6758.34	6758.34
646.61	840	6724.69	6724.69
647.11	839.5	6774.55	6774.55
647.61	839	6752.79	6752.79
648.11	838.5	6766.1	6766.1
648.61	838	6804.34	6804.34
649.11	837.5	6837.79	6837.79
649.61	837	6753.1	6753.1
650.11	836.5	6783.21	6783.21
650.61	836	6830.21	6830.21
651.11	835.5	6794.52	6794.52
651.61	835	6854.79	6854.79
652.11	834.5	6851.86	6851.86
652.61	834	6775.66	6775.66
653.11	833.5	6770.59	6770.59
653.61	833	6828.93	6828.93
654.11	832.5	6896.31	6896.31
654.61	832	6894.48	6894.48
655.11	831.5	6909.03	6909.03
655.61	831	6863.24	6863.24
656.11	830.5	6864.03	6864.03
656.61	830	6817.48	6817.48
657.11	829.5	6839.62	6839.62
657.61	829	6879.14	6879.14
658.11	828.5	6872.55	6872.55
658.61	828	6909.31	6909.31
659.11	827.5	6956.03	6956.03
659.61	827	6914.86	6914.86
660.11	826.5	6879.72	6879.72
660.61	826	6986.72	6986.72
661.11	825.5	6932.62	6932.62
661.61	825	6937.34	6937.34
662.11	824.5	6913.93	6913.93
662.61	824	6971.62	6971.62
663.11	823.5	6974.93	6974.93
663.61	823	6999.14	6999.14
