c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au he largearea.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	2.9
KE_Au4f	BE_Au4f	CPS_Au4f
1342.81	143.8	9910.66
1342.91	143.7	9833.52
1343.01	143.6	9903.34
1343.11	143.5	9861.76
1343.21	143.4	9921.93
1343.31	143.3	9985.34
1343.41	143.2	9900.79
1343.51	143.1	9932.72
1343.61	143	9919
1343.71	142.9	9906.07
1343.81	142.8	9906.07
1343.91	142.7	9913
1344.01	142.6	9911.59
1344.11	142.5	9954.97
1344.21	142.4	9921.76
1344.31	142.3	9932.69
1344.41	142.2	9929.86
1344.51	142.1	9955.79
1344.61	142	9939.86
1344.71	141.9	9914.76
1344.81	141.8	9927.07
1344.91	141.7	9992.69
1345.01	141.6	9944
1345.11	141.5	10060.8
1345.21	141.4	10026.2
1345.31	141.3	9882.41
1345.41	141.2	9922.69
1345.51	141.1	9931.79
1345.61	141	9984.83
1345.71	140.9	10009.8
1345.81	140.8	10020.2
1345.91	140.7	9985.07
1346.01	140.6	10050.1
1346.11	140.5	9992.55
1346.21	140.4	9985.66
1346.31	140.3	9968.55
1346.41	140.2	10015
1346.51	140.1	9980.28
1346.61	140	9981.07
1346.71	139.9	10030.2
1346.81	139.8	10036.3
1346.91	139.7	10027.1
1347.01	139.6	10035.7
1347.11	139.5	9955.17
1347.21	139.4	10004.9
1347.31	139.3	10020.4
1347.41	139.2	10059.5
1347.51	139.1	10054
1347.61	139	10004.1
1347.71	138.9	10047.2
1347.81	138.8	10050.9
1347.91	138.7	9984.41
1348.01	138.6	9991.34
1348.11	138.5	10068.2
1348.21	138.4	9957.07
1348.31	138.3	10051
1348.41	138.2	10173.2
1348.51	138.1	10063.7
1348.61	138	10016.9
1348.71	137.9	9987.24
1348.81	137.8	10040.3
1348.91	137.7	10092.9
1349.01	137.6	10172
1349.11	137.5	10142.3
1349.21	137.4	10116.3
1349.31	137.3	10099.2
1349.41	137.2	10138
1349.51	137.1	10148.4
1349.61	137	10092.1
1349.71	136.9	10097.2
1349.81	136.8	10130
1349.91	136.7	10122.4
1350.01	136.6	10175.4
1350.11	136.5	10208.4
1350.21	136.4	10216.7
1350.31	136.3	10172.6
1350.41	136.2	10167.3
1350.51	136.1	10145.6
1350.61	136	10165.7
1350.71	135.9	10237.5
1350.81	135.8	10123.6
1350.91	135.7	10121.4
1351.01	135.6	10149.4
1351.11	135.5	10195.8
1351.21	135.4	10240.3
1351.31	135.3	10145.1
1351.41	135.2	10105.3
1351.51	135.1	10185.2
1351.61	135	10166
1351.71	134.9	10189.8
1351.81	134.8	10153.5
1351.91	134.7	10224.1
1352.01	134.6	10238.9
1352.11	134.5	10183.2
1352.21	134.4	10197.4
1352.31	134.3	10254.9
1352.41	134.2	10236
1352.51	134.1	10261.3
1352.61	134	10203.5
1352.71	133.9	10175
1352.81	133.8	10269.6
1352.91	133.7	10260.7
1353.01	133.6	10250.1
1353.11	133.5	10312.4
1353.21	133.4	10220.3
1353.31	133.3	10262.1
1353.41	133.2	10239.1
1353.51	133.1	10239.5
1353.61	133	10305.8
1353.71	132.9	10335.3
1353.81	132.8	10314.7
1353.91	132.7	10337.3
1354.01	132.6	10253.4
1354.11	132.5	10368.2
1354.21	132.4	10321.3
1354.31	132.3	10362.4
1354.41	132.2	10382
1354.51	132.1	10345.9
1354.61	132	10428.6
1354.71	131.9	10375.3
1354.81	131.8	10206.4
1354.91	131.7	10249
1355.01	131.6	10380.5
1355.11	131.5	10261.1
1355.21	131.4	10331.7
1355.31	131.3	10281.7
1355.41	131.2	10225.5
1355.51	131.1	10274.6
1355.61	131	10295.6
1355.71	130.9	10351.3
1355.81	130.8	10369.6
1355.91	130.7	10390
1356.01	130.6	10321
1356.11	130.5	10312.5
1356.21	130.4	10385.4
1356.31	130.3	10432.6
1356.41	130.2	10494.5
1356.51	130.1	10417
1356.61	130	10440.7
1356.71	129.9	10407.8
1356.81	129.8	10420
1356.91	129.7	10340.6
1357.01	129.6	10367.9
1357.11	129.5	10424.5
1357.21	129.4	10380.5
1357.31	129.3	10413.1
1357.41	129.2	10495.3
1357.51	129.1	10477.9
1357.61	129	10405.4
1357.71	128.9	10392.5
1357.81	128.8	10445.2
1357.91	128.7	10504
1358.01	128.6	10486.9
1358.11	128.5	10414.9
1358.21	128.4	10399.7
1358.31	128.3	10454.6
1358.41	128.2	10410.2
1358.51	128.1	10351.9
1358.61	128	10419.4
1358.71	127.9	10530.2
1358.81	127.8	10449.5
1358.91	127.7	10514.6
1359.01	127.6	10585.8
1359.11	127.5	10490.1
1359.21	127.4	10498.9
1359.31	127.3	10474.6
1359.41	127.2	10369
1359.51	127.1	10477.1
1359.61	127	10581.4
1359.71	126.9	10613.6
1359.81	126.8	10657.1
1359.91	126.7	10572.2
1360.01	126.6	10547.3
1360.11	126.5	10621.9
1360.21	126.4	10617.7
1360.31	126.3	10660.9
1360.41	126.2	10536.8
1360.51	126.1	10590.4
1360.61	126	10630.8
1360.71	125.9	10638.6
1360.81	125.8	10666.5
1360.91	125.7	10601.1
1361.01	125.6	10598.4
1361.11	125.5	10659.8
1361.21	125.4	10721.9
1361.31	125.3	10687.2
1361.41	125.2	10694.1
1361.51	125.1	10793.8
1361.61	125	10752.2
1361.71	124.9	10718
1361.81	124.8	10743.5
1361.91	124.7	10746.3
1362.01	124.6	10695.3
1362.11	124.5	10738.4
1362.21	124.4	10818.8
1362.31	124.3	10759.5
1362.41	124.2	10888.2
1362.51	124.1	10794.2
1362.61	124	10780.4
1362.71	123.9	10758.4
1362.81	123.8	10893.9
1362.91	123.7	10886.9
1363.01	123.6	10844.2
1363.11	123.5	10912.2
1363.21	123.4	10878.5
1363.31	123.3	10796.3
1363.41	123.2	10933.5
1363.51	123.1	10976.5
1363.61	123	11027.3
1363.71	122.9	11033.3
1363.81	122.8	10955.2
1363.91	122.7	10939.5
1364.01	122.6	11011.7
1364.11	122.5	10914.4
1364.21	122.4	10977.6
1364.31	122.3	11034.9
1364.41	122.2	10976.7
1364.51	122.1	10995.7
1364.61	122	11034.4
1364.71	121.9	11001.4
