c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he largearea.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.8
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1072.81	413.8	9269.79
1072.91	413.7	9270.49
1073.01	413.6	9380.17
1073.11	413.5	9424.57
1073.21	413.4	9404.56
1073.31	413.3	9299.1
1073.41	413.2	9266
1073.51	413.1	9307.29
1073.61	413	9455.64
1073.71	412.9	9304.71
1073.81	412.8	9330.4
1073.91	412.7	9314.92
1074.01	412.6	9202.51
1074.11	412.5	9427.59
1074.21	412.4	9347.52
1074.31	412.3	9249.45
1074.41	412.2	9341.56
1074.51	412.1	9239.61
1074.61	412	9279.61
1074.71	411.9	9421.49
1074.81	411.8	9234.5
1074.91	411.7	9273.89
1075.01	411.6	9354.2
1075.11	411.5	9348.99
1075.21	411.4	9415.95
1075.31	411.3	9353.26
1075.41	411.2	9503.34
1075.51	411.1	9462.59
1075.61	411	9420.26
1075.71	410.9	9466.73
1075.81	410.8	9397.54
1075.91	410.7	9404.66
1076.01	410.6	9330.52
1076.11	410.5	9505.46
1076.21	410.4	9448.85
1076.31	410.3	9359.4
1076.41	410.2	9503.05
1076.51	410.1	9490.34
1076.61	410	9443.04
1076.71	409.9	9390.38
1076.81	409.8	9432.66
1076.91	409.7	9441.39
1077.01	409.6	9437.9
1077.11	409.5	9604.41
1077.21	409.4	9699.06
1077.31	409.3	9484.96
1077.41	409.2	9650.63
1077.51	409.1	9510.92
1077.61	409	9564.92
1077.71	408.9	9647.32
1077.81	408.8	9470.54
1077.91	408.7	9575.92
1078.01	408.6	9535.63
1078.11	408.5	9572.07
1078.21	408.4	9556.44
1078.31	408.3	9647.82
1078.41	408.2	9549.66
1078.51	408.1	9443.21
1078.61	408	9601.79
1078.71	407.9	9592.4
1078.81	407.8	9515.66
1078.91	407.7	9536.59
1079.01	407.6	9560.3
1079.11	407.5	9815.95
1079.21	407.4	9637.34
1079.31	407.3	9725.65
1079.41	407.2	9534.24
1079.51	407.1	9485.4
1079.61	407	9486.38
1079.71	406.9	9571.3
1079.81	406.8	9705.61
1079.91	406.7	9855.36
1080.01	406.6	9740.72
1080.11	406.5	9769.49
1080.21	406.4	9704.01
1080.31	406.3	9731.01
1080.41	406.2	9725.45
1080.51	406.1	9711.86
1080.61	406	9864.42
1080.71	405.9	9816.3
1080.81	405.8	9686.39
1080.91	405.7	9610.59
1081.01	405.6	9744.59
1081.11	405.5	9752.32
1081.21	405.4	9818.69
1081.31	405.3	9758.24
1081.41	405.2	9749.79
1081.51	405.1	9939.35
1081.61	405	9830.59
1081.71	404.9	9827.94
1081.81	404.8	9863.66
1081.91	404.7	9794.15
1082.01	404.6	9911.51
1082.11	404.5	9915.7
1082.21	404.4	10037.6
1082.31	404.3	9801.26
1082.41	404.2	9839.75
1082.51	404.1	9799.09
1082.61	404	9779.96
1082.71	403.9	10021.5
1082.81	403.8	10117
1082.91	403.7	10069.2
1083.01	403.6	9912.73
1083.11	403.5	10010.4
1083.21	403.4	10050.2
1083.31	403.3	9918.21
1083.41	403.2	9835.26
1083.51	403.1	9770.14
1083.61	403	9961.16
1083.71	402.9	9898.45
1083.81	402.8	10086.2
1083.91	402.7	9833.29
1084.01	402.6	9865.8
1084.11	402.5	9828.9
1084.21	402.4	9692.98
1084.31	402.3	9883.84
1084.41	402.2	10135.8
1084.51	402.1	10176.5
1084.61	402	9957.49
1084.71	401.9	9892.5
1084.81	401.8	10157.7
1084.91	401.7	10132.5
1085.01	401.6	10240.3
1085.11	401.5	10102.7
1085.21	401.4	10183.9
1085.31	401.3	10265.6
1085.41	401.2	10210.4
1085.51	401.1	10223.2
1085.61	401	10255.1
1085.71	400.9	10165.3
1085.81	400.8	10239.5
1085.91	400.7	10377.2
1086.01	400.6	10468.1
1086.11	400.5	10495.7
1086.21	400.4	10446.1
1086.31	400.3	10434.2
1086.41	400.2	10445.1
1086.51	400.1	10483.1
1086.61	400	10313.8
1086.71	399.9	10433.4
1086.81	399.8	10430.4
1086.91	399.7	10412.3
1087.01	399.6	10331.8
1087.11	399.5	10342.3
1087.21	399.4	10579.3
1087.31	399.3	10581.7
1087.41	399.2	10387.2
1087.51	399.1	10663.5
1087.61	399	10528.7
1087.71	398.9	10408.6
1087.81	398.8	10500.5
1087.91	398.7	10490.4
1088.01	398.6	10515.3
1088.11	398.5	10370.9
1088.21	398.4	10371.2
1088.31	398.3	10501.6
1088.41	398.2	10477.7
1088.51	398.1	10608
1088.61	398	10403.6
1088.71	397.9	10536
1088.81	397.8	10726.7
1088.91	397.7	10519.3
1089.01	397.6	10451.4
1089.11	397.5	10406.7
1089.21	397.4	10512.7
1089.31	397.3	10466.7
1089.41	397.2	10271.9
1089.51	397.1	10272.5
1089.61	397	10269.9
1089.71	396.9	10240.5
1089.81	396.8	10360.3
1089.91	396.7	10325.6
1090.01	396.6	10198.7
1090.11	396.5	10445.5
1090.21	396.4	10442.1
1090.31	396.3	10621.2
1090.41	396.2	10520.4
1090.51	396.1	10544.1
1090.61	396	10540.5
1090.71	395.9	10472.4
1090.81	395.8	10577.2
1090.91	395.7	10504.5
1091.01	395.6	10598.1
1091.11	395.5	10540.7
1091.21	395.4	10645.1
1091.31	395.3	10634.4
1091.41	395.2	10637.3
1091.51	395.1	10577.9
1091.61	395	10828.9
1091.71	394.9	10725.9
1091.81	394.8	10756.7
1091.91	394.7	10885.7
1092.01	394.6	10874.3
1092.11	394.5	10947.8
1092.21	394.4	10906.3
1092.31	394.3	10907.4
1092.41	394.2	10931.3
1092.51	394.1	10812.5
