c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he largearea.vms
Pr:Ag3p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.9
KE_Pr:Ag3p	BE_Pr:Ag3p	CPS_Pr:Ag3p
788.81	697.8	3125.93
788.91	697.7	3113.99
789.01	697.6	3077.8
789.11	697.5	3031.45
789.21	697.4	3072.54
789.31	697.3	3132.49
789.41	697.2	3110.85
789.51	697.1	3114.53
789.61	697	3140.62
789.71	696.9	3121.08
789.81	696.8	3075.31
789.91	696.7	3053.4
790.01	696.6	3056.07
790.11	696.5	3170.36
790.21	696.4	3182.55
790.31	696.3	3137.53
790.41	696.2	3109.51
790.51	696.1	3109.49
790.61	696	3186.13
790.71	695.9	3177.38
790.81	695.8	3109.81
790.91	695.7	3113.72
791.01	695.6	3188.7
791.11	695.5	3104.85
791.21	695.4	3070.62
791.31	695.3	3155.29
791.41	695.2	3060.23
791.51	695.1	3262.68
791.61	695	3211.38
791.71	694.9	3108.5
791.81	694.8	3093.44
791.91	694.7	3118.17
792.01	694.6	3152.21
792.11	694.5	3146.84
792.21	694.4	3057.46
792.31	694.3	3062.88
792.41	694.2	3161.27
792.51	694.1	3060.45
792.61	694	3104.28
792.71	693.9	3091.83
792.81	693.8	3187.97
792.91	693.7	3098.53
793.01	693.6	3128.63
793.11	693.5	3165.5
793.21	693.4	3188.05
793.31	693.3	3121.16
793.41	693.2	3224.26
793.51	693.1	3174.29
793.61	693	3140.84
793.71	692.9	3186.7
793.81	692.8	3191.63
793.91	692.7	3091.7
794.01	692.6	3188.46
794.11	692.5	3159.76
794.21	692.4	3117.86
794.31	692.3	3173.55
794.41	692.2	3176.96
794.51	692.1	3175.33
794.61	692	3184.53
794.71	691.9	3184.32
794.81	691.8	3176.28
794.91	691.7	3146.58
795.01	691.6	3141.74
795.11	691.5	3150.01
795.21	691.4	3090.9
795.31	691.3	3156.96
795.41	691.2	3092.19
795.51	691.1	3111.21
795.61	691	3227.68
795.71	690.9	3189.64
795.81	690.8	3220.45
795.91	690.7	3169.34
796.01	690.6	3158.29
796.11	690.5	3145.9
796.21	690.4	3137.23
796.31	690.3	3153.35
796.41	690.2	3079.2
796.51	690.1	3120.87
796.61	690	3132.27
796.71	689.9	3235.94
796.81	689.8	3172.47
796.91	689.7	3221.25
797.01	689.6	3117.06
797.11	689.5	3106.69
797.21	689.4	3189.95
797.31	689.3	3194.03
797.41	689.2	3190.22
797.51	689.1	3150.64
797.61	689	3170.24
797.71	688.9	3250.01
797.81	688.8	3141.58
797.91	688.7	3183.83
798.01	688.6	3182.56
798.11	688.5	3160.3
798.21	688.4	3096.2
798.31	688.3	3191.28
798.41	688.2	3171.53
798.51	688.1	3227.23
798.61	688	3205.54
798.71	687.9	3162.93
798.81	687.8	3107.45
798.91	687.7	3108.01
799.01	687.6	3158.95
799.11	687.5	3096.47
799.21	687.4	3152.37
799.31	687.3	3177.44
799.41	687.2	3219.03
799.51	687.1	3285.31
799.61	687	3277.69
799.71	686.9	3161.62
799.81	686.8	3158.93
799.91	686.7	3125
800.01	686.6	3193
800.11	686.5	3171.65
800.21	686.4	3187.83
800.31	686.3	3235.68
800.41	686.2	3261.44
800.51	686.1	3224.75
800.61	686	3203.09
800.71	685.9	3176.15
800.81	685.8	3199.7
800.91	685.7	3146.38
801.01	685.6	3206.52
801.11	685.5	3205.78
801.21	685.4	3134.16
801.31	685.3	3183.32
801.41	685.2	3105.45
801.51	685.1	3131.99
801.61	685	3243.4
801.71	684.9	3155.66
801.81	684.8	3135.62
801.91	684.7	3250.85
802.01	684.6	3090.42
802.11	684.5	3209.58
802.21	684.4	3207.02
802.31	684.3	3241.28
802.41	684.2	3191.34
802.51	684.1	3176.56
802.61	684	3086.38
802.71	683.9	3162.91
802.81	683.8	3161.65
802.91	683.7	3192.53
803.01	683.6	3182.27
803.11	683.5	3212.67
803.21	683.4	3268.93
803.31	683.3	3168.98
803.41	683.2	3173.3
803.51	683.1	3230.28
803.61	683	3212.16
803.71	682.9	3190.55
803.81	682.8	3198.11
803.91	682.7	3182.26
804.01	682.6	3217.9
804.11	682.5	3233.08
804.21	682.4	3179.61
804.31	682.3	3179.24
804.41	682.2	3210
804.51	682.1	3191.57
804.61	682	3155.92
804.71	681.9	3201.51
804.81	681.8	3163.41
804.91	681.7	3187.28
805.01	681.6	3235.25
805.11	681.5	3219.19
805.21	681.4	3154.47
805.31	681.3	3184.44
805.41	681.2	3214.24
805.51	681.1	3175.62
805.61	681	3186.14
805.71	680.9	3244.66
805.81	680.8	3185.28
805.91	680.7	3252.55
806.01	680.6	3212.35
806.11	680.5	3188.83
806.21	680.4	3185.48
806.31	680.3	3148.34
806.41	680.2	3213.1
806.51	680.1	3159.3
806.61	680	3122.19
806.71	679.9	3210.85
806.81	679.8	3187.18
806.91	679.7	3129.97
807.01	679.6	3110.97
807.11	679.5	3153.58
807.21	679.4	3231.71
807.31	679.3	3153.53
807.41	679.2	3156.9
807.51	679.1	3187.62
807.61	679	3188.4
807.71	678.9	3140.87
807.81	678.8	3137.55
807.91	678.7	3214.13
808.01	678.6	3239.56
808.11	678.5	3183.62
808.21	678.4	3234.23
808.31	678.3	3275.7
808.41	678.2	3207.54
808.51	678.1	3253.77
808.61	678	3191.62
808.71	677.9	3210.12
808.81	677.8	3195.34
808.91	677.7	3155.4
809.01	677.6	3173.62
809.11	677.5	3272.6
809.21	677.4	3272.79
809.31	677.3	3299.56
809.41	677.2	3174.58
809.51	677.1	3243.11
809.61	677	3183.5
809.71	676.9	3199.21
809.81	676.8	3210.46
809.91	676.7	3280.89
810.01	676.6	3243.76
810.11	676.5	3293.94
810.21	676.4	3241.23
810.31	676.3	3153.24
810.41	676.2	3219.11
810.51	676.1	3190.02
810.61	676	3136.13
810.71	675.9	3239.62
810.81	675.8	3254.8
810.91	675.7	3282.01
811.01	675.6	3154.57
811.11	675.5	3233.51
811.21	675.4	3341.37
811.31	675.3	3250.96
811.41	675.2	3177.31
811.51	675.1	3167.35
811.61	675	3153.87
811.71	674.9	3164.22
811.81	674.8	3167.19
811.91	674.7	3135.84
812.01	674.6	3064.33
812.11	674.5	3232.43
812.21	674.4	3298.02
812.31	674.3	3213.81
812.41	674.2	3205.84
812.51	674.1	3319.53
812.61	674	3266.98
812.71	673.9	3204.05
812.81	673.8	3252.08
812.91	673.7	3179.14
813.01	673.6	3170.04
813.11	673.5	3305.41
813.21	673.4	3252.47
813.31	673.3	3310.12
813.41	673.2	3229.64
813.51	673.1	3268.49
813.61	673	3241.17
813.71	672.9	3300.17
813.81	672.8	3292.09
813.91	672.7	3232.84
814.01	672.6	3235.28
814.11	672.5	3260.13
814.21	672.4	3253.85
814.31	672.3	3206.46
814.41	672.2	3175
814.51	672.1	3231.2
814.61	672	3267.39
814.71	671.9	3264.34
814.81	671.8	3176.4
814.91	671.7	3195.32
815.01	671.6	3298.24
815.11	671.5	3183.22
815.21	671.4	3206.04
815.31	671.3	3215.37
815.41	671.2	3246.77
815.51	671.1	3349.61
815.61	671	3306.8
815.71	670.9	3339.92
815.81	670.8	3159.94
815.91	670.7	3234.65
816.01	670.6	3266.67
816.11	670.5	3315.2
816.21	670.4	3297.15
816.31	670.3	3275.4
816.41	670.2	3356.62
816.51	670.1	3329.78
816.61	670	3230.07
816.71	669.9	3193.01
816.81	669.8	3249.27
816.91	669.7	3267.83
817.01	669.6	3293.71
817.11	669.5	3227.85
817.21	669.4	3219.28
817.31	669.3	3252.46
817.41	669.2	3235.85
817.51	669.1	3319.59
817.61	669	3260.18
817.71	668.9	3279.37
817.81	668.8	3260.51
817.91	668.7	3269.97
818.01	668.6	3203.7
818.11	668.5	3351.71
818.21	668.4	3348.99
818.31	668.3	3230.9
818.41	668.2	3228.66
818.51	668.1	3325.67
818.61	668	3341.02
818.71	667.9	3198.85
818.81	667.8	3232.24
818.91	667.7	3322.38
819.01	667.6	3185.28
819.11	667.5	3277.87
819.21	667.4	3201.01
819.31	667.3	3232.81
819.41	667.2	3257.29
819.51	667.1	3330.67
819.61	667	3263.57
819.71	666.9	3329.13
819.81	666.8	3290.75
819.91	666.7	3266.78
820.01	666.6	3225.13
820.11	666.5	3286.06
820.21	666.4	3280.02
820.31	666.3	3184.75
820.41	666.2	3270.71
820.51	666.1	3288.88
820.61	666	3293.12
820.71	665.9	3217.77
820.81	665.8	3258.88
820.91	665.7	3217.18
821.01	665.6	3190.8
821.11	665.5	3270.83
821.21	665.4	3351.21
821.31	665.3	3375.34
821.41	665.2	3273.78
821.51	665.1	3275.19
821.61	665	3240.77
821.71	664.9	3298.59
821.81	664.8	3258.8
821.91	664.7	3234.62
822.01	664.6	3195.57
822.11	664.5	3307.53
822.21	664.4	3282.49
822.31	664.3	3161.93
822.41	664.2	3211.58
822.51	664.1	3348.81
822.61	664	3337.08
822.71	663.9	3292.86
822.81	663.8	3291.44
822.91	663.7	3279.84
823.01	663.6	3290.87
823.11	663.5	3253.06
823.21	663.4	3240.22
823.31	663.3	3276.01
823.41	663.2	3382.13
823.51	663.1	3304.64
823.61	663	3300.87
823.71	662.9	3269.79
823.81	662.8	3227.84
823.91	662.7	3297.31
824.01	662.6	3280.06
824.11	662.5	3353.42
824.21	662.4	3284.65
824.31	662.3	3235.77
824.41	662.2	3303.72
824.51	662.1	3337.09
824.61	662	3262.52
824.71	661.9	3281.51
824.81	661.8	3249.35
824.91	661.7	3253.47
825.01	661.6	3332.08
825.11	661.5	3430.65
825.21	661.4	3414.15
825.31	661.3	3340.68
825.41	661.2	3386.97
825.51	661.1	3345.34
825.61	661	3349.49
825.71	660.9	3307.2
825.81	660.8	3261.28
825.91	660.7	3301.3
826.01	660.6	3276
826.11	660.5	3332.57
826.21	660.4	3330.03
826.31	660.3	3303.46
826.41	660.2	3316.61
826.51	660.1	3309.45
826.61	660	3269.5
826.71	659.9	3289.62
826.81	659.8	3347.18
826.91	659.7	3316.81
827.01	659.6	3418.07
827.11	659.5	3384.56
827.21	659.4	3315.37
827.31	659.3	3275.76
827.41	659.2	3359.01
827.51	659.1	3361.26
827.61	659	3363.79
827.71	658.9	3336.59
827.81	658.8	3334.91
827.91	658.7	3311.86
828.01	658.6	3361.9
828.11	658.5	3336.29
828.21	658.4	3347.3
828.31	658.3	3369.48
828.41	658.2	3369.39
828.51	658.1	3289.91
828.61	658	3349.51
828.71	657.9	3336.38
828.81	657.8	3366.49
828.91	657.7	3380.87
829.01	657.6	3324.47
829.11	657.5	3388.44
829.21	657.4	3429.03
829.31	657.3	3338.83
829.41	657.2	3388.53
829.51	657.1	3361.98
829.61	657	3355.2
829.71	656.9	3327.34
829.81	656.8	3393.76
829.91	656.7	3336.35
830.01	656.6	3318.94
830.11	656.5	3357.77
830.21	656.4	3312.47
830.31	656.3	3368.44
830.41	656.2	3285.68
830.51	656.1	3292.9
830.61	656	3354.52
830.71	655.9	3382.39
830.81	655.8	3373.04
830.91	655.7	3291.15
831.01	655.6	3337.6
831.11	655.5	3364.85
831.21	655.4	3334.54
831.31	655.3	3327.92
831.41	655.2	3325.3
831.51	655.1	3297.41
831.61	655	3395.82
831.71	654.9	3347.96
831.81	654.8	3366
831.91	654.7	3290.65
832.01	654.6	3382.86
832.11	654.5	3339.48
832.21	654.4	3353.38
832.31	654.3	3360.04
832.41	654.2	3394
832.51	654.1	3388.42
832.61	654	3337.28
832.71	653.9	3397
832.81	653.8	3363.83
832.91	653.7	3391.38
833.01	653.6	3374.9
833.11	653.5	3382.41
833.21	653.4	3362.65
833.31	653.3	3430.62
833.41	653.2	3423.27
833.51	653.1	3469.03
833.61	653	3430.72
833.71	652.9	3414.03
833.81	652.8	3346.4
833.91	652.7	3410.02
834.01	652.6	3438.95
834.11	652.5	3433.98
834.21	652.4	3374.95
834.31	652.3	3345.56
834.41	652.2	3354.56
834.51	652.1	3280.49
834.61	652	3350
834.71	651.9	3389.52
834.81	651.8	3419.27
834.91	651.7	3402.82
835.01	651.6	3323.51
835.11	651.5	3405.54
835.21	651.4	3412.08
835.31	651.3	3393.01
835.41	651.2	3372.28
835.51	651.1	3343.97
835.61	651	3418.76
835.71	650.9	3449.96
835.81	650.8	3298.57
835.91	650.7	3323.05
836.01	650.6	3366.01
836.11	650.5	3378.39
836.21	650.4	3390.45
836.31	650.3	3310.96
836.41	650.2	3375.92
836.51	650.1	3355.4
836.61	650	3381.43
836.71	649.9	3357.25
836.81	649.8	3416.45
836.91	649.7	3491.69
837.01	649.6	3372.99
837.11	649.5	3370.95
837.21	649.4	3315.18
837.31	649.3	3403.18
837.41	649.2	3412.52
837.51	649.1	3418.96
837.61	649	3403.33
837.71	648.9	3409.01
837.81	648.8	3416.97
837.91	648.7	3444.48
838.01	648.6	3432.09
838.11	648.5	3372.91
838.21	648.4	3450.05
838.31	648.3	3447.11
838.41	648.2	3411.51
838.51	648.1	3439.23
838.61	648	3465.39
838.71	647.9	3407.7
838.81	647.8	3413.38
838.91	647.7	3429.41
839.01	647.6	3359.4
839.11	647.5	3400.32
839.21	647.4	3333.83
839.31	647.3	3389.75
839.41	647.2	3375.19
839.51	647.1	3401.39
839.61	647	3429.97
839.71	646.9	3379.72
839.81	646.8	3400.68
839.91	646.7	3411.6
840.01	646.6	3322.31
840.11	646.5	3449.55
840.21	646.4	3355.81
840.31	646.3	3408.18
840.41	646.2	3330.69
840.51	646.1	3413.44
840.61	646	3385.4
840.71	645.9	3415.11
840.81	645.8	3376.1
840.91	645.7	3375.85
841.01	645.6	3434.05
841.11	645.5	3410.35
841.21	645.4	3463.31
841.31	645.3	3444.26
841.41	645.2	3386.5
841.51	645.1	3386
841.61	645	3413.13
841.71	644.9	3396.23
841.81	644.8	3418.6
841.91	644.7	3359.14
842.01	644.6	3380.16
842.11	644.5	3420.74
842.21	644.4	3383.9
842.31	644.3	3384.34
842.41	644.2	3388.16
842.51	644.1	3451.56
842.61	644	3471.9
842.71	643.9	3437.17
842.81	643.8	3437.6
842.91	643.7	3423.08
843.01	643.6	3403.93
843.11	643.5	3485.99
843.21	643.4	3442.7
843.31	643.3	3414.14
843.41	643.2	3392.13
843.51	643.1	3381.5
843.61	643	3398.7
843.71	642.9	3397.41
843.81	642.8	3412.61
843.91	642.7	3445.12
844.01	642.6	3430.01
844.11	642.5	3400.2
844.21	642.4	3472.05
844.31	642.3	3474.84
844.41	642.2	3435.66
844.51	642.1	3407.13
844.61	642	3441.36
844.71	641.9	3395.32
844.81	641.8	3419.13
844.91	641.7	3443.5
845.01	641.6	3390.08
845.11	641.5	3438.38
845.21	641.4	3422.89
845.31	641.3	3472.6
845.41	641.2	3567.8
845.51	641.1	3438.03
845.61	641	3414.99
845.71	640.9	3414.5
845.81	640.8	3411.73
845.91	640.7	3422.44
846.01	640.6	3456.5
846.11	640.5	3422.67
846.21	640.4	3490.8
846.31	640.3	3456.41
846.41	640.2	3510.64
846.51	640.1	3501.87
846.61	640	3454.07
846.71	639.9	3450.99
846.81	639.8	3427.5
846.91	639.7	3460.63
847.01	639.6	3436.9
847.11	639.5	3439.13
847.21	639.4	3494.77
847.31	639.3	3522.21
847.41	639.2	3547.58
847.51	639.1	3522.82
847.61	639	3527.09
847.71	638.9	3540.11
847.81	638.8	3525.52
847.91	638.7	3459.65
848.01	638.6	3427.12
848.11	638.5	3385.94
848.21	638.4	3437.41
848.31	638.3	3487.13
848.41	638.2	3525.88
848.51	638.1	3476.46
848.61	638	3544.49
848.71	637.9	3509.27
848.81	637.8	3440.54
848.91	637.7	3530.08
849.01	637.6	3529.35
849.11	637.5	3539.93
849.21	637.4	3461.37
849.31	637.3	3472.92
849.41	637.2	3596.94
849.51	637.1	3523.39
849.61	637	3537.69
849.71	636.9	3545.17
849.81	636.8	3554.64
849.91	636.7	3507.12
850.01	636.6	3479.15
850.11	636.5	3535.97
850.21	636.4	3512.62
850.31	636.3	3463.61
850.41	636.2	3534.36
850.51	636.1	3494.25
850.61	636	3523.63
850.71	635.9	3583.41
850.81	635.8	3530.68
850.91	635.7	3476.88
851.01	635.6	3540.19
851.11	635.5	3505.77
851.21	635.4	3453.01
851.31	635.3	3519.55
851.41	635.2	3571.17
851.51	635.1	3533.37
851.61	635	3510.95
851.71	634.9	3504.02
851.81	634.8	3534.6
851.91	634.7	3587.53
852.01	634.6	3519.76
852.11	634.5	3560.69
852.21	634.4	3579.06
852.31	634.3	3523.72
852.41	634.2	3609.06
852.51	634.1	3539.16
852.61	634	3535.67
852.71	633.9	3538.36
852.81	633.8	3617.01
852.91	633.7	3626.25
853.01	633.6	3643.59
853.11	633.5	3634.1
853.21	633.4	3633.86
853.31	633.3	3610.07
853.41	633.2	3575.37
853.51	633.1	3592.3
853.61	633	3571.68
853.71	632.9	3659.99
853.81	632.8	3585.54
853.91	632.7	3595.99
854.01	632.6	3589.85
854.11	632.5	3634.81
854.21	632.4	3690.88
854.31	632.3	3631.33
854.41	632.2	3664.84
854.51	632.1	3655.39
854.61	632	3613.6
854.71	631.9	3639.05
854.81	631.8	3690.81
854.91	631.7	3682.36
855.01	631.6	3623.26
855.11	631.5	3697.78
855.21	631.4	3673.64
855.31	631.3	3729.12
855.41	631.2	3682.09
855.51	631.1	3641.85
855.61	631	3737.82
855.71	630.9	3690.96
855.81	630.8	3657.89
855.91	630.7	3600.99
856.01	630.6	3683.62
856.11	630.5	3779.55
856.21	630.4	3687.28
856.31	630.3	3675.11
856.41	630.2	3736.97
856.51	630.1	3694.25
856.61	630	3692.5
856.71	629.9	3727.4
856.81	629.8	3690.4
856.91	629.7	3744.23
857.01	629.6	3672.86
857.11	629.5	3709.66
857.21	629.4	3750.66
857.31	629.3	3726.01
857.41	629.2	3779.57
857.51	629.1	3830.06
857.61	629	3820.79
857.71	628.9	3795.66
857.81	628.8	3741.9
857.91	628.7	3710.25
858.01	628.6	3775.57
858.11	628.5	3800.16
858.21	628.4	3814.52
858.31	628.3	3810.83
858.41	628.2	3734.08
858.51	628.1	3805.13
858.61	628	3840.93
858.71	627.9	3721.94
858.81	627.8	3836.15
858.91	627.7	3735.09
859.01	627.6	3746.51
859.11	627.5	3870.9
859.21	627.4	3798.53
859.31	627.3	3700.92
859.41	627.2	3777.9
859.51	627.1	3781.7
859.61	627	3797.37
859.71	626.9	3816.62
859.81	626.8	3777.53
859.91	626.7	3796.57
860.01	626.6	3832.58
860.11	626.5	3782.63
860.21	626.4	3811.78
860.31	626.3	3710.17
860.41	626.2	3808.94
860.51	626.1	3845.96
860.61	626	3757.18
860.71	625.9	3833.36
860.81	625.8	3826.51
860.91	625.7	3808.56
861.01	625.6	3814.75
861.11	625.5	3961.9
861.21	625.4	3924.16
861.31	625.3	3771.45
861.41	625.2	3899.91
861.51	625.1	3822.65
861.61	625	3775.56
861.71	624.9	3747.65
861.81	624.8	3840.63
861.91	624.7	3856.51
862.01	624.6	3781.32
862.11	624.5	3759.44
862.21	624.4	3818.11
862.31	624.3	3747.96
862.41	624.2	3758.29
862.51	624.1	3663.37
862.61	624	3683.05
862.71	623.9	3721.38
862.81	623.8	3693.5
862.91	623.7	3625.42
863.01	623.6	3637.89
863.11	623.5	3611.15
863.21	623.4	3572.96
863.31	623.3	3526.33
863.41	623.2	3525.8
863.51	623.1	3534.03
863.61	623	3496.98
863.71	622.9	3519.72
863.81	622.8	3576.92
863.91	622.7	3564.77
864.01	622.6	3528.07
864.11	622.5	3570.89
864.21	622.4	3514.22
864.31	622.3	3511.83
864.41	622.2	3569.61
864.51	622.1	3526.81
864.61	622	3502.66
864.71	621.9	3557.03
864.81	621.8	3512.03
864.91	621.7	3405.16
865.01	621.6	3498.94
865.11	621.5	3526.93
865.21	621.4	3495.68
865.31	621.3	3444.47
865.41	621.2	3465.26
865.51	621.1	3540.01
865.61	621	3461.59
865.71	620.9	3436.21
865.81	620.8	3546.61
865.91	620.7	3465.92
866.01	620.6	3493.02
866.11	620.5	3565.57
866.21	620.4	3462.22
866.31	620.3	3527.56
866.41	620.2	3476.56
866.51	620.1	3493.31
866.61	620	3504.38
866.71	619.9	3434.14
866.81	619.8	3516.89
866.91	619.7	3495.58
867.01	619.6	3509.1
867.11	619.5	3509.86
867.21	619.4	3504.75
867.31	619.3	3435.44
867.41	619.2	3458.79
867.51	619.1	3437.72
867.61	619	3458.58
867.71	618.9	3455.07
867.81	618.8	3412.17
867.91	618.7	3410.83
868.01	618.6	3475.56
868.11	618.5	3429.18
868.21	618.4	3437.98
868.31	618.3	3416.26
868.41	618.2	3390.74
868.51	618.1	3417.13
868.61	618	3409.03
868.71	617.9	3426.52
868.81	617.8	3426.59
868.91	617.7	3489.87
869.01	617.6	3477.05
869.11	617.5	3421.54
869.21	617.4	3338.89
869.31	617.3	3415.66
869.41	617.2	3394.84
869.51	617.1	3460.29
869.61	617	3443.37
869.71	616.9	3436.24
869.81	616.8	3422.22
869.91	616.7	3392.12
870.01	616.6	3435.37
870.11	616.5	3463.87
870.21	616.4	3411.12
870.31	616.3	3429.85
870.41	616.2	3458.79
870.51	616.1	3459.39
870.61	616	3385.54
870.71	615.9	3426.93
870.81	615.8	3461.22
870.91	615.7	3405.71
871.01	615.6	3425.1
871.11	615.5	3456.94
871.21	615.4	3306.03
871.31	615.3	3400.35
871.41	615.2	3435.09
871.51	615.1	3335.96
871.61	615	3445.01
871.71	614.9	3443.96
871.81	614.8	3392.56
871.91	614.7	3312.4
872.01	614.6	3367
872.11	614.5	3300.88
872.21	614.4	3401
872.31	614.3	3392.78
872.41	614.2	3365.66
872.51	614.1	3440.36
872.61	614	3479.21
872.71	613.9	3398.53
872.81	613.8	3386.69
872.91	613.7	3506.74
873.01	613.6	3445.24
873.11	613.5	3426.37
873.21	613.4	3470.69
873.31	613.3	3463.4
873.41	613.2	3444.56
873.51	613.1	3434.72
873.61	613	3427.19
873.71	612.9	3422.41
873.81	612.8	3512.05
873.91	612.7	3501.76
874.01	612.6	3500.23
874.11	612.5	3442.74
874.21	612.4	3501.9
874.31	612.3	3504.61
874.41	612.2	3521.08
874.51	612.1	3543.93
874.61	612	3495.19
874.71	611.9	3464.59
874.81	611.8	3529
874.91	611.7	3387.71
875.01	611.6	3484.49
875.11	611.5	3437.93
875.21	611.4	3477.09
875.31	611.3	3464.22
875.41	611.2	3575.76
875.51	611.1	3571.96
875.61	611	3542.5
875.71	610.9	3487.66
875.81	610.8	3536.62
875.91	610.7	3568.68
876.01	610.6	3557.74
876.11	610.5	3521.7
876.21	610.4	3567.62
876.31	610.3	3561.96
876.41	610.2	3593.16
876.51	610.1	3566.87
876.61	610	3530.69
876.71	609.9	3573.1
876.81	609.8	3601.16
876.91	609.7	3638.43
877.01	609.6	3687.91
877.11	609.5	3736.52
877.21	609.4	3736.65
877.31	609.3	3744.03
877.41	609.2	3675.95
877.51	609.1	3743.74
877.61	609	3784.05
877.71	608.9	3854.59
877.81	608.8	3886.59
877.91	608.7	3814.07
878.01	608.6	3816.3
878.11	608.5	3869.33
878.21	608.4	3914.57
878.31	608.3	3977.02
878.41	608.2	4015.7
878.51	608.1	3960.87
878.61	608	3978.42
878.71	607.9	4085.97
878.81	607.8	4075.31
878.91	607.7	4143.07
879.01	607.6	4170.27
879.11	607.5	4277.65
879.21	607.4	4237.75
879.31	607.3	4271.64
879.41	607.2	4381.92
879.51	607.1	4411.19
879.61	607	4480.23
879.71	606.9	4579.05
879.81	606.8	4597.26
879.91	606.7	4663.98
880.01	606.6	4795.05
880.11	606.5	4803.64
880.21	606.4	4966.22
880.31	606.3	5092.57
880.41	606.2	5225.43
880.51	606.1	5365.05
880.61	606	5467.19
880.71	605.9	5670.46
880.81	605.8	5745.05
880.91	605.7	5864.47
881.01	605.6	6162.36
881.11	605.5	6321.92
881.21	605.4	6505.12
881.31	605.3	6788.16
881.41	605.2	7035.54
881.51	605.1	7364.54
881.61	605	7556.55
881.71	604.9	7813.72
881.81	604.8	8030.72
881.91	604.7	8333.76
882.01	604.6	8441.59
882.11	604.5	8817.42
882.21	604.4	8982.42
882.31	604.3	9185.08
882.41	604.2	9183.02
882.51	604.1	9120.29
882.61	604	9066.61
882.71	603.9	9071.75
882.81	603.8	8971.13
882.91	603.7	8794.31
883.01	603.6	8445.42
883.11	603.5	8309.83
883.21	603.4	8013.6
883.31	603.3	7762.39
883.41	603.2	7444.95
883.51	603.1	7104.99
883.61	603	6839.99
883.71	602.9	6612.48
883.81	602.8	6323.87
883.91	602.7	6070.73
884.01	602.6	5860.63
884.11	602.5	5557.71
884.21	602.4	5398.2
884.31	602.3	5216.03
884.41	602.2	5134.21
884.51	602.1	4993.35
884.61	602	4778.63
884.71	601.9	4692.74
884.81	601.8	4499.82
884.91	601.7	4491.48
885.01	601.6	4445.28
885.11	601.5	4196.97
885.21	601.4	4240.33
885.31	601.3	4167.02
885.41	601.2	4059.24
885.51	601.1	3972.31
885.61	601	3945.11
885.71	600.9	3805.01
885.81	600.8	3858.06
885.91	600.7	3772.89
886.01	600.6	3741.31
886.11	600.5	3733.49
886.21	600.4	3685.88
886.31	600.3	3678.85
886.41	600.2	3615.75
886.51	600.1	3588
886.61	600	3582.7
886.71	599.9	3448.19
886.81	599.8	3487.89
886.91	599.7	3569.14
887.01	599.6	3446.28
887.11	599.5	3477.67
887.21	599.4	3393.33
887.31	599.3	3325.41
887.41	599.2	3366.66
887.51	599.1	3375.7
887.61	599	3347.64
887.71	598.9	3334.72
887.81	598.8	3376.45
887.91	598.7	3383.84
888.01	598.6	3387.71
888.11	598.5	3404.1
888.21	598.4	3349.35
888.31	598.3	3299.46
888.41	598.2	3366.16
888.51	598.1	3353.03
888.61	598	3256.07
888.71	597.9	3284.95
888.81	597.8	3249.02
888.91	597.7	3195.17
889.01	597.6	3252.83
889.11	597.5	3172.09
889.21	597.4	3277.99
889.31	597.3	3275.17
889.41	597.2	3239.49
889.51	597.1	3202.12
889.61	597	3229.51
889.71	596.9	3210.49
889.81	596.8	3127.05
889.91	596.7	3261.5
890.01	596.6	3214.89
890.11	596.5	3164.21
890.21	596.4	3234.74
890.31	596.3	3197.3
890.41	596.2	3182.03
890.51	596.1	3169.56
890.61	596	3178.09
890.71	595.9	3156.3
890.81	595.8	3115.42
890.91	595.7	3177.46
891.01	595.6	3226.99
891.11	595.5	3086.86
891.21	595.4	3199.77
891.31	595.3	3220.88
891.41	595.2	3250.68
891.51	595.1	3233.28
891.61	595	3216.67
891.71	594.9	3259.85
891.81	594.8	3209.72
891.91	594.7	3255.32
892.01	594.6	3184.53
892.11	594.5	3113.99
892.21	594.4	3111.48
892.31	594.3	3091.25
892.41	594.2	3117.61
892.51	594.1	3172.31
892.61	594	3036.69
892.71	593.9	3059.5
892.81	593.8	2920.95
892.91	593.7	2959.1
893.01	593.6	2956.73
893.11	593.5	2892.81
893.21	593.4	2939.65
893.31	593.3	2825.17
893.41	593.2	2791.98
893.51	593.1	2771.81
893.61	593	2756.79
893.71	592.9	2719.56
893.81	592.8	2599.57
893.91	592.7	2641.3
894.01	592.6	2624.65
894.11	592.5	2647.97
894.21	592.4	2586.47
894.31	592.3	2588.79
894.41	592.2	2537.07
894.51	592.1	2560.49
894.61	592	2479.61
894.71	591.9	2589.13
894.81	591.8	2555.28
894.91	591.7	2536.46
895.01	591.6	2447.71
895.11	591.5	2438.93
895.21	591.4	2468.42
895.31	591.3	2510.5
895.41	591.2	2494.02
895.51	591.1	2461.38
895.61	591	2401.49
895.71	590.9	2411.29
895.81	590.8	2471.71
895.91	590.7	2427.31
896.01	590.6	2422.32
896.11	590.5	2403.43
896.21	590.4	2392.81
896.31	590.3	2308.89
896.41	590.2	2391.49
896.51	590.1	2347.01
896.61	590	2321.4
896.71	589.9	2349.72
896.81	589.8	2322.59
896.91	589.7	2330.91
897.01	589.6	2326.71
897.11	589.5	2364.13
897.21	589.4	2286.82
897.31	589.3	2283.56
