c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au he largearea.vms
Au4d
	Characteristic Energy eV	1486.61	Acquisition Time s	3
KE_Au4d	BE_Au4d	CPS_Au4d
1115.01	371.6	16359.9
1115.11	371.5	16299.6
1115.21	371.4	16250.1
1115.31	371.3	16284.4
1115.41	371.2	16349.6
1115.51	371.1	16242.4
1115.61	371	16310.1
1115.71	370.9	16373.5
1115.81	370.8	16290.1
1115.91	370.7	16392.9
1116.01	370.6	16369.5
1116.11	370.5	16245.6
1116.21	370.4	16334.5
1116.31	370.3	16312.6
1116.41	370.2	16359.2
1116.51	370.1	16385.1
1116.61	370	16469.3
1116.71	369.9	16371.7
1116.81	369.8	16370.4
1116.91	369.7	16349.9
1117.01	369.6	16440.2
1117.11	369.5	16353.9
1117.21	369.4	16392.1
1117.31	369.3	16400.1
1117.41	369.2	16316.6
1117.51	369.1	16435
1117.61	369	16321.6
1117.71	368.9	16354.8
1117.81	368.8	16245.5
1117.91	368.7	16315.4
1118.01	368.6	16447.6
1118.11	368.5	16476
1118.21	368.4	16450.8
1118.31	368.3	16420.2
1118.41	368.2	16393.8
1118.51	368.1	16347.6
1118.61	368	16435.9
1118.71	367.9	16580.9
1118.81	367.8	16442.8
1118.91	367.7	16415.5
1119.01	367.6	16457.7
1119.11	367.5	16444.4
1119.21	367.4	16530.7
1119.31	367.3	16482.1
1119.41	367.2	16493.8
1119.51	367.1	16445.9
1119.61	367	16554.9
1119.71	366.9	16399.3
1119.81	366.8	16511.4
1119.91	366.7	16468.8
1120.01	366.6	16541.6
1120.11	366.5	16482.8
1120.21	366.4	16410.7
1120.31	366.3	16485.3
1120.41	366.2	16500.5
1120.51	366.1	16529.5
1120.61	366	16471.3
1120.71	365.9	16509.3
1120.81	365.8	16527.3
1120.91	365.7	16532.5
1121.01	365.6	16477.4
1121.11	365.5	16599.8
1121.21	365.4	16571.9
1121.31	365.3	16533.9
1121.41	365.2	16483
1121.51	365.1	16538.8
1121.61	365	16679.7
1121.71	364.9	16533.2
1121.81	364.8	16561.3
1121.91	364.7	16612
1122.01	364.6	16816.7
1122.11	364.5	16673.9
1122.21	364.4	16623
1122.31	364.3	16723.3
1122.41	364.2	16640.4
1122.51	364.1	16749.7
1122.61	364	16721.2
1122.71	363.9	16669.7
1122.81	363.8	16712.1
1122.91	363.7	16753.5
1123.01	363.6	16716.4
1123.11	363.5	16699.2
1123.21	363.4	16692.1
1123.31	363.3	16697.8
1123.41	363.2	16718.4
1123.51	363.1	16760.5
1123.61	363	16834.7
1123.71	362.9	16880.8
1123.81	362.8	16974.7
1123.91	362.7	16843.8
1124.01	362.6	16864.6
1124.11	362.5	16954
1124.21	362.4	16903.8
1124.31	362.3	16958.9
1124.41	362.2	17022.8
1124.51	362.1	16957
1124.61	362	16929.6
1124.71	361.9	17009.7
1124.81	361.8	17041.5
1124.91	361.7	17039.1
1125.01	361.6	17173.2
1125.11	361.5	17133.9
1125.21	361.4	17084.6
1125.31	361.3	17188.6
1125.41	361.2	17292.5
1125.51	361.1	17229.8
1125.61	361	17225.1
1125.71	360.9	17252.2
1125.81	360.8	17301.2
1125.91	360.7	17356.9
1126.01	360.6	17385.9
1126.11	360.5	17427.5
1126.21	360.4	17603.1
1126.31	360.3	17627.3
1126.41	360.2	17621
1126.51	360.1	17709.9
1126.61	360	17714.3
1126.71	359.9	17730.4
1126.81	359.8	17687.1
1126.91	359.7	17797.1
1127.01	359.6	17860.4
1127.11	359.5	17808.3
1127.21	359.4	17817.3
1127.31	359.3	17987.8
1127.41	359.2	18097.3
1127.51	359.1	18119.5
1127.61	359	18172.6
1127.71	358.9	18178.3
1127.81	358.8	18233.7
1127.91	358.7	18408.9
1128.01	358.6	18459.1
1128.11	358.5	18366.7
1128.21	358.4	18463.5
1128.31	358.3	18509.3
1128.41	358.2	18643.1
1128.51	358.1	18748
1128.61	358	18852.1
1128.71	357.9	18874.7
1128.81	357.8	19103.8
1128.91	357.7	19202.3
1129.01	357.6	19254.5
1129.11	357.5	19417.3
1129.21	357.4	19338.2
1129.31	357.3	19544.9
1129.41	357.2	19784.1
1129.51	357.1	19907.3
1129.61	357	20084.3
1129.71	356.9	20233
1129.81	356.8	20271.6
1129.91	356.7	20425.8
1130.01	356.6	20743.6
1130.11	356.5	20839.4
1130.21	356.4	20976.6
1130.31	356.3	21202.4
1130.41	356.2	21367.9
1130.51	356.1	21479
1130.61	356	21764.6
1130.71	355.9	21885
1130.81	355.8	22220.4
1130.91	355.7	22493.1
1131.01	355.6	22721.4
1131.11	355.5	22992.6
1131.21	355.4	23353.4
1131.31	355.3	23597.1
1131.41	355.2	23828.2
1131.51	355.1	23984.9
1131.61	355	24351.9
1131.71	354.9	24683.2
1131.81	354.8	25134
1131.91	354.7	25504.4
1132.01	354.6	26023.8
1132.11	354.5	26364.1
1132.21	354.4	26633.6
1132.31	354.3	26890.1
1132.41	354.2	27234.1
1132.51	354.1	27573
1132.61	354	27814.5
1132.71	353.9	28121.8
1132.81	353.8	28417
1132.91	353.7	28658.4
1133.01	353.6	28903.2
1133.11	353.5	28859.4
1133.21	353.4	28918.1
1133.31	353.3	29041.5
1133.41	353.2	28906.7
1133.51	353.1	28667.3
1133.61	353	28637.7
1133.71	352.9	28408.5
1133.81	352.8	28131.2
1133.91	352.7	27765.1
1134.01	352.6	27478.6
1134.11	352.5	27188.7
1134.21	352.4	26833.3
1134.31	352.3	26364.3
1134.41	352.2	26020.6
1134.51	352.1	25416.5
1134.61	352	24926.2
1134.71	351.9	24384.3
1134.81	351.8	24058.5
1134.91	351.7	23519.9
1135.01	351.6	22992.5
1135.11	351.5	22605.8
1135.21	351.4	22221.9
1135.31	351.3	21721.1
1135.41	351.2	21520.8
1135.51	351.1	21085.4
1135.61	351	20578.4
1135.71	350.9	20152.5
1135.81	350.8	19880.3
1135.91	350.7	19551.4
1136.01	350.6	19313.4
1136.11	350.5	18905.9
1136.21	350.4	18483.6
1136.31	350.3	18444.8
1136.41	350.2	18155.6
1136.51	350.1	17653.4
1136.61	350	17534.8
1136.71	349.9	17305.7
1136.81	349.8	17312.1
1136.91	349.7	17069.4
1137.01	349.6	16849.7
1137.11	349.5	16540.3
1137.21	349.4	16459.6
1137.31	349.3	16302.1
1137.41	349.2	16231.9
1137.51	349.1	16064.8
1137.61	349	15876.8
1137.71	348.9	15735.2
1137.81	348.8	15587.2
1137.91	348.7	15518.7
1138.01	348.6	15419.1
1138.11	348.5	15277.2
1138.21	348.4	15108.2
1138.31	348.3	14972.7
1138.41	348.2	14879.9
1138.51	348.1	14931.3
1138.61	348	14856.5
1138.71	347.9	14682.4
1138.81	347.8	14542.2
1138.91	347.7	14571.6
1139.01	347.6	14509.8
1139.11	347.5	14464
1139.21	347.4	14319.1
1139.31	347.3	14331.8
1139.41	347.2	14242.3
1139.51	347.1	14123.8
1139.61	347	14098.9
1139.71	346.9	14083.2
1139.81	346.8	14008
1139.91	346.7	13918.9
1140.01	346.6	13834.7
1140.11	346.5	13883
1140.21	346.4	13824.2
1140.31	346.3	13790.2
1140.41	346.2	13689.7
1140.51	346.1	13707.2
1140.61	346	13739.8
1140.71	345.9	13638.8
1140.81	345.8	13623.6
1140.91	345.7	13625.2
1141.01	345.6	13558.4
1141.11	345.5	13488.6
1141.21	345.4	13544.7
1141.31	345.3	13468.7
1141.41	345.2	13434
1141.51	345.1	13396.6
1141.61	345	13330
1141.71	344.9	13466.8
1141.81	344.8	13375.5
1141.91	344.7	13324.7
1142.01	344.6	13403.7
1142.11	344.5	13259.6
1142.21	344.4	13251.4
1142.31	344.3	13353.6
1142.41	344.2	13359.7
1142.51	344.1	13260.5
1142.61	344	13299.8
1142.71	343.9	13365.6
1142.81	343.8	13222.5
1142.91	343.7	13273.1
1143.01	343.6	13265.2
1143.11	343.5	13313.2
1143.21	343.4	13248.9
1143.31	343.3	13310.9
1143.41	343.2	13437.7
1143.51	343.1	13405.2
1143.61	343	13311.9
1143.71	342.9	13356.7
1143.81	342.8	13396.4
1143.91	342.7	13408.2
1144.01	342.6	13402.9
1144.11	342.5	13385
1144.21	342.4	13518.2
1144.31	342.3	13512
1144.41	342.2	13542.9
1144.51	342.1	13589
1144.61	342	13584.7
1144.71	341.9	13578.5
1144.81	341.8	13756.9
1144.91	341.7	13835.6
1145.01	341.6	13772.6
1145.11	341.5	13857.2
1145.21	341.4	13886.3
1145.31	341.3	13973.2
1145.41	341.2	14015.7
1145.51	341.1	14086.2
1145.61	341	14220.9
1145.71	340.9	14269
1145.81	340.8	14220.8
1145.91	340.7	14435.5
1146.01	340.6	14493.4
1146.11	340.5	14564.6
1146.21	340.4	14705.8
1146.31	340.3	14687.4
1146.41	340.2	14922.2
1146.51	340.1	15055.7
1146.61	340	15161.7
1146.71	339.9	15276.4
1146.81	339.8	15317.8
1146.91	339.7	15419.3
1147.01	339.6	15641.2
1147.11	339.5	15827.8
1147.21	339.4	15996
1147.31	339.3	16239.3
1147.41	339.2	16362.8
1147.51	339.1	16495.4
1147.61	339	16663.3
1147.71	338.9	16859.8
1147.81	338.8	17218.3
1147.91	338.7	17453.7
1148.01	338.6	17636.7
1148.11	338.5	17889.5
1148.21	338.4	18190.7
1148.31	338.3	18557.3
1148.41	338.2	18933.5
1148.51	338.1	19256.8
1148.61	338	19544.4
1148.71	337.9	19871.7
1148.81	337.8	20317.6
1148.91	337.7	20775.6
1149.01	337.6	21203.7
1149.11	337.5	21669.7
1149.21	337.4	22219.4
1149.31	337.3	22764.5
1149.41	337.2	23289.8
1149.51	337.1	23916.8
1149.61	337	24530.4
1149.71	336.9	25138.9
1149.81	336.8	25823.3
1149.91	336.7	26424.4
1150.01	336.6	27100.2
1150.11	336.5	27787.2
1150.21	336.4	28508.3
1150.31	336.3	29167.5
1150.41	336.2	29922.6
1150.51	336.1	30689
1150.61	336	31212.3
1150.71	335.9	31870.6
1150.81	335.8	32504.7
1150.91	335.7	32857.7
1151.01	335.6	33071.1
1151.11	335.5	33494.7
1151.21	335.4	33686
1151.31	335.3	33920.7
1151.41	335.2	33860
1151.51	335.1	33629.3
1151.61	335	33635.7
1151.71	334.9	33224.7
1151.81	334.8	32862
1151.91	334.7	32244.9
1152.01	334.6	31688.2
1152.11	334.5	31132.8
1152.21	334.4	30395.4
1152.31	334.3	29565.3
1152.41	334.2	28814.9
1152.51	334.1	28075.3
1152.61	334	27342.5
1152.71	333.9	26550.7
1152.81	333.8	25596.5
1152.91	333.7	24866.5
1153.01	333.6	24092.2
1153.11	333.5	23292.1
1153.21	333.4	22550.7
1153.31	333.3	21812
1153.41	333.2	21121.1
1153.51	333.1	20433.4
1153.61	333	19908.8
1153.71	332.9	19230.1
1153.81	332.8	18765.9
1153.91	332.7	18178.5
1154.01	332.6	17704.9
1154.11	332.5	17194
1154.21	332.4	16819.3
1154.31	332.3	16270.9
1154.41	332.2	15850.7
1154.51	332.1	15456.7
1154.61	332	15036.3
1154.71	331.9	14774.1
1154.81	331.8	14415
1154.91	331.7	14112.1
1155.01	331.6	13842.5
1155.11	331.5	13499.6
1155.21	331.4	13263.9
1155.31	331.3	12979.5
1155.41	331.2	12689.5
1155.51	331.1	12433.6
1155.61	331	12306.6
1155.71	330.9	12168.3
1155.81	330.8	11981.3
1155.91	330.7	11794.3
1156.01	330.6	11627.9
1156.11	330.5	11516.6
1156.21	330.4	11253.9
1156.31	330.3	11115.6
1156.41	330.2	11028.1
1156.51	330.1	10852.8
1156.61	330	10755.1
1156.71	329.9	10660.1
1156.81	329.8	10396.1
1156.91	329.7	10242.8
1157.01	329.6	10262.2
1157.11	329.5	10174
1157.21	329.4	10150.2
1157.31	329.3	9963.97
1157.41	329.2	9825.43
1157.51	329.1	9776.23
1157.61	329	9713.73
1157.71	328.9	9611.6
1157.81	328.8	9598.83
1157.91	328.7	9468.6
1158.01	328.6	9361.07
1158.11	328.5	9401.93
1158.21	328.4	9247.23
1158.31	328.3	9218.73
1158.41	328.2	9143.97
1158.51	328.1	9112.93
1158.61	328	9075.83
1158.71	327.9	8941.97
1158.81	327.8	8901.77
1158.91	327.7	8857.37
1159.01	327.6	8832.2
1159.11	327.5	8744.27
1159.21	327.4	8821.73
1159.31	327.3	8682.93
1159.41	327.2	8553.07
1159.51	327.1	8568.27
1159.61	327	8545.37
1159.71	326.9	8464.43
1159.81	326.8	8421.33
1159.91	326.7	8463.8
1160.01	326.6	8474.23
1160.11	326.5	8387.07
1160.21	326.4	8330.97
1160.31	326.3	8279.93
1160.41	326.2	8254.63
1160.51	326.1	8232.2
1160.61	326	8173.03
1160.71	325.9	8212.3
1160.81	325.8	8220.1
1160.91	325.7	8101.77
1161.01	325.6	8148.63
1161.11	325.5	8103.57
1161.21	325.4	8035.07
1161.31	325.3	8085
1161.41	325.2	8009.53
1161.51	325.1	8009.2
1161.61	325	7951.83
1161.71	324.9	7953.9
1161.81	324.8	7896.8
1161.91	324.7	7930.93
1162.01	324.6	7878.23
1162.11	324.5	7809.03
1162.21	324.4	7754.3
1162.31	324.3	7781.37
1162.41	324.2	7851.73
1162.51	324.1	7832.47
1162.61	324	7788.07
1162.71	323.9	7807.07
1162.81	323.8	7786.43
1162.91	323.7	7755.33
1163.01	323.6	7790.37
1163.11	323.5	7738.9
1163.21	323.4	7679.13
1163.31	323.3	7691.4
1163.41	323.2	7698.63
1163.51	323.1	7715.2
1163.61	323	7624.17
1163.71	322.9	7570.9
1163.81	322.8	7508.27
1163.91	322.7	7570.67
1164.01	322.6	7569.17
1164.11	322.5	7591.4
1164.21	322.4	7548.9
1164.31	322.3	7537.87
1164.41	322.2	7553.27
1164.51	322.1	7527.73
1164.61	322	7558
1164.71	321.9	7531.7
1164.81	321.8	7552.03
1164.91	321.7	7562.53
1165.01	321.6	7534.43
1165.11	321.5	7475.7
1165.21	321.4	7567.5
1165.31	321.3	7479.1
1165.41	321.2	7432.8
1165.51	321.1	7495.43
1165.61	321	7462.47
1165.71	320.9	7416.33
1165.81	320.8	7475.47
1165.91	320.7	7523.23
1166.01	320.6	7504.4
1166.11	320.5	7427.6
1166.21	320.4	7402.9
1166.31	320.3	7492.1
1166.41	320.2	7451.2
1166.51	320.1	7345.9
1166.61	320	7338.53
1166.71	319.9	7443.8
1166.81	319.8	7387.3
1166.91	319.7	7444.33
1167.01	319.6	7428.97
1167.11	319.5	7435.27
1167.21	319.4	7407.03
1167.31	319.3	7365.9
1167.41	319.2	7428.43
1167.51	319.1	7452.93
1167.61	319	7451.9
1167.71	318.9	7440.77
1167.81	318.8	7432.07
1167.91	318.7	7380.1
1168.01	318.6	7344.3
1168.11	318.5	7343.47
1168.21	318.4	7319.27
1168.31	318.3	7356.53
1168.41	318.2	7395.27
1168.51	318.1	7310.53
1168.61	318	7296.63
1168.71	317.9	7299.73
1168.81	317.8	7334.53
1168.91	317.7	7366
1169.01	317.6	7381.3
1169.11	317.5	7271.6
1169.21	317.4	7260.93
1169.31	317.3	7197.47
1169.41	317.2	7222.9
1169.51	317.1	7219.03
1169.61	317	7197.5
1169.71	316.9	7176.2
1169.81	316.8	7241.7
1169.91	316.7	7230.37
1170.01	316.6	7241.03
1170.11	316.5	7245.6
1170.21	316.4	7289.67
1170.31	316.3	7198.6
1170.41	316.2	7220.33
1170.51	316.1	7230.63
1170.61	316	7177.6
1170.71	315.9	7120.9
1170.81	315.8	7142.53
1170.91	315.7	7211.7
1171.01	315.6	7216.43
1171.11	315.5	7230.23
1171.21	315.4	7133.2
1171.31	315.3	7179.3
1171.41	315.2	7125.77
1171.51	315.1	7154.67
1171.61	315	7153.7
1171.71	314.9	7160.13
1171.81	314.8	7214.77
1171.91	314.7	7192.1
1172.01	314.6	7167.87
1172.11	314.5	7128.17
1172.21	314.4	7100.87
1172.31	314.3	7171.73
1172.41	314.2	7087.4
1172.51	314.1	7089.97
1172.61	314	7049.5
1172.71	313.9	7070.83
1172.81	313.8	7113.37
1172.91	313.7	7186.8
1173.01	313.6	7184.03
1173.11	313.5	7098.9
1173.21	313.4	7154.5
1173.31	313.3	7130.37
1173.41	313.2	7043.33
1173.51	313.1	7133.77
1173.61	313	7170.67
1173.71	312.9	7102.7
1173.81	312.8	7106.1
1173.91	312.7	7081
1174.01	312.6	7114.37
1174.11	312.5	7080
1174.21	312.4	7132.53
1174.31	312.3	7072
1174.41	312.2	7128.57
1174.51	312.1	7113.8
1174.61	312	7129.87
1174.71	311.9	7063.07
1174.81	311.8	7054.73
1174.91	311.7	7068.53
1175.01	311.6	7063.07
1175.11	311.5	7075.3
1175.21	311.4	7037.13
1175.31	311.3	7047.6
1175.41	311.2	7066.4
1175.51	311.1	7058.53
1175.61	311	7034.67
1175.71	310.9	7102.13
1175.81	310.8	7109.7
1175.91	310.7	7084.6
1176.01	310.6	7137.17
1176.11	310.5	7110.9
1176.21	310.4	7149
1176.31	310.3	7040.7
1176.41	310.2	7025.97
1176.51	310.1	7091.43
1176.61	310	7136.7
1176.71	309.9	7086.13
1176.81	309.8	7091.73
1176.91	309.7	7135.53
1177.01	309.6	7048.27
1177.11	309.5	6989.9
1177.21	309.4	7003.23
1177.31	309.3	7093.37
1177.41	309.2	7055.4
1177.51	309.1	7073.17
1177.61	309	7078.37
1177.71	308.9	7051.57
1177.81	308.8	7032.2
1177.91	308.7	7044.6
1178.01	308.6	7008.87
1178.11	308.5	7046.57
1178.21	308.4	7044.47
1178.31	308.3	6977.6
1178.41	308.2	7052.7
1178.51	308.1	7050.37
1178.61	308	7063.03
1178.71	307.9	7069.4
1178.81	307.8	7003.43
1178.91	307.7	7000.67
1179.01	307.6	6965.6
1179.11	307.5	7041.63
1179.21	307.4	6975.73
1179.31	307.3	7007.37
1179.41	307.2	7007.13
1179.51	307.1	7042.63
1179.61	307	7006.53
1179.71	306.9	7069.1
1179.81	306.8	7036.63
1179.91	306.7	7054.63
1180.01	306.6	7049.67
1180.11	306.5	7005
1180.21	306.4	7040.8
1180.31	306.3	7027.03
1180.41	306.2	6998.77
1180.51	306.1	7017.3
1180.61	306	7018.37
1180.71	305.9	7044.63
1180.81	305.8	7084.8
1180.91	305.7	7011.27
1181.01	305.6	7059.57
1181.11	305.5	7002.67
1181.21	305.4	7068.6
1181.31	305.3	7029.93
1181.41	305.2	7079.33
1181.51	305.1	7109.53
1181.61	305	7026.13
1181.71	304.9	6958.33
1181.81	304.8	6962.3
1181.91	304.7	6971.17
1182.01	304.6	7078.9
1182.11	304.5	7067.3
1182.21	304.4	7015.73
1182.31	304.3	7005.9
1182.41	304.2	7025.9
1182.51	304.1	7043.97
1182.61	304	7008.7
1182.71	303.9	7014.7
1182.81	303.8	7056.2
1182.91	303.7	7006.27
1183.01	303.6	7064.7
1183.11	303.5	6997.23
1183.21	303.4	6995.1
1183.31	303.3	7007.03
1183.41	303.2	6977.13
1183.51	303.1	7003.6
1183.61	303	7020.87
1183.71	302.9	6993.67
1183.81	302.8	6947.57
1183.91	302.7	7043.37
1184.01	302.6	7044.2
1184.11	302.5	7009.1
1184.21	302.4	7041.17
1184.31	302.3	7027.5
1184.41	302.2	7016.5
1184.51	302.1	7044
1184.61	302	7090.83
1184.71	301.9	6990.4
1184.81	301.8	6991.07
1184.91	301.7	7041.3
1185.01	301.6	7074.73
1185.11	301.5	7039.7
1185.21	301.4	6994.57
1185.31	301.3	6977.7
1185.41	301.2	6959.63
1185.51	301.1	7073.37
1185.61	301	7098.8
1185.71	300.9	6975.8
1185.81	300.8	7025.2
1185.91	300.7	7047.37
1186.01	300.6	7047.33
1186.11	300.5	6985.23
1186.21	300.4	7003.87
1186.31	300.3	7027.3
1186.41	300.2	7002.17
1186.51	300.1	7042.77
1186.61	300	7009.3
1186.71	299.9	7014.6
1186.81	299.8	7085.1
1186.91	299.7	7001.1
1187.01	299.6	6974.23
1187.11	299.5	7027.8
1187.21	299.4	6985.83
1187.31	299.3	7000.9
1187.41	299.2	7033.6
1187.51	299.1	7061.03
1187.61	299	6998.1
1187.71	298.9	7029.1
1187.81	298.8	7010.23
1187.91	298.7	7018.43
1188.01	298.6	7052.9
1188.11	298.5	7032.7
1188.21	298.4	7059.7
1188.31	298.3	6967.67
1188.41	298.2	7066.3
1188.51	298.1	6985.67
1188.61	298	6971.1
1188.71	297.9	7008.43
1188.81	297.8	7026.3
1188.91	297.7	6976.5
1189.01	297.6	7086.77
1189.11	297.5	7045.37
1189.21	297.4	7019.13
1189.31	297.3	6970.43
1189.41	297.2	6943.27
1189.51	297.1	6990.63
1189.61	297	7039.4
1189.71	296.9	7042.43
1189.81	296.8	7051.93
1189.91	296.7	7035.77
1190.01	296.6	7038.13
1190.11	296.5	7072.9
1190.21	296.4	7070.03
1190.31	296.3	6999.43
1190.41	296.2	7030.37
1190.51	296.1	7076.73
1190.61	296	7039.9
1190.71	295.9	7036.4
1190.81	295.8	7046.03
1190.91	295.7	7061.1
1191.01	295.6	7010.57
1191.11	295.5	7026.6
1191.21	295.4	6999.33
1191.31	295.3	7017.8
1191.41	295.2	7024.4
1191.51	295.1	6959.6
1191.61	295	7089.4
1191.71	294.9	7088.87
1191.81	294.8	7075.4
1191.91	294.7	6967.57
1192.01	294.6	6971.2
1192.11	294.5	7027.17
1192.21	294.4	7038.5
1192.31	294.3	7044.5
1192.41	294.2	7074.9
1192.51	294.1	7066.73
1192.61	294	7033.97
1192.71	293.9	7048.17
1192.81	293.8	7077.07
1192.91	293.7	7063.4
1193.01	293.6	7115.63
1193.11	293.5	7025.97
1193.21	293.4	6950.87
1193.31	293.3	7025.3
1193.41	293.2	7029.23
1193.51	293.1	7001.83
1193.61	293	7005.53
1193.71	292.9	7058.2
1193.81	292.8	7065.67
1193.91	292.7	7057.17
1194.01	292.6	7058.53
1194.11	292.5	6976.43
1194.21	292.4	7026.33
1194.31	292.3	7064.6
1194.41	292.2	7093.8
1194.51	292.1	7039.83
1194.61	292	7045.3
1194.71	291.9	7006.3
1194.81	291.8	7098.8
1194.91	291.7	7118.97
1195.01	291.6	7064.43
1195.11	291.5	7065.57
1195.21	291.4	7087.57
1195.31	291.3	7091.73
1195.41	291.2	7123.03
1195.51	291.1	7063.47
1195.61	291	7030.87
1195.71	290.9	7032.2
1195.81	290.8	7150.83
1195.91	290.7	7074.63
1196.01	290.6	7076.93
1196.11	290.5	7101.03
1196.21	290.4	7053.9
1196.31	290.3	7062.73
1196.41	290.2	7052.23
1196.51	290.1	7101.83
1196.61	290	7108.57
