C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX340_CEC356_Ag N2 LargeArea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	2.9
KE_Survey	BE_Survey	CPS_Survey
405.11	1081.5	1318.22
405.61	1081	1313.67
406.11	1080.5	1322.27
406.61	1080	1328.97
407.11	1079.5	1339.1
407.61	1079	1311.27
408.11	1078.5	1329.63
408.61	1078	1330.21
409.11	1077.5	1371.9
409.61	1077	1339.99
410.11	1076.5	1325.3
410.61	1076	1348.17
411.11	1075.5	1349.41
411.61	1075	1335.55
412.11	1074.5	1354.73
412.61	1074	1371.42
413.11	1073.5	1399.27
413.61	1073	1384.7
414.11	1072.5	1374.04
414.61	1072	1372.73
415.11	1071.5	1360.12
415.61	1071	1351
416.11	1070.5	1381.36
416.61	1070	1379.43
417.11	1069.5	1378.09
417.61	1069	1387.29
418.11	1068.5	1371.16
418.61	1068	1393.98
419.11	1067.5	1390.74
419.61	1067	1396.95
420.11	1066.5	1402.02
420.61	1066	1389.21
421.11	1065.5	1410.04
421.61	1065	1397.77
422.11	1064.5	1459.94
422.61	1064	1434.41
423.11	1063.5	1425.72
423.61	1063	1411.16
424.11	1062.5	1389.17
424.61	1062	1438.79
425.11	1061.5	1436.58
425.61	1061	1429.86
426.11	1060.5	1453.24
426.61	1060	1455.49
427.11	1059.5	1438.46
427.61	1059	1410.49
428.11	1058.5	1420.28
428.61	1058	1451.81
429.11	1057.5	1441.56
429.61	1057	1439.25
430.11	1056.5	1459.41
430.61	1056	1450.55
431.11	1055.5	1445.6
431.61	1055	1427.19
432.11	1054.5	1442.91
432.61	1054	1440.04
433.11	1053.5	1461.7
433.61	1053	1478.46
434.11	1052.5	1426.55
434.61	1052	1476.2
435.11	1051.5	1501.48
435.61	1051	1481.73
436.11	1050.5	1469.86
436.61	1050	1477.56
437.11	1049.5	1477.84
437.61	1049	1470.77
438.11	1048.5	1492.24
438.61	1048	1470.73
439.11	1047.5	1480.69
439.61	1047	1495.34
440.11	1046.5	1503.03
440.61	1046	1501.5
441.11	1045.5	1515.25
441.61	1045	1524.21
442.11	1044.5	1511.09
442.61	1044	1508.87
443.11	1043.5	1517.71
443.61	1043	1528.18
444.11	1042.5	1511.5
444.61	1042	1509.81
445.11	1041.5	1546.64
445.61	1041	1548.54
446.11	1040.5	1517.75
446.61	1040	1567.46
447.11	1039.5	1529.82
447.61	1039	1536.6
448.11	1038.5	1536
448.61	1038	1573.26
449.11	1037.5	1589.65
449.61	1037	1585.95
450.11	1036.5	1513.07
450.61	1036	1568.54
451.11	1035.5	1573.55
451.61	1035	1589.43
452.11	1034.5	1567.39
452.61	1034	1572.46
453.11	1033.5	1567.07
453.61	1033	1570.21
454.11	1032.5	1593.23
454.61	1032	1604.1
455.11	1031.5	1600.3
455.61	1031	1589.65
456.11	1030.5	1585.37
456.61	1030	1603.3
457.11	1029.5	1585.78
457.61	1029	1616.33
458.11	1028.5	1589.11
458.61	1028	1606.39
459.11	1027.5	1638.45
459.61	1027	1601.17
460.11	1026.5	1645.07
460.61	1026	1640.22
461.11	1025.5	1655.7
461.61	1025	1662.33
462.11	1024.5	1634.85
462.61	1024	1659.86
463.11	1023.5	1657.38
463.61	1023	1653.91
464.11	1022.5	1638.28
464.61	1022	1657.2
465.11	1021.5	1635.13
465.61	1021	1682.5
466.11	1020.5	1649.71
466.61	1020	1626.03
467.11	1019.5	1675.07
467.61	1019	1656.07
468.11	1018.5	1692.81
468.61	1018	1701.11
469.11	1017.5	1705.92
469.61	1017	1661.77
470.11	1016.5	1670.34
470.61	1016	1635.72
471.11	1015.5	1644.44
471.61	1015	1698.44
472.11	1014.5	1742.81
472.61	1014	1737.42
473.11	1013.5	1720.85
473.61	1013	1686.06
474.11	1012.5	1722.17
474.61	1012	1697.71
475.11	1011.5	1732.91
475.61	1011	1739.31
476.11	1010.5	1750.62
476.61	1010	1723.22
477.11	1009.5	1746.54
477.61	1009	1729.6
478.11	1008.5	1753.01
478.61	1008	1740.99
479.11	1007.5	1732.04
479.61	1007	1706.56
480.11	1006.5	1737.38
480.61	1006	1769.67
481.11	1005.5	1727.33
481.61	1005	1744.17
482.11	1004.5	1775.85
482.61	1004	1773.24
483.11	1003.5	1769.01
483.61	1003	1773.33
484.11	1002.5	1749.83
484.61	1002	1773.85
485.11	1001.5	1788.29
485.61	1001	1763.65
486.11	1000.5	1806.23
486.61	1000	1795.57
487.11	999.5	1779.35
487.61	999	1779.39
488.11	998.5	1806.87
488.61	998	1777.71
489.11	997.5	1776.15
489.61	997	1773.83
490.11	996.5	1797.62
490.61	996	1814.76
491.11	995.5	1850.14
491.61	995	1844.87
492.11	994.5	1807.34
492.61	994	1816.59
493.11	993.5	1843.83
493.61	993	1845.72
494.11	992.5	1794.57
494.61	992	1805.61
495.11	991.5	1802.82
495.61	991	1882.65
496.11	990.5	1858.98
496.61	990	1855.6
497.11	989.5	1819.11
497.61	989	1834.98
498.11	988.5	1817.61
498.61	988	1878.42
499.11	987.5	1880.23
499.61	987	1884.61
500.11	986.5	1874.64
500.61	986	1855.95
501.11	985.5	1873.69
501.61	985	1856.19
502.11	984.5	1904.88
502.61	984	1925.51
503.11	983.5	1892.35
503.61	983	1857.82
504.11	982.5	1880.67
504.61	982	1877.98
505.11	981.5	1874.38
505.61	981	1918.23
506.11	980.5	1896.44
506.61	980	1875.69
507.11	979.5	1853.09
507.61	979	1897.9
508.11	978.5	1917.02
508.61	978	1914.39
509.11	977.5	1941.06
509.61	977	1952.16
510.11	976.5	1906.45
510.61	976	1919.73
511.11	975.5	1927.75
511.61	975	1947.48
512.11	974.5	1908.95
512.61	974	1940.83
513.11	973.5	1926.62
513.61	973	1959.13
514.11	972.5	1969.23
514.61	972	1974.78
515.11	971.5	1958.15
515.61	971	1981.25
516.11	970.5	1943.78
516.61	970	1933.96
517.11	969.5	1982.76
517.61	969	1952.91
518.11	968.5	1934.97
518.61	968	1993.78
519.11	967.5	1957.32
519.61	967	1990.78
520.11	966.5	2011.99
520.61	966	1983.45
521.11	965.5	1966.48
521.61	965	1995.01
522.11	964.5	1965.05
522.61	964	1983.76
523.11	963.5	1967.47
523.61	963	1992.97
524.11	962.5	1985.12
524.61	962	2007.17
525.11	961.5	1992.88
525.61	961	1977.48
526.11	960.5	2004.69
526.61	960	2031.25
527.11	959.5	1973.01
527.61	959	1963.41
528.11	958.5	1989.55
528.61	958	2022.56
529.11	957.5	2021.31
529.61	957	2051.33
530.11	956.5	2067.55
530.61	956	2049.54
531.11	955.5	2067.49
531.61	955	2045.22
532.11	954.5	2031.61
532.61	954	2053.7
533.11	953.5	2024.9
533.61	953	2050.46
534.11	952.5	2062.32
534.61	952	2046.9
535.11	951.5	2051.95
535.61	951	2063.16
536.11	950.5	2092.19
536.61	950	2101.21
537.11	949.5	2068.64
537.61	949	2079.57
538.11	948.5	2080.39
538.61	948	2105.27
539.11	947.5	2117.4
539.61	947	2074.71
540.11	946.5	2107.68
540.61	946	2120.92
541.11	945.5	2108.21
541.61	945	2064.99
542.11	944.5	2123.54
542.61	944	2113.62
543.11	943.5	2102.86
543.61	943	2125.12
544.11	942.5	2122.54
544.61	942	2141.87
545.11	941.5	2162.09
545.61	941	2156.69
546.11	940.5	2113.73
546.61	940	2147.8
547.11	939.5	2145.04
547.61	939	2164.78
548.11	938.5	2104.28
548.61	938	2110.99
549.11	937.5	2172.47
549.61	937	2195.22
550.11	936.5	2133.87
550.61	936	2107.81
551.11	935.5	2152.66
551.61	935	2158.06
552.11	934.5	2173.42
552.61	934	2166.81
553.11	933.5	2174.18
553.61	933	2178.93
554.11	932.5	2169.4
554.61	932	2183.7
555.11	931.5	2171.13
555.61	931	2202.7
556.11	930.5	2222.75
556.61	930	2173.48
557.11	929.5	2195.08
557.61	929	2157.07
558.11	928.5	2177.14
558.61	928	2222.71
559.11	927.5	2225.14
559.61	927	2178.84
560.11	926.5	2208.63
560.61	926	2261.9
561.11	925.5	2262.02
561.61	925	2236.52
562.11	924.5	2244.68
562.61	924	2263.01
563.11	923.5	2250.56
563.61	923	2256.21
564.11	922.5	2268.55
564.61	922	2229.87
565.11	921.5	2250.12
565.61	921	2260.94
566.11	920.5	2246.11
566.61	920	2269.25
567.11	919.5	2296.81
567.61	919	2255.28
568.11	918.5	2240.17
568.61	918	2263.13
569.11	917.5	2307.68
569.61	917	2321.23
570.11	916.5	2297.15
570.61	916	2312.86
571.11	915.5	2296.98
571.61	915	2292.82
572.11	914.5	2338.22
572.61	914	2292.7
573.11	913.5	2283.65
573.61	913	2345.81
574.11	912.5	2347.83
574.61	912	2323.2
575.11	911.5	2335.33
575.61	911	2335
576.11	910.5	2346.5
576.61	910	2332.34
577.11	909.5	2349.47
577.61	909	2314.26
578.11	908.5	2327.98
578.61	908	2318.56
579.11	907.5	2362.64
579.61	907	2399.77
580.11	906.5	2360.79
580.61	906	2392.17
581.11	905.5	2409.41
581.61	905	2389.65
582.11	904.5	2397.7
582.61	904	2369.25
583.11	903.5	2355.51
583.61	903	2371.79
584.11	902.5	2389.56
584.61	902	2401.31
585.11	901.5	2411.19
585.61	901	2371.21
586.11	900.5	2397.93
586.61	900	2410.34
587.11	899.5	2390.69
587.61	899	2438.53
588.11	898.5	2427.37
588.61	898	2429.85
589.11	897.5	2462.32
589.61	897	2424.3
590.11	896.5	2439.6
590.61	896	2421.41
591.11	895.5	2459.81
591.61	895	2441.15
592.11	894.5	2434.52
592.61	894	2420.08
593.11	893.5	2459.72
593.61	893	2455.71
594.11	892.5	2449.33
594.61	892	2459.34
595.11	891.5	2446.36
595.61	891	2462.08
596.11	890.5	2479.31
596.61	890	2471.79
597.11	889.5	2490.32
597.61	889	2494.96
598.11	888.5	2519.56
598.61	888	2548.34
599.11	887.5	2541.14
599.61	887	2525.78
600.11	886.5	2515.39
600.61	886	2481.47
601.11	885.5	2479.58
601.61	885	2516.39
602.11	884.5	2524.58
602.61	884	2507
603.11	883.5	2560.48
603.61	883	2543.53
604.11	882.5	2549.58
604.61	882	2521.57
605.11	881.5	2522.27
605.61	881	2532.04
606.11	880.5	2554.05
606.61	880	2532.65
607.11	879.5	2564.36
607.61	879	2537.17
608.11	878.5	2550.41
608.61	878	2579.3
609.11	877.5	2614.66
609.61	877	2581.3
610.11	876.5	2578.91
610.61	876	2592.69
611.11	875.5	2587.43
611.61	875	2561.2
612.11	874.5	2621.1
612.61	874	2620.21
613.11	873.5	2576.83
613.61	873	2583.39
614.11	872.5	2595.59
614.61	872	2591.44
615.11	871.5	2581.54
615.61	871	2666.12
616.11	870.5	2654.09
616.61	870	2640.18
617.11	869.5	2611.72
617.61	869	2655.78
618.11	868.5	2668.41
618.61	868	2615.25
619.11	867.5	2649.1
619.61	867	2656.5
620.11	866.5	2678.2
620.61	866	2696.8
621.11	865.5	2670.66
621.61	865	2689.45
622.11	864.5	2727.25
622.61	864	2738.17
623.11	863.5	2674.22
623.61	863	2692.86
624.11	862.5	2707.38
624.61	862	2692.08
625.11	861.5	2683.87
625.61	861	2691.7
626.11	860.5	2734.84
626.61	860	2747.44
627.11	859.5	2698.47
627.61	859	2699.92
628.11	858.5	2714.4
628.61	858	2727.41
629.11	857.5	2730.07
629.61	857	2764.14
630.11	856.5	2737.16
630.61	856	2762.42
631.11	855.5	2767.42
631.61	855	2756.91
632.11	854.5	2774.72
632.61	854	2745.72
633.11	853.5	2777.08
633.61	853	2778.63
634.11	852.5	2766.6
634.61	852	2772.16
635.11	851.5	2799.9
635.61	851	2811.14
636.11	850.5	2785.86
636.61	850	2781.82
637.11	849.5	2860.08
637.61	849	2842.88
638.11	848.5	2831.36
638.61	848	2814.69
639.11	847.5	2806.47
639.61	847	2844.61
640.11	846.5	2805.09
640.61	846	2874.66
641.11	845.5	2839.06
641.61	845	2889.01
642.11	844.5	2834.87
642.61	844	2864.13
643.11	843.5	2925.32
643.61	843	2872.78
644.11	842.5	2834.98
644.61	842	2855.25
645.11	841.5	2867.33
645.61	841	2862.12
646.11	840.5	2853.41
646.61	840	2871.14
647.11	839.5	2895.95
647.61	839	2897.5
648.11	838.5	2864.4
648.61	838	2911.18
649.11	837.5	2910.26
649.61	837	2894
650.11	836.5	2899.68
650.61	836	2851.3
651.11	835.5	2923.03
651.61	835	2895.58
652.11	834.5	2907.41
652.61	834	2949.52
653.11	833.5	2967.18
653.61	833	2949.26
654.11	832.5	2934.89
654.61	832	2986.65
655.11	831.5	3006.3
655.61	831	2966.52
656.11	830.5	2972.18
656.61	830	2942.75
657.11	829.5	2976.41
657.61	829	2938.74
658.11	828.5	2945.34
658.61	828	2988.01
659.11	827.5	3011.02
659.61	827	2977.23
660.11	826.5	2982.5
660.61	826	3032.16
661.11	825.5	3005.11
661.61	825	2988.66
662.11	824.5	3017.37
662.61	824	3034.35
663.11	823.5	3029.79
663.61	823	3002.6
664.11	822.5	3023.38
664.61	822	3023.62
665.11	821.5	3067.7
665.61	821	3059.46
666.11	820.5	3035.67
666.61	820	3091.41
667.11	819.5	3055.78
667.61	819	3044.46
668.11	818.5	3051.28
668.61	818	3076.42
669.11	817.5	3044.09
669.61	817	3060.34
670.11	816.5	3072.63
670.61	816	3082.74
671.11	815.5	3112.69
671.61	815	3058.42
672.11	814.5	3058.96
672.61	814	3064.95
673.11	813.5	3084.94
673.61	813	3045.76
674.11	812.5	3077.19
674.61	812	3114.1
675.11	811.5	3134.46
675.61	811	3093.57
676.11	810.5	3123.79
676.61	810	3172.59
677.11	809.5	3136.84
677.61	809	3136.91
678.11	808.5	3138.24
678.61	808	3153.06
679.11	807.5	3141.75
679.61	807	3133.17
680.11	806.5	3182.18
680.61	806	3205.03
681.11	805.5	3187.87
681.61	805	3197.51
682.11	804.5	3201.85
682.61	804	3166.32
683.11	803.5	3165.55
683.61	803	3130.52
684.11	802.5	3210.44
684.61	802	3205.61
685.11	801.5	3223.44
685.61	801	3202.86
686.11	800.5	3209.09
686.61	800	3215.79
687.11	799.5	3190.81
687.61	799	3226.2
688.11	798.5	3265.58
688.61	798	3237.15
689.11	797.5	3218.36
689.61	797	3216.25
690.11	796.5	3299.1
690.61	796	3244.61
691.11	795.5	3224.01
691.61	795	3231.32
692.11	794.5	3242.29
692.61	794	3213.75
693.11	793.5	3307.14
693.61	793	3289.03
694.11	792.5	3248.4
694.61	792	3273.28
695.11	791.5	3246.04
695.61	791	3254.65
696.11	790.5	3292.93
696.61	790	3319.55
697.11	789.5	3297.95
697.61	789	3349.19
698.11	788.5	3350.77
698.61	788	3319.19
699.11	787.5	3334
699.61	787	3300.8
700.11	786.5	3289.13
700.61	786	3287.88
701.11	785.5	3292.34
701.61	785	3332.27
702.11	784.5	3336.7
702.61	784	3347.98
703.11	783.5	3345.34
703.61	783	3332.28
704.11	782.5	3362.39
704.61	782	3393.2
705.11	781.5	3391.72
705.61	781	3368.54
706.11	780.5	3410.28
706.61	780	3447.16
707.11	779.5	3398.36
707.61	779	3384.63
708.11	778.5	3423.06
708.61	778	3360.58
709.11	777.5	3376.67
709.61	777	3400.31
710.11	776.5	3413.07
710.61	776	3472.58
711.11	775.5	3444.01
711.61	775	3417.97
712.11	774.5	3446.57
712.61	774	3524.16
713.11	773.5	3492.21
713.61	773	3513.8
714.11	772.5	3484.3
714.61	772	3484.01
715.11	771.5	3463.3
715.61	771	3507.46
716.11	770.5	3468.48
716.61	770	3502.24
717.11	769.5	3488.42
717.61	769	3516.43
718.11	768.5	3450.48
718.61	768	3456.57
719.11	767.5	3447.79
719.61	767	3493.58
720.11	766.5	3515.17
720.61	766	3554.4
721.11	765.5	3503.42
721.61	765	3542.32
722.11	764.5	3509.33
722.61	764	3523.86
723.11	763.5	3560.63
723.61	763	3543.63
724.11	762.5	3565.53
724.61	762	3561.54
725.11	761.5	3544.45
725.61	761	3573.02
726.11	760.5	3550.04
726.61	760	3574.82
727.11	759.5	3588.24
727.61	759	3544.79
728.11	758.5	3622.3
728.61	758	3590.06
729.11	757.5	3589.82
729.61	757	3606.26
730.11	756.5	3593.62
730.61	756	3638.67
731.11	755.5	3595.89
731.61	755	3602.58
732.11	754.5	3646.3
732.61	754	3650.99
733.11	753.5	3665.43
733.61	753	3643.98
734.11	752.5	3690.82
734.61	752	3673.8
735.11	751.5	3717.1
735.61	751	3654.41
736.11	750.5	3668.71
736.61	750	3667.42
737.11	749.5	3677.83
737.61	749	3703.38
738.11	748.5	3663.62
738.61	748	3634.92
739.11	747.5	3684.9
739.61	747	3737.66
740.11	746.5	3734.04
740.61	746	3699.61
741.11	745.5	3678.08
741.61	745	3741.19
742.11	744.5	3733.15
742.61	744	3750.43
743.11	743.5	3689.78
743.61	743	3698.87
