c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	1
KE_Survey	BE_Survey	CPS_Survey
408.11	1078.5	11678.9
408.61	1078	11820.3
409.11	1077.5	11674.4
409.61	1077	11674.7
410.11	1076.5	11566.5
410.61	1076	11530.9
411.11	1075.5	11560.2
411.61	1075	11704.7
412.11	1074.5	11773.1
412.61	1074	11649.5
413.11	1073.5	11716.3
413.61	1073	11826.3
414.11	1072.5	11736.1
414.61	1072	11740.1
415.11	1071.5	11834.4
415.61	1071	11706.8
416.11	1070.5	11610.5
416.61	1070	11707.8
417.11	1069.5	11536.4
417.61	1069	11723
418.11	1068.5	11611
418.61	1068	11648.9
419.11	1067.5	11675.8
419.61	1067	11830.8
420.11	1066.5	11592.8
420.61	1066	11673.4
421.11	1065.5	11686.5
421.61	1065	11657.7
422.11	1064.5	11733.2
422.61	1064	11699.9
423.11	1063.5	11576.3
423.61	1063	11625.8
424.11	1062.5	11618
424.61	1062	11608.6
425.11	1061.5	11665.9
425.61	1061	11755.7
426.11	1060.5	11685.8
426.61	1060	11750.9
427.11	1059.5	11642.4
427.61	1059	11549.5
428.11	1058.5	11671.7
428.61	1058	11714.1
429.11	1057.5	11553.9
429.61	1057	11572.5
430.11	1056.5	11647.6
430.61	1056	11569.3
431.11	1055.5	11680.6
431.61	1055	11717.7
432.11	1054.5	11549
432.61	1054	11660.1
433.11	1053.5	11836.4
433.61	1053	11790.4
434.11	1052.5	11598.7
434.61	1052	11689.9
435.11	1051.5	11704.6
435.61	1051	11554.5
436.11	1050.5	11676.4
436.61	1050	11590.5
437.11	1049.5	11615.1
437.61	1049	11689.7
438.11	1048.5	11735.4
438.61	1048	11713.9
439.11	1047.5	11732.9
439.61	1047	11750.7
440.11	1046.5	11818.8
440.61	1046	11752.5
441.11	1045.5	11532.7
441.61	1045	11759.2
442.11	1044.5	11731.9
442.61	1044	11741.9
443.11	1043.5	11763.7
443.61	1043	11811.6
444.11	1042.5	12065.1
444.61	1042	11981
445.11	1041.5	11783.8
445.61	1041	11745.8
446.11	1040.5	11720.4
446.61	1040	11763.5
447.11	1039.5	11814.8
447.61	1039	11847.5
448.11	1038.5	11809.9
448.61	1038	11832.4
449.11	1037.5	11910.5
449.61	1037	11840.3
450.11	1036.5	11929.1
450.61	1036	11956.1
451.11	1035.5	11902.5
451.61	1035	11772.9
452.11	1034.5	11891.3
452.61	1034	11745.8
453.11	1033.5	11875.6
453.61	1033	11806.8
454.11	1032.5	11939.7
454.61	1032	11856.3
455.11	1031.5	11742.5
455.61	1031	11816.6
456.11	1030.5	11825.1
456.61	1030	11914.8
457.11	1029.5	11773.3
457.61	1029	11689.6
458.11	1028.5	11783.7
458.61	1028	11684.7
459.11	1027.5	11764.3
459.61	1027	11830.2
460.11	1026.5	11607.5
460.61	1026	11806.1
461.11	1025.5	11694.6
461.61	1025	11772.6
462.11	1024.5	11698.7
462.61	1024	11766.1
463.11	1023.5	11738.4
463.61	1023	11669.6
464.11	1022.5	11666.7
464.61	1022	11702.5
465.11	1021.5	11669.2
465.61	1021	11710.7
466.11	1020.5	11794.1
466.61	1020	11649.3
467.11	1019.5	11508.6
467.61	1019	11706
468.11	1018.5	11594.8
468.61	1018	11702.7
469.11	1017.5	11906.7
469.61	1017	11700.9
470.11	1016.5	11640.4
470.61	1016	11748.6
471.11	1015.5	12023.3
471.61	1015	11825.2
472.11	1014.5	11643.2
472.61	1014	11682.1
473.11	1013.5	11765.8
473.61	1013	11825.7
474.11	1012.5	11869.2
474.61	1012	11653.9
475.11	1011.5	12005
475.61	1011	11931.2
476.11	1010.5	11830.2
476.61	1010	11729.7
477.11	1009.5	11685
477.61	1009	11847.5
478.11	1008.5	11859
478.61	1008	11762.4
479.11	1007.5	11765.2
479.61	1007	11745.6
480.11	1006.5	11806.8
480.61	1006	11693.8
481.11	1005.5	11980.4
481.61	1005	11882.5
482.11	1004.5	11814.4
482.61	1004	12038.9
483.11	1003.5	11837.7
483.61	1003	11761.4
484.11	1002.5	11747.9
484.61	1002	11890.3
485.11	1001.5	11904.2
485.61	1001	11737.7
486.11	1000.5	11711.3
486.61	1000	11724.7
487.11	999.5	11711.3
487.61	999	11804.5
488.11	998.5	11845
488.61	998	11951.9
