c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	1.5
KE_Survey	BE_Survey	CPS_Survey
405.61	1081	2114.06
406.11	1080.5	2167.69
406.61	1080	2164.24
407.11	1079.5	2163.55
407.61	1079	2236.87
408.11	1078.5	2184.31
408.61	1078	2131.11
409.11	1077.5	2180.91
409.61	1077	2179.95
410.11	1076.5	2112.27
410.61	1076	2139.95
411.11	1075.5	2159.24
411.61	1075	2150.69
412.11	1074.5	2170.5
412.61	1074	2209.73
413.11	1073.5	2210.79
413.61	1073	2191.93
414.11	1072.5	2196.61
414.61	1072	2197.1
415.11	1071.5	2225.65
415.61	1071	2237.97
416.11	1070.5	2241.11
416.61	1070	2303.05
417.11	1069.5	2225.76
417.61	1069	2265.27
418.11	1068.5	2231.48
418.61	1068	2167.49
419.11	1067.5	2205.88
419.61	1067	2265.63
420.11	1066.5	2298.65
420.61	1066	2263.35
421.11	1065.5	2250.65
421.61	1065	2209.95
422.11	1064.5	2253.49
422.61	1064	2327.05
423.11	1063.5	2254.37
423.61	1063	2271.68
424.11	1062.5	2198.17
424.61	1062	2259.47
425.11	1061.5	2286.86
425.61	1061	2249.62
426.11	1060.5	2270.39
426.61	1060	2306.59
427.11	1059.5	2280.39
427.61	1059	2305.47
428.11	1058.5	2319.03
428.61	1058	2326.57
429.11	1057.5	2364.36
429.61	1057	2266.67
430.11	1056.5	2323.07
430.61	1056	2322.61
431.11	1055.5	2385.91
431.61	1055	2347.13
432.11	1054.5	2319.89
432.61	1054	2296.41
433.11	1053.5	2314.05
433.61	1053	2336.89
434.11	1052.5	2358.36
434.61	1052	2357.55
435.11	1051.5	2353.11
435.61	1051	2352.06
436.11	1050.5	2320.76
436.61	1050	2362.06
437.11	1049.5	2352.83
437.61	1049	2354.31
438.11	1048.5	2352.99
438.61	1048	2416.09
439.11	1047.5	2401.89
439.61	1047	2380.2
440.11	1046.5	2340.75
440.61	1046	2369.31
441.11	1045.5	2382.84
441.61	1045	2383.54
442.11	1044.5	2396.86
442.61	1044	2411.36
443.11	1043.5	2377.44
443.61	1043	2408.66
444.11	1042.5	2426.75
444.61	1042	2362.73
445.11	1041.5	2398.51
445.61	1041	2401.33
446.11	1040.5	2427.1
446.61	1040	2412.45
447.11	1039.5	2384.5
447.61	1039	2446.97
448.11	1038.5	2424.57
448.61	1038	2412.81
449.11	1037.5	2489.73
449.61	1037	2508.18
450.11	1036.5	2531.62
450.61	1036	2485.32
451.11	1035.5	2475.91
451.61	1035	2408.55
452.11	1034.5	2450.69
452.61	1034	2506.7
453.11	1033.5	2462.43
453.61	1033	2459.13
454.11	1032.5	2505.61
454.61	1032	2456.73
455.11	1031.5	2449.66
455.61	1031	2450.92
456.11	1030.5	2467.65
456.61	1030	2464.04
457.11	1029.5	2495.59
457.61	1029	2473.27
458.11	1028.5	2460.13
458.61	1028	2454.54
459.11	1027.5	2500.72
459.61	1027	2563.73
460.11	1026.5	2511.25
460.61	1026	2456.17
461.11	1025.5	2508.71
461.61	1025	2515.73
462.11	1024.5	2567.99
462.61	1024	2522.92
463.11	1023.5	2537.23
463.61	1023	2527.61
464.11	1022.5	2588.9
464.61	1022	2527.86
465.11	1021.5	2535.05
465.61	1021	2538.37
466.11	1020.5	2522.62
466.61	1020	2500.05
467.11	1019.5	2586.06
467.61	1019	2545.59
468.11	1018.5	2566.98
468.61	1018	2629.27
469.11	1017.5	2583.04
469.61	1017	2610.21
470.11	1016.5	2602.02
470.61	1016	2596.03
471.11	1015.5	2588.57
471.61	1015	2562.55
472.11	1014.5	2594.23
472.61	1014	2575.9
473.11	1013.5	2629.51
473.61	1013	2659.52
474.11	1012.5	2691.49
474.61	1012	2698.57
475.11	1011.5	2659.5
475.61	1011	2663.87
476.11	1010.5	2615.09
476.61	1010	2655.19
477.11	1009.5	2647.73
477.61	1009	2618.73
478.11	1008.5	2655.72
478.61	1008	2743.29
479.11	1007.5	2639.7
479.61	1007	2638.51
480.11	1006.5	2663.18
480.61	1006	2689.63
481.11	1005.5	2679.87
481.61	1005	2723.81
482.11	1004.5	2700.26
482.61	1004	2708.82
