c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Au4d
	Characteristic Energy eV	1486.61	Acquisition Time s	1.9
KE_Au4d	BE_Au4d	CPS_Au4d
1114.91	371.7	19306.5
1115.01	371.6	19190.8
1115.11	371.5	19305.2
1115.21	371.4	19229.7
1115.31	371.3	19215.9
1115.41	371.2	19253.4
1115.51	371.1	19296.9
1115.61	371	19353.4
1115.71	370.9	19317.8
1115.81	370.8	19319.6
1115.91	370.7	19367.2
1116.01	370.6	19255.9
1116.11	370.5	19427.2
1116.21	370.4	19317.8
1116.31	370.3	19458.8
1116.41	370.2	19442.4
1116.51	370.1	19333.9
1116.61	370	19456.5
1116.71	369.9	19462.1
1116.81	369.8	19375.3
1116.91	369.7	19397.8
1117.01	369.6	19519.5
1117.11	369.5	19629.5
1117.21	369.4	19564.3
1117.31	369.3	19506.5
1117.41	369.2	19453.8
1117.51	369.1	19505.7
1117.61	369	19681.4
1117.71	368.9	19612.5
1117.81	368.8	19628.3
1117.91	368.7	19748.6
1118.01	368.6	19674.4
1118.11	368.5	19590.9
1118.21	368.4	19478.1
1118.31	368.3	19627.6
1118.41	368.2	19673.6
1118.51	368.1	19726.7
1118.61	368	19571.4
1118.71	367.9	19530.1
1118.81	367.8	19447.5
1118.91	367.7	19505.1
1119.01	367.6	19472.3
1119.11	367.5	19581.3
1119.21	367.4	19511
1119.31	367.3	19686.8
1119.41	367.2	19705.2
1119.51	367.1	19572.7
1119.61	367	19710
1119.71	366.9	19729
1119.81	366.8	19828
1119.91	366.7	19598.5
1120.01	366.6	19547.3
1120.11	366.5	19658.8
1120.21	366.4	19762.3
1120.31	366.3	19640.8
1120.41	366.2	19660.7
1120.51	366.1	19651.9
1120.61	366	19703.7
1120.71	365.9	19810.5
1120.81	365.8	19971.9
1120.91	365.7	19785.7
1121.01	365.6	19823
1121.11	365.5	19820.6
1121.21	365.4	19805.1
1121.31	365.3	19913.1
1121.41	365.2	19729.5
1121.51	365.1	19772.3
1121.61	365	19744.9
1121.71	364.9	19807.3
1121.81	364.8	19828.2
1121.91	364.7	19755.3
1122.01	364.6	19781.9
1122.11	364.5	19804.1
1122.21	364.4	19906.9
1122.31	364.3	20018.1
1122.41	364.2	19856.6
1122.51	364.1	19968.4
1122.61	364	19995.8
1122.71	363.9	19943.8
1122.81	363.8	19962.9
1122.91	363.7	19873.5
1123.01	363.6	20036.4
1123.11	363.5	19895.4
1123.21	363.4	19951.3
1123.31	363.3	19995.3
1123.41	363.2	20144.8
1123.51	363.1	20168.1
1123.61	363	20133.7
1123.71	362.9	20213.9
1123.81	362.8	19891.5
1123.91	362.7	20048.1
1124.01	362.6	20015.9
1124.11	362.5	20008.6
1124.21	362.4	20140.5
1124.31	362.3	20316.3
1124.41	362.2	20232.2
1124.51	362.1	20325.9
1124.61	362	20303.5
1124.71	361.9	20363.1
1124.81	361.8	20260.7
1124.91	361.7	20355.9
1125.01	361.6	20399.4
1125.11	361.5	20503.7
1125.21	361.4	20471.8
1125.31	361.3	20567.5
1125.41	361.2	20523.2
1125.51	361.1	20722.5
1125.61	361	20627.9
1125.71	360.9	20660.8
1125.81	360.8	20629.3
1125.91	360.7	20762.4
1126.01	360.6	20753.7
1126.11	360.5	20663.9
1126.21	360.4	20900.9
1126.31	360.3	20913.5
1126.41	360.2	20898.4
1126.51	360.1	21059.7
1126.61	360	21124.4
1126.71	359.9	21224
1126.81	359.8	21193.8
1126.91	359.7	21172.2
1127.01	359.6	21169.9
1127.11	359.5	21250.9
1127.21	359.4	21423.4
1127.31	359.3	21485.1
1127.41	359.2	21588.6
1127.51	359.1	21657.7
1127.61	359	21726.1
1127.71	358.9	21929.9
1127.81	358.8	21889.2
1127.91	358.7	21896.4
1128.01	358.6	21993.6
1128.11	358.5	22112.8
1128.21	358.4	22349
1128.31	358.3	22421.9
1128.41	358.2	22484.9
1128.51	358.1	22628.7
1128.61	358	22694.3
1128.71	357.9	22745.7
1128.81	357.8	22986.9
1128.91	357.7	23082.7
1129.01	357.6	23304.7
1129.11	357.5	23388.6
1129.21	357.4	23575.5
1129.31	357.3	23762.9
1129.41	357.2	23929.8
1129.51	357.1	23959.3
1129.61	357	24255.5
1129.71	356.9	24487.1
1129.81	356.8	24733.1
1129.91	356.7	24923.6
1130.01	356.6	25131.4
1130.11	356.5	25339.6
1130.21	356.4	25626.1
1130.31	356.3	26049.1
1130.41	356.2	26459.5
1130.51	356.1	26870.6
1130.61	356	27113.8
1130.71	355.9	27432.6
1130.81	355.8	27798.4
1130.91	355.7	28290.6
1131.01	355.6	28532.7
1131.11	355.5	29006.7
1131.21	355.4	29531.5
1131.31	355.3	29826.9
1131.41	355.2	30314.5
1131.51	355.1	30980.9
1131.61	355	31436.6
1131.71	354.9	31950.7
1131.81	354.8	32533.3
1131.91	354.7	33156.9
1132.01	354.6	33697.1
1132.11	354.5	34318.4
1132.21	354.4	34604.3
1132.31	354.3	35371.6
1132.41	354.2	35837.3
1132.51	354.1	36327.9
1132.61	354	36852.3
1132.71	353.9	37359.4
1132.81	353.8	37531.8
1132.91	353.7	37934.2
1133.01	353.6	38290.7
1133.11	353.5	38438.7
1133.21	353.4	38579.6
1133.31	353.3	38548.9
1133.41	353.2	38502.6
1133.51	353.1	38119.3
1133.61	353	37920.3
1133.71	352.9	37764
1133.81	352.8	37615.6
1133.91	352.7	37053.3
1134.01	352.6	36491.5
1134.11	352.5	36148.5
1134.21	352.4	35517.9
1134.31	352.3	34900.8
1134.41	352.2	34353.3
1134.51	352.1	33725.5
1134.61	352	33302.4
1134.71	351.9	32409
1134.81	351.8	31989.3
1134.91	351.7	31125.9
1135.01	351.6	30391
1135.11	351.5	29843.6
1135.21	351.4	29565.6
1135.31	351.3	28819.2
1135.41	351.2	27961.2
1135.51	351.1	27598
1135.61	351	26979.6
1135.71	350.9	26630.7
1135.81	350.8	26246.2
1135.91	350.7	25653.9
1136.01	350.6	25155.7
1136.11	350.5	24803.5
1136.21	350.4	24654.6
1136.31	350.3	24066.8
1136.41	350.2	23758.8
1136.51	350.1	23275.7
1136.61	350	23026.5
1136.71	349.9	22620.5
1136.81	349.8	22249.9
1136.91	349.7	21928.4
1137.01	349.6	21671.1
1137.11	349.5	21636.9
1137.21	349.4	21505.2
1137.31	349.3	21185.6
1137.41	349.2	20845.6
1137.51	349.1	20499.1
1137.61	349	20370.1
1137.71	348.9	20221.4
1137.81	348.8	20055.8
1137.91	348.7	19923.3
1138.01	348.6	19798.2
1138.11	348.5	19559.9
1138.21	348.4	19620.7
1138.31	348.3	19421.8
1138.41	348.2	19346.7
1138.51	348.1	19036.3
1138.61	348	18921.9
1138.71	347.9	19036.2
1138.81	347.8	18822.9
1138.91	347.7	18673.1
1139.01	347.6	18627.2
1139.11	347.5	18685.7
1139.21	347.4	18435.5
1139.31	347.3	18206.6
1139.41	347.2	18141.3
1139.51	347.1	18064.1
1139.61	347	18012.7
1139.71	346.9	18064.8
1139.81	346.8	18004.1
1139.91	346.7	17842.9
1140.01	346.6	17816.4
1140.11	346.5	17723.3
1140.21	346.4	17729.5
1140.31	346.3	17647.1
1140.41	346.2	17489.5
1140.51	346.1	17578.1
1140.61	346	17498.9
1140.71	345.9	17454
1140.81	345.8	17299.4
1140.91	345.7	17224.6
1141.01	345.6	17303.5
1141.11	345.5	17342.6
1141.21	345.4	17167.9
1141.31	345.3	17071.1
1141.41	345.2	17055.9
1141.51	345.1	17096.7
1141.61	345	17129.1
1141.71	344.9	17104.6
1141.81	344.8	17132.9
1141.91	344.7	16883.3
1142.01	344.6	17068.4
1142.11	344.5	17060.6
1142.21	344.4	16931.2
1142.31	344.3	16856.9
1142.41	344.2	16941.7
1142.51	344.1	16945.1
1142.61	344	16908.5
1142.71	343.9	16836.9
1142.81	343.8	16886.9
1142.91	343.7	16711.1
1143.01	343.6	16890.7
1143.11	343.5	16862.4
1143.21	343.4	16910.7
1143.31	343.3	16811.1
1143.41	343.2	16919.5
1143.51	343.1	16990.9
1143.61	343	16931
1143.71	342.9	17056.5
1143.81	342.8	16988.7
1143.91	342.7	17132.6
1144.01	342.6	17181.3
1144.11	342.5	17134.8
1144.21	342.4	17279.4
1144.31	342.3	17266.8
1144.41	342.2	17336.3
1144.51	342.1	17373.3
1144.61	342	17472.1
1144.71	341.9	17431.4
1144.81	341.8	17623.6
1144.91	341.7	17543.1
1145.01	341.6	17572.3
1145.11	341.5	17729.5
1145.21	341.4	17700.6
1145.31	341.3	18016.6
1145.41	341.2	18065.1
1145.51	341.1	18118.1
1145.61	341	18229.2
1145.71	340.9	18350.3
1145.81	340.8	18452.5
1145.91	340.7	18580.5
1146.01	340.6	18702.5
1146.11	340.5	18703.1
1146.21	340.4	19006.7
1146.31	340.3	19167.1
1146.41	340.2	19274.5
1146.51	340.1	19406.3
1146.61	340	19711.6
1146.71	339.9	19864
1146.81	339.8	20053.5
1146.91	339.7	20101.7
1147.01	339.6	20318
1147.11	339.5	20583
1147.21	339.4	20816.5
1147.31	339.3	21015.3
1147.41	339.2	21094.8
1147.51	339.1	21564.7
1147.61	339	21923.9
1147.71	338.9	22223.8
1147.81	338.8	22628.4
1147.91	338.7	22946.3
1148.01	338.6	23190.6
1148.11	338.5	23576.9
1148.21	338.4	23793.6
1148.31	338.3	24361.6
1148.41	338.2	24848.2
1148.51	338.1	25371.4
1148.61	338	25792.9
1148.71	337.9	26424.2
1148.81	337.8	26977.4
1148.91	337.7	27678.2
1149.01	337.6	28361.3
1149.11	337.5	28918.7
1149.21	337.4	29786.5
1149.31	337.3	30482
1149.41	337.2	31210.8
1149.51	337.1	32195.7
1149.61	337	32966.5
1149.71	336.9	33857.8
1149.81	336.8	34964.6
1149.91	336.7	35869.8
1150.01	336.6	36763.4
1150.11	336.5	37647.1
1150.21	336.4	38692.4
1150.31	336.3	39569.4
1150.41	336.2	40649.6
1150.51	336.1	41660.4
1150.61	336	42462.9
1150.71	335.9	43407
1150.81	335.8	43975.5
1150.91	335.7	44601.4
1151.01	335.6	45054.4
1151.11	335.5	45726.2
1151.21	335.4	46039.9
1151.31	335.3	46124.5
1151.41	335.2	45875.3
1151.51	335.1	46026.5
1151.61	335	45804.1
1151.71	334.9	45383.1
1151.81	334.8	44620.2
1151.91	334.7	43603.5
1152.01	334.6	42914.2
1152.11	334.5	42089.9
1152.21	334.4	41232.7
1152.31	334.3	40236.7
1152.41	334.2	39064
1152.51	334.1	37656.6
1152.61	334	36777.2
1152.71	333.9	35451.8
1152.81	333.8	34424.7
1152.91	333.7	33185.4
1153.01	333.6	32017.5
1153.11	333.5	30907.3
1153.21	333.4	30118.4
1153.31	333.3	29048.1
1153.41	333.2	27834.7
1153.51	333.1	27020.9
1153.61	333	26139.7
1153.71	332.9	25421
1153.81	332.8	24383.7
1153.91	332.7	23658.6
1154.01	332.6	23028.9
1154.11	332.5	22419.4
1154.21	332.4	21679
1154.31	332.3	21055.5
1154.41	332.2	20530.2
1154.51	332.1	19992.2
1154.61	332	19457.7
1154.71	331.9	18900.7
1154.81	331.8	18506.7
1154.91	331.7	17886.4
1155.01	331.6	17447.6
1155.11	331.5	17288.9
1155.21	331.4	16950.5
1155.31	331.3	16462
1155.41	331.2	16300.6
1155.51	331.1	15890.2
1155.61	331	15568.6
1155.71	330.9	15287
1155.81	330.8	15084.3
1155.91	330.7	14861.2
1156.01	330.6	14538.4
1156.11	330.5	14205.9
1156.21	330.4	13955.3
1156.31	330.3	13922.2
1156.41	330.2	13632.8
1156.51	330.1	13496.4
1156.61	330	13325.8
1156.71	329.9	13086.4
1156.81	329.8	12913.7
1156.91	329.7	12898.1
1157.01	329.6	12603.5
1157.11	329.5	12424.9
1157.21	329.4	12300
1157.31	329.3	12125.9
1157.41	329.2	12175
1157.51	329.1	12035.2
1157.61	329	11905.8
1157.71	328.9	11795.1
1157.81	328.8	11763.5
1157.91	328.7	11524.8
1158.01	328.6	11359.5
1158.11	328.5	11237.6
1158.21	328.4	11228.5
1158.31	328.3	11095.2
1158.41	328.2	10950.2
1158.51	328.1	10967.7
1158.61	328	10833.6
1158.71	327.9	10776.2
1158.81	327.8	10656.4
1158.91	327.7	10562.9
1159.01	327.6	10467.4
1159.11	327.5	10573.2
1159.21	327.4	10397.2
1159.31	327.3	10431.6
1159.41	327.2	10375.4
1159.51	327.1	10258.1
1159.61	327	10267.3
1159.71	326.9	10299.7
1159.81	326.8	10156.2
1159.91	326.7	10090.1
1160.01	326.6	10015.4
1160.11	326.5	9885
1160.21	326.4	9881.74
1160.31	326.3	9858.58
1160.41	326.2	9746.58
1160.51	326.1	9777.11
1160.61	326	9722.11
1160.71	325.9	9653.58
1160.81	325.8	9697.74
1160.91	325.7	9624.84
1161.01	325.6	9564.84
1161.11	325.5	9554.16
1161.21	325.4	9525.26
1161.31	325.3	9613.58
1161.41	325.2	9436.32
1161.51	325.1	9487.89
1161.61	325	9440.89
1161.71	324.9	9371.89
1161.81	324.8	9408.16
1161.91	324.7	9368.11
1162.01	324.6	9363.32
1162.11	324.5	9277.63
1162.21	324.4	9223.21
1162.31	324.3	9245.68
1162.41	324.2	9101.58
1162.51	324.1	9140.11
1162.61	324	9178.47
1162.71	323.9	9046.95
1162.81	323.8	8995.84
1162.91	323.7	9015.74
1163.01	323.6	9012.11
1163.11	323.5	9046.63
1163.21	323.4	8915.42
1163.31	323.3	8989.47
1163.41	323.2	8968.95
1163.51	323.1	8971.11
1163.61	323	9027.89
1163.71	322.9	9011.74
1163.81	322.8	8807.58
1163.91	322.7	8838.21
1164.01	322.6	8858.79
1164.11	322.5	8758.89
1164.21	322.4	8852.05
1164.31	322.3	8791.95
1164.41	322.2	8768.58
1164.51	322.1	8762.37
1164.61	322	8799.79
1164.71	321.9	8772.84
1164.81	321.8	8776.79
1164.91	321.7	8824.74
1165.01	321.6	8752.68
1165.11	321.5	8738.79
1165.21	321.4	8667.37
1165.31	321.3	8592.63
1165.41	321.2	8683.11
1165.51	321.1	8711.16
1165.61	321	8708.21
1165.71	320.9	8656.21
1165.81	320.8	8712.16
1165.91	320.7	8701.11
1166.01	320.6	8580.11
1166.11	320.5	8660.89
1166.21	320.4	8640.53
1166.31	320.3	8642.16
1166.41	320.2	8666.37
1166.51	320.1	8711.42
1166.61	320	8521.68
1166.71	319.9	8549.95
1166.81	319.8	8602.53
1166.91	319.7	8563.26
1167.01	319.6	8637.79
1167.11	319.5	8538.47
1167.21	319.4	8600.42
1167.31	319.3	8559.26
1167.41	319.2	8510.37
1167.51	319.1	8498.37
1167.61	319	8544.16
1167.71	318.9	8549.42
1167.81	318.8	8499.32
1167.91	318.7	8468.68
1168.01	318.6	8461.68
1168.11	318.5	8500.37
1168.21	318.4	8460
1168.31	318.3	8393.53
1168.41	318.2	8434.42
1168.51	318.1	8448
1168.61	318	8378.32
1168.71	317.9	8479.26
1168.81	317.8	8465.84
1168.91	317.7	8344.84
1169.01	317.6	8351.16
1169.11	317.5	8357.89
1169.21	317.4	8282.42
1169.31	317.3	8333.58
1169.41	317.2	8378.68
1169.51	317.1	8321.32
1169.61	317	8293.47
1169.71	316.9	8318.05
1169.81	316.8	8391.58
1169.91	316.7	8281.74
1170.01	316.6	8271.32
1170.11	316.5	8317.58
1170.21	316.4	8306.79
1170.31	316.3	8296.95
1170.41	316.2	8201.58
1170.51	316.1	8249.37
1170.61	316	8242
1170.71	315.9	8171.84
1170.81	315.8	8247.58
1170.91	315.7	8290.95
1171.01	315.6	8292.95
1171.11	315.5	8295.47
1171.21	315.4	8215.21
1171.31	315.3	8259.53
1171.41	315.2	8237
1171.51	315.1	8173.26
1171.61	315	8196.89
1171.71	314.9	8269.16
1171.81	314.8	8216.05
1171.91	314.7	8176.32
1172.01	314.6	8177.95
1172.11	314.5	8172.95
1172.21	314.4	8163.26
1172.31	314.3	8159.58
1172.41	314.2	8209.42
1172.51	314.1	8118.42
1172.61	314	8133.37
1172.71	313.9	8243.11
1172.81	313.8	8181.05
1172.91	313.7	8102.32
1173.01	313.6	8142.32
1173.11	313.5	8170.37
1173.21	313.4	8097.11
1173.31	313.3	8121.74
1173.41	313.2	8053.63
1173.51	313.1	8053.68
1173.61	313	8142.79
1173.71	312.9	8236.79
1173.81	312.8	8093.74
1173.91	312.7	8126.58
1174.01	312.6	8112.53
1174.11	312.5	8159.47
1174.21	312.4	8148.95
1174.31	312.3	8040.63
1174.41	312.2	8142.26
1174.51	312.1	8172.11
1174.61	312	8041.32
1174.71	311.9	8034.42
1174.81	311.8	8128.42
1174.91	311.7	8073.95
1175.01	311.6	8059.42
1175.11	311.5	8090.11
1175.21	311.4	8124.47
1175.31	311.3	8060.68
1175.41	311.2	8189.84
1175.51	311.1	8112.47
1175.61	311	8098.32
1175.71	310.9	8086.89
1175.81	310.8	8038.32
1175.91	310.7	8172.89
1176.01	310.6	8020.21
1176.11	310.5	8075.74
1176.21	310.4	8081.74
1176.31	310.3	8074.63
1176.41	310.2	8029.16
1176.51	310.1	8028.95
1176.61	310	8073.47
1176.71	309.9	8097.42
1176.81	309.8	8064.11
1176.91	309.7	8064.21
1177.01	309.6	8034.26
1177.11	309.5	8121.21
1177.21	309.4	8027.95
1177.31	309.3	8054.79
1177.41	309.2	8071.42
1177.51	309.1	8102.95
1177.61	309	8037.58
1177.71	308.9	8019.26
1177.81	308.8	8067.21
1177.91	308.7	8002.53
1178.01	308.6	7943
1178.11	308.5	8072.79
1178.21	308.4	7978.42
1178.31	308.3	7993.21
1178.41	308.2	8069.53
1178.51	308.1	8110
1178.61	308	8082.74
1178.71	307.9	8034.63
1178.81	307.8	8037.79
1178.91	307.7	8100
1179.01	307.6	8042.58
1179.11	307.5	8066.89
1179.21	307.4	7968.26
1179.31	307.3	8006.16
1179.41	307.2	8045.16
1179.51	307.1	8161.74
1179.61	307	8131.05
1179.71	306.9	8145.16
1179.81	306.8	8100.05
1179.91	306.7	8065.11
1180.01	306.6	8010.79
1180.11	306.5	8013.58
1180.21	306.4	7925
1180.31	306.3	7929.74
1180.41	306.2	7951.89
1180.51	306.1	8102.16
1180.61	306	8092.74
1180.71	305.9	7949.11
1180.81	305.8	8086.79
1180.91	305.7	7981.37
1181.01	305.6	7970.84
1181.11	305.5	7933.11
1181.21	305.4	8004.37
1181.31	305.3	7959.58
1181.41	305.2	7938.63
1181.51	305.1	7994.68
1181.61	305	7978.11
1181.71	304.9	7904.47
1181.81	304.8	8044.05
1181.91	304.7	7992.47
1182.01	304.6	7954.89
1182.11	304.5	7932.84
1182.21	304.4	8007.05
1182.31	304.3	8057.05
1182.41	304.2	7996.21
1182.51	304.1	8010.68
1182.61	304	7934.16
1182.71	303.9	7960.26
1182.81	303.8	8035.11
1182.91	303.7	8069.32
1183.01	303.6	8008.84
1183.11	303.5	8042.53
1183.21	303.4	7957.53
1183.31	303.3	8022.95
1183.41	303.2	8080.74
1183.51	303.1	8006.21
1183.61	303	7995.84
1183.71	302.9	7997.63
1183.81	302.8	7995.47
1183.91	302.7	8068.16
1184.01	302.6	7934.32
1184.11	302.5	7929.21
1184.21	302.4	7972.16
1184.31	302.3	8040.63
1184.41	302.2	8003.74
1184.51	302.1	7987.63
1184.61	302	7973.11
1184.71	301.9	7939.74
1184.81	301.8	7987.37
1184.91	301.7	8031.37
1185.01	301.6	7993.79
1185.11	301.5	7982.63
1185.21	301.4	7981.74
1185.31	301.3	8023.47
1185.41	301.2	8042.21
1185.51	301.1	8068.58
1185.61	301	7945.26
1185.71	300.9	8033.05
1185.81	300.8	8030.95
1185.91	300.7	8002.95
1186.01	300.6	7941.89
1186.11	300.5	7989.84
1186.21	300.4	7990.37
1186.31	300.3	7942.89
1186.41	300.2	7957.89
1186.51	300.1	7952.89
1186.61	300	8023.42
1186.71	299.9	8035.63
1186.81	299.8	7958.37
1186.91	299.7	8017.53
1187.01	299.6	8065.21
1187.11	299.5	7919.42
1187.21	299.4	8008.32
1187.31	299.3	7981.05
1187.41	299.2	8008.53
1187.51	299.1	7879.11
1187.61	299	7986.32
1187.71	298.9	8007.26
1187.81	298.8	7982.26
1187.91	298.7	7964.47
1188.01	298.6	7982.26
1188.11	298.5	7979.84
1188.21	298.4	7993.58
1188.31	298.3	7933.74
1188.41	298.2	8094.74
1188.51	298.1	8009.05
1188.61	298	7955.32
1188.71	297.9	7991.58
1188.81	297.8	7900.26
1188.91	297.7	8017.53
1189.01	297.6	8013.95
1189.11	297.5	7857.84
1189.21	297.4	7881.47
1189.31	297.3	7966.26
1189.41	297.2	7952.95
1189.51	297.1	7946.11
1189.61	297	8009.53
1189.71	296.9	7955.26
1189.81	296.8	7903.74
1189.91	296.7	7983.05
1190.01	296.6	7922.68
1190.11	296.5	7923.47
1190.21	296.4	7900.89
1190.31	296.3	7928.53
1190.41	296.2	7905
1190.51	296.1	7978.32
1190.61	296	8048.63
1190.71	295.9	7936.26
1190.81	295.8	7905.74
1190.91	295.7	7997.53
1191.01	295.6	8049.21
1191.11	295.5	8039.26
1191.21	295.4	7986.42
1191.31	295.3	7859.16
1191.41	295.2	7915.74
1191.51	295.1	7895.32
1191.61	295	7992.16
1191.71	294.9	8050.84
1191.81	294.8	7968.21
1191.91	294.7	7995.74
1192.01	294.6	8042.11
1192.11	294.5	8000.89
1192.21	294.4	7981.26
1192.31	294.3	8047.42
1192.41	294.2	8000.21
1192.51	294.1	8027.63
1192.61	294	7974.84
1192.71	293.9	7944.42
1192.81	293.8	7958.53
1192.91	293.7	7978.84
1193.01	293.6	7922.47
1193.11	293.5	7968.42
1193.21	293.4	8019.79
1193.31	293.3	7900.74
1193.41	293.2	7885.53
1193.51	293.1	7966.47
1193.61	293	8002.37
1193.71	292.9	8034.37
1193.81	292.8	8068.26
1193.91	292.7	7997
1194.01	292.6	7898.74
1194.11	292.5	8082.68
1194.21	292.4	8001.74
1194.31	292.3	8013.79
1194.41	292.2	8047.42
1194.51	292.1	8011.95
1194.61	292	7984.05
1194.71	291.9	7989.68
1194.81	291.8	8017.05
1194.91	291.7	8043.26
1195.01	291.6	8020
1195.11	291.5	8092.05
1195.21	291.4	8003.42
1195.31	291.3	8012.37
1195.41	291.2	7946
1195.51	291.1	7978.53
1195.61	291	7947.79
1195.71	290.9	8063.63
1195.81	290.8	8059.68
1195.91	290.7	8242.42
1196.01	290.6	8229.26
1196.11	290.5	8045.32
1196.21	290.4	8054.89
1196.31	290.3	8054.32
1196.41	290.2	8028.21
1196.51	290.1	7950.79
1196.61	290	8051.21
