c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_cu n2 largearea.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	3
KE_Cu2p	BE_Cu2p	CPS_Cu2p
479.21	1007.4	17766.9
479.31	1007.3	17852.2
479.41	1007.2	17844.2
479.51	1007.1	17863.3
479.61	1007	17886.1
479.71	1006.9	17853.3
479.81	1006.8	17838.2
479.91	1006.7	17785
480.01	1006.6	17759.7
480.11	1006.5	17908
480.21	1006.4	17862
480.31	1006.3	17876.5
480.41	1006.2	17827.4
480.51	1006.1	17846.5
480.61	1006	17694.4
480.71	1005.9	17850.9
480.81	1005.8	17906.1
480.91	1005.7	17894.3
481.01	1005.6	17922.3
481.11	1005.5	17822.1
481.21	1005.4	17789
481.31	1005.3	17895.7
481.41	1005.2	17935.7
481.51	1005.1	17943
481.61	1005	17984.9
481.71	1004.9	17994.9
481.81	1004.8	18005.5
481.91	1004.7	17896.5
482.01	1004.6	17932.1
482.11	1004.5	18077.3
482.21	1004.4	17997
482.31	1004.3	18011.1
482.41	1004.2	18034.8
482.51	1004.1	18032.1
482.61	1004	17868.9
482.71	1003.9	17905.4
482.81	1003.8	18002.1
482.91	1003.7	18111
483.01	1003.6	18035.3
483.11	1003.5	18073.9
483.21	1003.4	18099.3
483.31	1003.3	17975
483.41	1003.2	18104.3
483.51	1003.1	18131.2
483.61	1003	18107.3
483.71	1002.9	18149.7
483.81	1002.8	18098.7
483.91	1002.7	18189.3
484.01	1002.6	18139.5
484.11	1002.5	18111.5
484.21	1002.4	18182.8
484.31	1002.3	18072.9
484.41	1002.2	18206.2
484.51	1002.1	18197.4
484.61	1002	18225.7
484.71	1001.9	18164.7
484.81	1001.8	18116.4
484.91	1001.7	18282.1
485.01	1001.6	18322.1
485.11	1001.5	18261.1
485.21	1001.4	18098.2
485.31	1001.3	18240.7
485.41	1001.2	18303.4
485.51	1001.1	18153.7
485.61	1001	18135.1
485.71	1000.9	18230.4
485.81	1000.8	18241
485.91	1000.7	18264.5
486.01	1000.6	18278.2
486.11	1000.5	18284.9
486.21	1000.4	18250.5
486.31	1000.3	18352.8
486.41	1000.2	18333.4
486.51	1000.1	18403.1
486.61	1000	18395.2
486.71	999.9	18371.5
486.81	999.8	18310
486.91	999.7	18324.5
487.01	999.6	18316.2
487.11	999.5	18310.6
487.21	999.4	18285.2
487.31	999.3	18375.8
487.41	999.2	18344
487.51	999.1	18464.2
487.61	999	18392.6
487.71	998.9	18437.2
487.81	998.8	18448.8
487.91	998.7	18537.6
488.01	998.6	18354.8
488.11	998.5	18462.6
488.21	998.4	18498.8
488.31	998.3	18546.2
488.41	998.2	18473.7
488.51	998.1	18396.9
488.61	998	18639.6
488.71	997.9	18531.9
488.81	997.8	18494.8
488.91	997.7	18443.5
489.01	997.6	18476.5
489.11	997.5	18532.3
489.21	997.4	18526.6
489.31	997.3	18617.1
489.41	997.2	18583
489.51	997.1	18595.7
489.61	997	18506.2
489.71	996.9	18465.1
489.81	996.8	18462.9
489.91	996.7	18541.3
490.01	996.6	18551.8
490.11	996.5	18532.1
490.21	996.4	18536.2
490.31	996.3	18448.9
490.41	996.2	18640.2
490.51	996.1	18699.2
490.61	996	18798.2
490.71	995.9	18607.2
490.81	995.8	18557.4
490.91	995.7	18647.6
491.01	995.6	18676.1
491.11	995.5	18671.5
491.21	995.4	18740.5
491.31	995.3	18788.3
491.41	995.2	18669.6
491.51	995.1	18689.4
491.61	995	18726.7
491.71	994.9	18653.9
491.81	994.8	18703.1
491.91	994.7	18755
492.01	994.6	18716.9
492.11	994.5	18663.4
492.21	994.4	18657.9
492.31	994.3	18712.6
492.41	994.2	18647
492.51	994.1	18740.5
492.61	994	18793.7
492.71	993.9	18734.2
492.81	993.8	18675.3
492.91	993.7	18755.3
493.01	993.6	18793.3
493.11	993.5	18817.6
493.21	993.4	18749.5
493.31	993.3	18868
493.41	993.2	18750.8
493.51	993.1	18633.4
493.61	993	18671.3
493.71	992.9	18659.8
493.81	992.8	18762.6
493.91	992.7	18838.8
494.01	992.6	18854
494.11	992.5	18866
494.21	992.4	18782
494.31	992.3	18766
494.41	992.2	18652.1
494.51	992.1	18764.5
494.61	992	18874.5
494.71	991.9	18770.4
494.81	991.8	18753.3
494.91	991.7	18759.8
495.01	991.6	18924.6
495.11	991.5	18837.3
495.21	991.4	18871.4
495.31	991.3	18855.6
495.41	991.2	18981
495.51	991.1	18785.5
495.61	991	18911.1
495.71	990.9	18875.8
495.81	990.8	18932.5
495.91	990.7	18813.3
496.01	990.6	18900.9
496.11	990.5	18899.6
496.21	990.4	19006.9
496.31	990.3	18863.8
496.41	990.2	18947
496.51	990.1	19047.3
496.61	990	19049.1
496.71	989.9	18831
496.81	989.8	18839.8
496.91	989.7	18913.3
497.01	989.6	19022
497.11	989.5	18910.6
497.21	989.4	18902
497.31	989.3	19012.9
497.41	989.2	18947.2
497.51	989.1	19095.1
497.61	989	19106.6
497.71	988.9	18999.9
497.81	988.8	18970.5
497.91	988.7	19069.5
498.01	988.6	19108.2
498.11	988.5	19056.2
498.21	988.4	19119.1
498.31	988.3	18980.5
498.41	988.2	19071.9
498.51	988.1	19080.3
498.61	988	19131.5
498.71	987.9	19051.7
498.81	987.8	19139.1
498.91	987.7	19021.2
499.01	987.6	19063.7
499.11	987.5	19082.6
499.21	987.4	19028.3
499.31	987.3	19097.6
499.41	987.2	19057.8
499.51	987.1	19208
499.61	987	19179.1
499.71	986.9	19227.6
499.81	986.8	19279.4
499.91	986.7	19266.4
500.01	986.6	19239.3
500.11	986.5	19190
500.21	986.4	19214
500.31	986.3	19303.3
500.41	986.2	19349.6
500.51	986.1	19230.5
500.61	986	19485.3
500.71	985.9	19180.3
500.81	985.8	19252.8
500.91	985.7	19374.4
501.01	985.6	19377.2
501.11	985.5	19231.1
501.21	985.4	19321
501.31	985.3	19325.2
501.41	985.2	19335.8
501.51	985.1	19403.6
501.61	985	19369.1
501.71	984.9	19242.8
501.81	984.8	19328.5
501.91	984.7	19419.9
502.01	984.6	19273.5
502.11	984.5	19227.7
502.21	984.4	19272.3
502.31	984.3	19434.2
502.41	984.2	19442.8
502.51	984.1	19466
502.61	984	19397.1
502.71	983.9	19387.6
502.81	983.8	19408.8
502.91	983.7	19647.7
503.01	983.6	19521.1
503.11	983.5	19477.9
503.21	983.4	19528.1
503.31	983.3	19562.3
503.41	983.2	19600.5
503.51	983.1	19726
503.61	983	19660.1
503.71	982.9	19581.3
503.81	982.8	19595
503.91	982.7	19593
504.01	982.6	19643
504.11	982.5	19615.5
504.21	982.4	19767.7
504.31	982.3	19529.9
504.41	982.2	19677.1
504.51	982.1	19741.4
504.61	982	19661
504.71	981.9	19698.4
504.81	981.8	19613.9
504.91	981.7	19827.2
505.01	981.6	19850.9
505.11	981.5	19777.7
505.21	981.4	19744.2
505.31	981.3	19793.7
505.41	981.2	19837.5
505.51	981.1	19793.8
505.61	981	19859.6
505.71	980.9	19886.2
505.81	980.8	19885.5
505.91	980.7	19890.8
506.01	980.6	19891.4
506.11	980.5	20066.6
506.21	980.4	19885.8
506.31	980.3	19835.5
506.41	980.2	19956.8
506.51	980.1	20010.8
506.61	980	19985
506.71	979.9	20013
506.81	979.8	19990.2
506.91	979.7	20009.1
507.01	979.6	20012.1
507.11	979.5	20040.5
507.21	979.4	20108.6
507.31	979.3	20118.1
507.41	979.2	20065.6
507.51	979.1	20112.7
507.61	979	20036
507.71	978.9	20040.9
507.81	978.8	20086.6
507.91	978.7	20205
508.01	978.6	20160.7
508.11	978.5	20115.6
508.21	978.4	20206.5
508.31	978.3	20160.3
508.41	978.2	20199.2
508.51	978.1	20218.1
508.61	978	20128.9
508.71	977.9	20073.8
508.81	977.8	20224.2
508.91	977.7	20348.7
509.01	977.6	20313.2
509.11	977.5	20199.5
509.21	977.4	20248.9
509.31	977.3	20301.5
509.41	977.2	20114.5
509.51	977.1	20290.2
509.61	977	20343.7
509.71	976.9	20410.4
509.81	976.8	20224.7
509.91	976.7	20307.6
510.01	976.6	20338.5
510.11	976.5	20423.8
510.21	976.4	20328.8
510.31	976.3	20427.8
510.41	976.2	20429.5
510.51	976.1	20345.2
510.61	976	20461.3
510.71	975.9	20415.1
510.81	975.8	20468
510.91	975.7	20456.7
511.01	975.6	20487
511.11	975.5	20529.4
511.21	975.4	20550.4
511.31	975.3	20532.4
511.41	975.2	20573.8
511.51	975.1	20632.5
511.61	975	20514.8
511.71	974.9	20643.8
511.81	974.8	20594.2
511.91	974.7	20531.5
512.01	974.6	20623.4
512.11	974.5	20765.1
512.21	974.4	20740.5
512.31	974.3	20535.1
512.41	974.2	20576.3
512.51	974.1	20726.5
512.61	974	20689
512.71	973.9	20844.7
512.81	973.8	20799.2
512.91	973.7	20944.7
513.01	973.6	20835
513.11	973.5	20879.2
513.21	973.4	20669.4
513.31	973.3	20812.3
513.41	973.2	20780.5
513.51	973.1	20790.3
513.61	973	20764
513.71	972.9	20764.7
513.81	972.8	20830.2
513.91	972.7	20746.8
514.01	972.6	20831.5
514.11	972.5	20827.6
514.21	972.4	20819
514.31	972.3	20804.5
514.41	972.2	20799.7
514.51	972.1	20734.3
514.61	972	20743.2
514.71	971.9	20746.7
514.81	971.8	20695.3
514.91	971.7	20765.9
515.01	971.6	20660.4
515.11	971.5	20697.8
515.21	971.4	20798.2
515.31	971.3	20708.1
515.41	971.2	20837.2
515.51	971.1	20668.5
515.61	971	20749.5
515.71	970.9	20700.6
515.81	970.8	20647.6
515.91	970.7	20755.8
516.01	970.6	20747.1
516.11	970.5	20743.3
516.21	970.4	20684.6
516.31	970.3	20717.5
516.41	970.2	20741.4
516.51	970.1	20702.1
516.61	970	20756
516.71	969.9	20707.2
516.81	969.8	20778.2
516.91	969.7	20714.8
517.01	969.6	20733.4
517.11	969.5	20728.6
517.21	969.4	20829.1
517.31	969.3	20607.5
517.41	969.2	20593
517.51	969.1	20665
517.61	969	20742.4
517.71	968.9	20764.1
517.81	968.8	20728.3
517.91	968.7	20671.6
518.01	968.6	20655.1
518.11	968.5	20656.7
518.21	968.4	20600.3
518.31	968.3	20572.6
518.41	968.2	20692.4
518.51	968.1	20680
518.61	968	20624.5
518.71	967.9	20527.3
518.81	967.8	20575.4
518.91	967.7	20575.4
519.01	967.6	20521.5
519.11	967.5	20504.8
519.21	967.4	20603
519.31	967.3	20577.3
519.41	967.2	20526.2
519.51	967.1	20458.8
519.61	967	20668.9
519.71	966.9	20585
519.81	966.8	20616.5
519.91	966.7	20644.9
520.01	966.6	20618.2
520.11	966.5	20741.3
520.21	966.4	20643.1
520.31	966.3	20728.4
520.41	966.2	20679.7
520.51	966.1	20725.5
520.61	966	20604.4
520.71	965.9	20746
520.81	965.8	20755.2
520.91	965.7	20738.5
521.01	965.6	20761.6
521.11	965.5	20865.9
521.21	965.4	20863.2
521.31	965.3	20814.3
521.41	965.2	20928.5
521.51	965.1	20851.3
521.61	965	20907.4
521.71	964.9	20872.7
521.81	964.8	20861
521.91	964.7	20845.7
522.01	964.6	20854.2
522.11	964.5	20879.6
522.21	964.4	20799.4
522.31	964.3	20842
522.41	964.2	20809.6
522.51	964.1	20694.2
522.61	964	20639.1
522.71	963.9	20541.9
522.81	963.8	20485.6
522.91	963.7	20502.7
523.01	963.6	20302.8
523.11	963.5	20194.3
523.21	963.4	20077.8
