c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Pr:Au4p
	Characteristic Energy eV	1486.61	Acquisition Time s	2
KE_Pr:Au4p	BE_Pr:Au4p	CPS_Pr:Au4p
760.41	726.2	3574.47
760.51	726.1	3594.23
760.61	726	3644.24
760.71	725.9	3786.24
760.81	725.8	3650.35
760.91	725.7	3685.71
761.01	725.6	3617.96
761.11	725.5	3622.96
761.21	725.4	3646.17
761.31	725.3	3716.97
761.41	725.2	3757.82
761.51	725.1	3527.12
761.61	725	3601.47
761.71	724.9	3545.12
761.81	724.8	3607.47
761.91	724.7	3641.52
762.01	724.6	3708.97
762.11	724.5	3596.52
762.21	724.4	3508.51
762.31	724.3	3651.41
762.41	724.2	3570.95
762.51	724.1	3682.45
762.61	724	3474.54
762.71	723.9	3699.23
762.81	723.8	3735.62
762.91	723.7	3682.06
763.01	723.6	3687.56
763.11	723.5	3670.84
763.21	723.4	3680.38
763.31	723.3	3768.52
763.41	723.2	3566.31
763.51	723.1	3556.2
763.61	723	3634.03
763.71	722.9	3510.57
763.81	722.8	3603.65
763.91	722.7	3674.43
764.01	722.6	3653.57
764.11	722.5	3710.3
764.21	722.4	3743.38
764.31	722.3	3671.31
764.41	722.2	3641.59
764.51	722.1	3610.32
764.61	722	3572.9
764.71	721.9	3585.18
764.81	721.8	3618.6
764.91	721.7	3669.33
765.01	721.6	3700.9
765.11	721.5	3696.68
765.21	721.4	3693.1
765.31	721.3	3712.22
765.41	721.2	3774.2
765.51	721.1	3694.62
765.61	721	3687.24
765.71	720.9	3530.01
765.81	720.8	3577.03
765.91	720.7	3565.05
766.01	720.6	3548.36
766.11	720.5	3579.43
766.21	720.4	3683.34
766.31	720.3	3637.21
766.41	720.2	3543.07
766.51	720.1	3660.94
766.61	720	3638.75
766.71	719.9	3726.86
766.81	719.8	3611.67
766.91	719.7	3642.03
767.01	719.6	3714.19
767.11	719.5	3748.85
767.21	719.4	3821.46
767.31	719.3	3648.96
767.41	719.2	3518.72
767.51	719.1	3608.43
767.61	719	3726.68
767.71	718.9	3653.43
767.81	718.8	3662.69
767.91	718.7	3602.74
768.01	718.6	3613.99
768.11	718.5	3645.89
768.21	718.4	3641.24
768.31	718.3	3637.24
768.41	718.2	3600.83
768.51	718.1	3601.53
768.61	718	3546.38
768.71	717.9	3666.77
768.81	717.8	3681.97
768.91	717.7	3648.61
769.01	717.6	3536.65
769.11	717.5	3627.14
769.21	717.4	3711.18
769.31	717.3	3567.82
769.41	717.2	3626.46
769.51	717.1	3672.45
769.61	717	3677.34
769.71	716.9	3742.03
769.81	716.8	3734.41
769.91	716.7	3678.6
770.01	716.6	3663.63
770.11	716.5	3712.31
770.21	716.4	3553.9
770.31	716.3	3696.68
770.41	716.2	3725.61
770.51	716.1	3581.69
770.61	716	3673.92
770.71	715.9	3679.54
770.81	715.8	3654.32
770.91	715.7	3795.35
771.01	715.6	3866.32
771.11	715.5	3670.35
771.21	715.4	3500.02
771.31	715.3	3758.49
771.41	715.2	3671.76
771.51	715.1	3569.88
771.61	715	3671.1
771.71	714.9	3737.07
771.81	714.8	3706.34
771.91	714.7	3692.06
772.01	714.6	3775.47
772.11	714.5	3692.44
772.21	714.4	3813.25
772.31	714.3	3790.42
772.41	714.2	3792.18
772.51	714.1	3714.79
772.61	714	3662.3
772.71	713.9	3683.61
772.81	713.8	3749.57
772.91	713.7	3761.88
773.01	713.6	3713.19
773.11	713.5	3644.39
773.21	713.4	3562.3
773.31	713.3	3508.05
773.41	713.2	3597.5
773.51	713.1	3664.61
773.61	713	3661.51
773.71	712.9	3823.86
773.81	712.8	3665.31
773.91	712.7	3654.51
774.01	712.6	3726.65
774.11	712.5	3656.1
774.21	712.4	3573.7
774.31	712.3	3703.54
774.41	712.2	3616.89
774.51	712.1	3662.63
774.61	712	3721.82
774.71	711.9	3672.21
774.81	711.8	3719.6
774.91	711.7	3653.59
775.01	711.6	3751.13
775.11	711.5	3685.02
775.21	711.4	3751.85
775.31	711.3	3649.59
775.41	711.2	3588.27
775.51	711.1	3637.55
775.61	711	3633.89
775.71	710.9	3709.97
775.81	710.8	3723.6
775.91	710.7	3715.53
776.01	710.6	3688.71
776.11	710.5	3682.08
776.21	710.4	3747.61
776.31	710.3	3663.19
776.41	710.2	3680.66
776.51	710.1	3609.68
776.61	710	3733.51
776.71	709.9	3702.53
776.81	709.8	3779.75
776.91	709.7	3690.67
777.01	709.6	3674.59
777.11	709.5	3720.3
777.21	709.4	3612.07
777.31	709.3	3586.58
777.41	709.2	3666.7
777.51	709.1	3667.71
777.61	709	3658.98
777.71	708.9	3738.79
777.81	708.8	3729.9
777.91	708.7	3678.86
778.01	708.6	3751.16
778.11	708.5	3663.57
778.21	708.4	3641.78
778.31	708.3	3486.93
778.41	708.2	3766.69
778.51	708.1	3809.99
778.61	708	3673.79
778.71	707.9	3694.49
778.81	707.8	3709.34
778.91	707.7	3620.14
779.01	707.6	3728.64
779.11	707.5	3666.84
779.21	707.4	3714.73
779.31	707.3	3705.98
779.41	707.2	3735.67
779.51	707.1	3773.32
779.61	707	3762.81
779.71	706.9	3774.2
779.81	706.8	3701.74
779.91	706.7	3649.83
780.01	706.6	3779.31
780.11	706.5	3687.2
780.21	706.4	3770.24
780.31	706.3	3666.82
780.41	706.2	3621.35
780.51	706.1	3670.74
780.61	706	3668.92
780.71	705.9	3712.7
780.81	705.8	3749.93
780.91	705.7	3707.3
781.01	705.6	3709.08
781.11	705.5	3670.61
781.21	705.4	3674.03
781.31	705.3	3677.05
781.41	705.2	3713.53
781.51	705.1	3671.1
781.61	705	3653.92
781.71	704.9	3696.89
781.81	704.8	3839.56
781.91	704.7	3764.22
782.01	704.6	3635.09
782.11	704.5	3673.85
782.21	704.4	3768.37
782.31	704.3	3671.73
782.41	704.2	3652.24
782.51	704.1	3610.3
782.61	704	3663.21
782.71	703.9	3655.72
782.81	703.8	3633.98
782.91	703.7	3745.93
783.01	703.6	3746.94
783.11	703.5	3754.39
783.21	703.4	3794.35
783.31	703.3	3762.85
783.41	703.2	3873.4
783.51	703.1	3823.9
783.61	703	3699.7
783.71	702.9	3763.99
783.81	702.8	3722.64
783.91	702.7	3696.98
784.01	702.6	3704.08
784.11	702.5	3801.32
784.21	702.4	3716.11
784.31	702.3	3788.05
784.41	702.2	3666.69
784.51	702.1	3713.68
784.61	702	3803.02
784.71	701.9	3792.1
784.81	701.8	3843.49
784.91	701.7	3822.12
785.01	701.6	3600.2
785.11	701.5	3780.98
785.21	701.4	3736.36
785.31	701.3	3767.89
785.41	701.2	3829.87
785.51	701.1	3790.95
785.61	701	3730.32
785.71	700.9	3789.1
785.81	700.8	3802.02
785.91	700.7	3643.59
786.01	700.6	3659.56
786.11	700.5	3784.18
786.21	700.4	3718.55
786.31	700.3	3643.52
786.41	700.2	3772.38
786.51	700.1	3754
786.61	700	3813.76
786.71	699.9	3637.47
786.81	699.8	3581.38
786.91	699.7	3752.1
787.01	699.6	3690.6
787.11	699.5	3728.66
787.21	699.4	3753.77
787.31	699.3	3703.02
787.41	699.2	3724.08
787.51	699.1	3545.53
787.61	699	3608.93
787.71	698.9	3736.59
787.81	698.8	3789.74
787.91	698.7	3723.93
788.01	698.6	3750.48
788.11	698.5	3757.13
788.21	698.4	3752.62
788.31	698.3	3738.02
788.41	698.2	3766.61
788.51	698.1	3788.7
788.61	698	3782.89
788.71	697.9	3775.78
788.81	697.8	3675.67
788.91	697.7	3627.91
789.01	697.6	3725
789.11	697.5	3815.28
789.21	697.4	3780.17
789.31	697.3	3786.5
789.41	697.2	3781.83
789.51	697.1	3751.56
789.61	697	3709.64
789.71	696.9	3725.37
789.81	696.8	3741.45
789.91	696.7	3706.88
790.01	696.6	3743.4
790.11	696.5	3773.78
790.21	696.4	3791.5
790.31	696.3	3726.92
790.41	696.2	3662.14
790.51	696.1	3706.21
790.61	696	3605.78
790.71	695.9	3820.4
790.81	695.8	3794.02
790.91	695.7	3740.63
791.01	695.6	3832.35
791.11	695.5	3911.21
791.21	695.4	3711.22
791.31	695.3	3675.54
791.41	695.2	3786.35
791.51	695.1	3676.75
791.61	695	3801.21
791.71	694.9	3779.47
791.81	694.8	3588.73
791.91	694.7	3804.88
792.01	694.6	3707.09
792.11	694.5	3777.54
792.21	694.4	3755.04
792.31	694.3	3650.34
792.41	694.2	3799.49
792.51	694.1	3807.49
792.61	694	3796.64
792.71	693.9	3831.44
792.81	693.8	3741.78
792.91	693.7	3820.73
793.01	693.6	3762.92
793.11	693.5	3949.16
793.21	693.4	3781.11
793.31	693.3	3834.5
793.41	693.2	3814.64
793.51	693.1	3891.32
793.61	693	3707.76
793.71	692.9	3860.55
793.81	692.8	3929.13
793.91	692.7	3810.42
794.01	692.6	3768.3
794.11	692.5	3800.29
794.21	692.4	3873.57
794.31	692.3	3805.65
794.41	692.2	3795.73
794.51	692.1	3812.11
794.61	692	3770.58
794.71	691.9	3933.06
794.81	691.8	3850.34
794.91	691.7	3734.46
795.01	691.6	3800.84
795.11	691.5	3841.51
795.21	691.4	3762.23
795.31	691.3	3798.5
795.41	691.2	3751.67
795.51	691.1	3754.99
795.61	691	3780.26
795.71	690.9	3750.52
795.81	690.8	3759.29
795.91	690.7	3812.71
796.01	690.6	3663.22
796.11	690.5	3711.33
796.21	690.4	3849.29
796.31	690.3	3762.41
796.41	690.2	3787.02
796.51	690.1	3745.62
796.61	690	3702.98
796.71	689.9	3723.09
796.81	689.8	3813.45
796.91	689.7	3805.3
797.01	689.6	3764.06
797.11	689.5	3743.11
797.21	689.4	3830.46
797.31	689.3	3680.26
797.41	689.2	3790.17
797.51	689.1	3913.67
797.61	689	3945.46
797.71	688.9	3847.61
797.81	688.8	3911.01
797.91	688.7	3905.11
798.01	688.6	3852.5
798.11	688.5	3801.8
798.21	688.4	3844.34
798.31	688.3	3812.93
798.41	688.2	3795.82
798.51	688.1	3660.56
798.61	688	3765.8
798.71	687.9	3856.89
798.81	687.8	3839.23
798.91	687.7	3778.12
799.01	687.6	3963.85
799.11	687.5	3874.19
799.21	687.4	3781.52
799.31	687.3	3902.91
799.41	687.2	3727.89
799.51	687.1	3832.62
799.61	687	3855.1
799.71	686.9	3833.58
799.81	686.8	3729.96
799.91	686.7	3808.99
800.01	686.6	3791.77
800.11	686.5	3857.44
800.21	686.4	3788.22
800.31	686.3	3864.69
800.41	686.2	3865.87
800.51	686.1	3940.69
800.61	686	3935.76
800.71	685.9	3964.98
800.81	685.8	3772.95
800.91	685.7	3831.82
801.01	685.6	3844.59
801.11	685.5	3747.61
801.21	685.4	3905.22
801.31	685.3	3842.89
801.41	685.2	3712.01
801.51	685.1	3752.27
801.61	685	3840.83
801.71	684.9	3902.3
801.81	684.8	3899.36
801.91	684.7	3839.77
802.01	684.6	3817.23
802.11	684.5	3802.69
802.21	684.4	3857.15
802.31	684.3	3777.65
802.41	684.2	3775.16
802.51	684.1	3882.02
802.61	684	3896.22
802.71	683.9	3959.63
802.81	683.8	3745.43
802.91	683.7	3877.68
803.01	683.6	3832.54
803.11	683.5	3788.09
803.21	683.4	3776.49
803.31	683.3	3845.84
803.41	683.2	3823.43
803.51	683.1	3911.03
803.61	683	4117.08
803.71	682.9	3892.28
803.81	682.8	3908.47
803.91	682.7	3875.92
804.01	682.6	4005.11
804.11	682.5	3902.35
804.21	682.4	3789.4
804.31	682.3	3719.54
804.41	682.2	3848.23
804.51	682.1	3853.52
804.61	682	3877.51
804.71	681.9	3839.04
804.81	681.8	3761.13
804.91	681.7	3723.32
805.01	681.6	3926.71
805.11	681.5	3904.49
805.21	681.4	3906.43
805.31	681.3	3808.46
805.41	681.2	3826.59
805.51	681.1	3927.47
805.61	681	3851.26
805.71	680.9	3957.34
805.81	680.8	4026.37
805.91	680.7	3845.45
806.01	680.6	3885.42
806.11	680.5	4012.75
806.21	680.4	3933.98
806.31	680.3	3939.55
806.41	680.2	3773.53
806.51	680.1	3799.6
806.61	680	3823.08
806.71	679.9	3868.9
806.81	679.8	3891.77
806.91	679.7	3876.2
807.01	679.6	3952.52
807.11	679.5	3988.29
807.21	679.4	3902.66
807.31	679.3	3846.23
807.41	679.2	3833.34
807.51	679.1	3965.41
807.61	679	3974.78
807.71	678.9	3780.04
807.81	678.8	3776.76
807.91	678.7	3872.77
808.01	678.6	3911.24
808.11	678.5	3895
808.21	678.4	3935.41
808.31	678.3	3895.07
808.41	678.2	3954.39
808.51	678.1	3866.65
808.61	678	3979.21
808.71	677.9	4014.66
808.81	677.8	3980.52
808.91	677.7	3915.48
809.01	677.6	3911.89
809.11	677.5	3862.49
809.21	677.4	3944.9
809.31	677.3	3845.15
809.41	677.2	3883.21
809.51	677.1	3930.11
809.61	677	3971.41
809.71	676.9	3954.47
809.81	676.8	3927.82
809.91	676.7	3906.17
810.01	676.6	3882.37
810.11	676.5	3809.37
810.21	676.4	3865.37
810.31	676.3	3853.46
810.41	676.2	3937.11
810.51	676.1	3938.46
810.61	676	3882.3
810.71	675.9	3890.95
810.81	675.8	3924.45
810.91	675.7	3776.99
811.01	675.6	3906.93
811.11	675.5	4009.78
811.21	675.4	3882.47
811.31	675.3	3815.41
811.41	675.2	3981.3
811.51	675.1	3901.49
811.61	675	3874.58
811.71	674.9	3777.67
811.81	674.8	3886.96
811.91	674.7	4003.2
812.01	674.6	3978.93
812.11	674.5	3841.92
812.21	674.4	3981.36
812.31	674.3	3871.69
812.41	674.2	3936.03
812.51	674.1	3931.26
812.61	674	3936.64
812.71	673.9	3905.18
812.81	673.8	3886.46
812.91	673.7	3997.64
813.01	673.6	3935.42
813.11	673.5	3869.25
813.21	673.4	3984.83
813.31	673.3	3868.36
813.41	673.2	3864.84
813.51	673.1	3860.27
813.61	673	3888.19
813.71	672.9	3913.67
813.81	672.8	3947.95
813.91	672.7	3994.12
814.01	672.6	4032.95
814.11	672.5	3987.02
814.21	672.4	3842.95
814.31	672.3	3818.72
814.41	672.2	3930.89
814.51	672.1	4153.57
814.61	672	3963.44
814.71	671.9	3952.71
814.81	671.8	3898.63
814.91	671.7	3974.75
815.01	671.6	3904.57
815.11	671.5	3853.34
815.21	671.4	3814.16
815.31	671.3	4016.67
815.41	671.2	4026.54
815.51	671.1	4008.96
815.61	671	3960.27
815.71	670.9	4054.49
815.81	670.8	3973.2
815.91	670.7	4087.62
816.01	670.6	4012.03
816.11	670.5	4001.64
816.21	670.4	3781.86
816.31	670.3	3937.72
816.41	670.2	3954.28
816.51	670.1	3911.99
816.61	670	3945.25
816.71	669.9	3874.06
816.81	669.8	3889.22
816.91	669.7	4005.03
817.01	669.6	3942.49
817.11	669.5	3925.2
817.21	669.4	3873.06
817.31	669.3	3894.96
817.41	669.2	4044.67
817.51	669.1	4083.63
817.61	669	3967.58
817.71	668.9	3975.29
817.81	668.8	4085.99
817.91	668.7	4017.7
818.01	668.6	3972.4
818.11	668.5	3989.15
818.21	668.4	3988.2
818.31	668.3	4030.46
818.41	668.2	3950.81
818.51	668.1	3892.46
818.61	668	4011.11
818.71	667.9	3979.76
818.81	667.8	3806.56
818.91	667.7	3915.71
819.01	667.6	3919.21
819.11	667.5	3922.36
819.21	667.4	4058.85
819.31	667.3	3957.75
819.41	667.2	4009.8
819.51	667.1	4014.09
819.61	667	3998.39
819.71	666.9	3947.98
819.81	666.8	3975.38
819.91	666.7	3983.42
820.01	666.6	3892.97
820.11	666.5	3975.26
820.21	666.4	4019.8
820.31	666.3	3944.95
820.41	666.2	3975.29
820.51	666.1	3919.18
820.61	666	3951.77
820.71	665.9	3890.51
820.81	665.8	3916.8
820.91	665.7	3955.74
821.01	665.6	4102.33
821.11	665.5	3978.42
821.21	665.4	4013.01
821.31	665.3	4025.35
821.41	665.2	3983.79
821.51	665.1	4017.62
821.61	665	3839.16
821.71	664.9	3911.85
821.81	664.8	4036.88
821.91	664.7	3842.92
822.01	664.6	3839.95
822.11	664.5	3985.74
822.21	664.4	4008.97
822.31	664.3	4120.26
822.41	664.2	3985.29
822.51	664.1	3902.32
822.61	664	3995.01
822.71	663.9	3949.84
822.81	663.8	4014.22
822.91	663.7	3973.1
823.01	663.6	4099.83
823.11	663.5	4058.37
823.21	663.4	3970.75
823.31	663.3	3891.93
823.41	663.2	3915.76
823.51	663.1	3984.13
823.61	663	4009.66
823.71	662.9	4109.84
823.81	662.8	3973.87
823.91	662.7	3968.8
824.01	662.6	4051.33
824.11	662.5	4069
824.21	662.4	3910.18
824.31	662.3	4100.71
824.41	662.2	4082.48
824.51	662.1	4073.61
824.61	662	3918.18
824.71	661.9	3907.41
824.81	661.8	3951.18
824.91	661.7	4048.31
825.01	661.6	4032.43
825.11	661.5	4058.4
825.21	661.4	4035.48
825.31	661.3	4005.2
825.41	661.2	4031.07
825.51	661.1	3902.74
825.61	661	3911.32
825.71	660.9	3908.74
825.81	660.8	3960.46
825.91	660.7	4066.88
826.01	660.6	4057.75
826.11	660.5	4126.22
826.21	660.4	4098.59
826.31	660.3	3966.66
826.41	660.2	4091.78
826.51	660.1	3961.75
826.61	660	3899.51
826.71	659.9	3967.88
826.81	659.8	4014.9
826.91	659.7	4144.37
827.01	659.6	3943.64
827.11	659.5	4024.75
827.21	659.4	4198.82
827.31	659.3	4006.64
827.41	659.2	3920.45
827.51	659.1	3971.22
827.61	659	4072.93
827.71	658.9	4006.7
827.81	658.8	3891.86
827.91	658.7	3957.38
828.01	658.6	4040.74
828.11	658.5	4129.21
828.21	658.4	3940.37
828.31	658.3	3960.38
828.41	658.2	4078.35
828.51	658.1	4101.31
828.61	658	4075.87
828.71	657.9	3956.43
828.81	657.8	4069.75
828.91	657.7	4001.96
829.01	657.6	4043.32
829.11	657.5	4016.93
829.21	657.4	4028.74
829.31	657.3	4024.15
829.41	657.2	3977.16
829.51	657.1	4028.42
829.61	657	3985.83
829.71	656.9	4104.69
829.81	656.8	3930.6
829.91	656.7	3955.51
830.01	656.6	4096.72
830.11	656.5	4048.18
830.21	656.4	3996.39
830.31	656.3	4150.39
830.41	656.2	4064.45
830.51	656.1	4099.71
830.61	656	4088.52
830.71	655.9	3988.37
830.81	655.8	3918.63
830.91	655.7	3911.44
831.01	655.6	4063.8
831.11	655.5	4077.3
831.21	655.4	4090.06
831.31	655.3	3994.56
831.41	655.2	4025.62
831.51	655.1	3921.17
831.61	655	3977.68
831.71	654.9	4099.34
831.81	654.8	4168.24
831.91	654.7	4175.69
832.01	654.6	4119.55
832.11	654.5	4022.3
832.21	654.4	3985.41
832.31	654.3	3934.51
832.41	654.2	3897.66
832.51	654.1	4036.52
832.61	654	4082.32
832.71	653.9	4020.92
832.81	653.8	4029.88
832.91	653.7	4123.18
833.01	653.6	4062.08
833.11	653.5	4103.19
833.21	653.4	3972.29
833.31	653.3	4052.84
833.41	653.2	4176.04
833.51	653.1	4188.44
833.61	653	4046.94
833.71	652.9	4179.6
833.81	652.8	4135.85
833.91	652.7	4224.55
834.01	652.6	4288.05
834.11	652.5	4046.05
834.21	652.4	4004.95
834.31	652.3	4162.9
834.41	652.2	4123.05
834.51	652.1	4270.6
834.61	652	4110
834.71	651.9	4064.55
834.81	651.8	4108.35
834.91	651.7	4183.25
835.01	651.6	4168.75
835.11	651.5	4260.5
835.21	651.4	4185.15
835.31	651.3	4279.64
835.41	651.2	4114.29
835.51	651.1	4213.64
835.61	651	4308.84
835.71	650.9	4169.84
835.81	650.8	4210.54
835.91	650.7	4155.19
836.01	650.6	4268.23
836.11	650.5	4272.18
836.21	650.4	4194.43
836.31	650.3	4300.73
836.41	650.2	4402.87
836.51	650.1	4256.57
836.61	650	4346.67
836.71	649.9	4343.02
836.81	649.8	4394.86
836.91	649.7	4315.06
837.01	649.6	4282.91
837.11	649.5	4351.05
837.21	649.4	4336.45
837.31	649.3	4411.35
837.41	649.2	4425.69
837.51	649.1	4401.89
837.61	649	4507.74
837.71	648.9	4451.88
837.81	648.8	4576.53
837.91	648.7	4444.43
838.01	648.6	4612.72
838.11	648.5	4478.72
838.21	648.4	4576.66
838.31	648.3	4491.06
838.41	648.2	4662.46
838.51	648.1	4585.75
838.61	648	4628.55
838.71	647.9	4589.39
838.81	647.8	4759.64
838.91	647.7	4709.08
839.01	647.6	4702.33
839.11	647.5	4716.27
839.21	647.4	4742.17
839.31	647.3	4767.61
839.41	647.2	4892.01
839.51	647.1	4889.3
839.61	647	4892.45
839.71	646.9	4743.94
839.81	646.8	4830.19
839.91	646.7	5032.58
840.01	646.6	4939.68
840.11	646.5	4945.47
840.21	646.4	4963.07
840.31	646.3	4935.71
840.41	646.2	4941.51
840.51	646.1	4966.3
840.61	646	5223.85
840.71	645.9	5137.24
840.81	645.8	5346.49
840.91	645.7	5375.03
841.01	645.6	5278.03
841.11	645.5	5458.32
841.21	645.4	5492.42
841.31	645.3	5431.66
841.41	645.2	5371.86
841.51	645.1	5438.15
841.61	645	5639.05
841.71	644.9	5491.69
841.81	644.8	5586.89
841.91	644.7	5568.48
842.01	644.6	5659.87
842.11	644.5	5718.02
842.21	644.4	5702.76
842.31	644.3	5900.26
842.41	644.2	5922.45
842.51	644.1	5839.55
842.61	644	5854.74
842.71	643.9	5872.39
842.81	643.8	6010.88
842.91	643.7	5959.28
843.01	643.6	6025.92
843.11	643.5	5966.42
843.21	643.4	5960.71
843.31	643.3	6146.26
843.41	643.2	6122.75
843.51	643.1	6062.5
843.61	643	6065.39
843.71	642.9	6065.49
843.81	642.8	6100.83
843.91	642.7	6075.28
844.01	642.6	6220.52
844.11	642.5	6148.77
844.21	642.4	6157.01
844.31	642.3	6109.46
844.41	642.2	6054.75
844.51	642.1	6027.65
844.61	642	6065.5
844.71	641.9	5941.19
844.81	641.8	6021.19
844.91	641.7	6021.83
845.01	641.6	5990.83
845.11	641.5	5950.82
845.21	641.4	5873.07
845.31	641.3	5679.02
845.41	641.2	5819.31
845.51	641.1	5774.36
845.61	641	5696.55
845.71	640.9	5737.95
845.81	640.8	5483.75
845.91	640.7	5493.44
846.01	640.6	5380.29
846.11	640.5	5470.99
846.21	640.4	5449.98
846.31	640.3	5237.43
846.41	640.2	5317.58
846.51	640.1	5199.58
846.61	640	5189.72
846.71	639.9	5106.72
846.81	639.8	5074.27
846.91	639.7	5132.87
847.01	639.6	4859.71
847.11	639.5	4907.61
847.21	639.4	4851.26
847.31	639.3	4890.46
847.41	639.2	4769.01
847.51	639.1	4701.4
847.61	639	4802.65
847.71	638.9	4655.15
847.81	638.8	4587.2
847.91	638.7	4693.35
848.01	638.6	4560.7
848.11	638.5	4603
848.21	638.4	4467.04
848.31	638.3	4449.09
848.41	638.2	4443.69
848.51	638.1	4288.09
848.61	638	4243.54
848.71	637.9	4259.94
848.81	637.8	4106.19
848.91	637.7	4236.89
849.01	637.6	4161.04
849.11	637.5	4201.54
849.21	637.4	4307.69
849.31	637.3	4164.05
849.41	637.2	3985.5
849.51	637.1	3866.4
849.61	637	3984.35
849.71	636.9	3979.15
849.81	636.8	3899.15
849.91	636.7	4045.8
850.01	636.6	3838.71
850.11	636.5	3766.76
850.21	636.4	3905.06
850.31	636.3	3884.66
850.41	636.2	3856.87
850.51	636.1	3771.37
850.61	636	3776.32
850.71	635.9	3827.13
850.81	635.8	3747.58
850.91	635.7	3778.98
851.01	635.6	3667.44
851.11	635.5	3645.79
851.21	635.4	3639.35
851.31	635.3	3604.75
851.41	635.2	3629.2
851.51	635.1	3619.26
851.61	635	3623.41
851.71	634.9	3559.02
851.81	634.8	3510.87
851.91	634.7	3570.73
852.01	634.6	3699.84
852.11	634.5	3673.69
852.21	634.4	3615.45
852.31	634.3	3536.9
852.41	634.2	3540.41
852.51	634.1	3587.47
852.61	634	3505.27
852.71	633.9	3514.83
852.81	633.8	3468.44
852.91	633.7	3526.14
853.01	633.6	3558.9
853.11	633.5	3486.41
853.21	633.4	3555.52
853.31	633.3	3604.87
853.41	633.2	3458.73
853.51	633.1	3368.44
853.61	633	3425.1
853.71	632.9	3491.2
853.81	632.8	3529.41
853.91	632.7	3436.87
854.01	632.6	3429.98
854.11	632.5	3341.84
854.21	632.4	3382.35
854.31	632.3	3439.06
854.41	632.2	3384.01
854.51	632.1	3435.07
854.61	632	3401.38
854.71	631.9	3327.29
854.81	631.8	3289.25
854.91	631.7	3289.01
855.01	631.6	3274.92
855.11	631.5	3421.98
855.21	631.4	3243.14
855.31	631.3	3348.8
855.41	631.2	3294.01
855.51	631.1	3414.67
855.61	631	3286.13
855.71	630.9	3342.69
855.81	630.8	3349.65
855.91	630.7	3276.61
856.01	630.6	3286.57
856.11	630.5	3213.18
856.21	630.4	3337.04
856.31	630.3	3337.9
856.41	630.2	3278.76
856.51	630.1	3227.13
856.61	630	3222.79
856.71	629.9	3112.15
856.81	629.8	3209.21
856.91	629.7	3307.52
857.01	629.6	3152.03
857.11	629.5	3313.64
857.21	629.4	3256.35
857.31	629.3	3273.26
857.41	629.2	3218.28
857.51	629.1	3228.34
857.61	629	3262.6
857.71	628.9	3383.16
857.81	628.8	3302.57
857.91	628.7	3212.03
858.01	628.6	3273.05
858.11	628.5	3181.66
858.21	628.4	2952.82
858.31	628.3	3258.03
858.41	628.2	3284.29
858.51	628.1	3101.45
858.61	628	3302.97
858.71	627.9	3326.43
858.81	627.8	3205.64
858.91	627.7	3220.7
859.01	627.6	3264.16
859.11	627.5	2995.77
859.21	627.4	3113.89
859.31	627.3	3126.65
859.41	627.2	3193.01
859.51	627.1	3093.72
859.61	627	3163.48
859.71	626.9	3303.4
859.81	626.8	3227.06
859.91	626.7	3124.17
860.01	626.6	3071.78
860.11	626.5	3082.34
860.21	626.4	3117.31
860.31	626.3	3168.37
860.41	626.2	3065.68
860.51	626.1	3001.54
860.61	626	3149.25
860.71	625.9	3191.41
860.81	625.8	3058.78
860.91	625.7	3093.74
861.01	625.6	3051.05
861.11	625.5	3167.71
861.21	625.4	3356.97
861.31	625.3	3248.38
861.41	625.2	3060.9
861.51	625.1	3173.91
861.61	625	3032.37
861.71	624.9	3133.33
861.81	624.8	3161.04
861.91	624.7	3124.95
862.01	624.6	3180.26
862.11	624.5	3224.48
862.21	624.4	3019.64
862.31	624.3	3218.85
862.41	624.2	3168.86
862.51	624.1	3062.87
862.61	624	3127.68
862.71	623.9	3250.14
862.81	623.8	3240.45
862.91	623.7	3248.71
863.01	623.6	3121.47
863.11	623.5	3071.43
863.21	623.4	3049.39
863.31	623.3	3222.91
863.41	623.2	3101.17
863.51	623.1	3103.38
863.61	623	3090.14
863.71	622.9	3109.15
863.81	622.8	2984.31
863.91	622.7	3047.92
864.01	622.6	3042.53
864.11	622.5	2951.24
864.21	622.4	3091.4
864.31	622.3	3103.05
864.41	622.2	3171.76
864.51	622.1	3170.22
864.61	622	3195.98
864.71	621.9	3167.29
864.81	621.8	3038.7
864.91	621.7	3075.21
865.01	621.6	3036.02
865.11	621.5	3097.63
865.21	621.4	2983.19
865.31	621.3	3042.69
865.41	621.2	3174.3
865.51	621.1	3094.31
865.61	621	3252.07
865.71	620.9	3197.33
865.81	620.8	3018.73
865.91	620.7	3048.94
866.01	620.6	3069.25
866.11	620.5	3036.76
866.21	620.4	3208.71
866.31	620.3	3195.52
866.41	620.2	3271.83
866.51	620.1	3147.73
866.61	620	3079.74
866.71	619.9	3254.5
866.81	619.8	3217.05
866.91	619.7	3197.36
867.01	619.6	3111.91
867.11	619.5	3188.67
867.21	619.4	3096.68
867.31	619.3	3139.13
867.41	619.2	3106.84
867.51	619.1	3168.39
867.61	619	3196.75
867.71	618.9	3252.85
867.81	618.8	3197.61
867.91	618.7	3015.21
868.01	618.6	3069.36
868.11	618.5	3218.72
868.21	618.4	3165.22
868.31	618.3	3037.58
868.41	618.2	3066.58
868.51	618.1	3175.83
868.61	618	3070.29
868.71	617.9	3191.54
868.81	617.8	3135.04
