c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Pr:Au4p
	Characteristic Energy eV	1486.61	Acquisition Time s	3
KE_Pr:Au4p	BE_Pr:Au4p	CPS_Pr:Au4p
763.81	722.8	1412.73
763.91	722.7	1444.64
764.01	722.6	1374.75
764.11	722.5	1323.02
764.21	722.4	1333.26
764.31	722.3	1326.04
764.41	722.2	1346.54
764.51	722.1	1328.25
764.61	722	1352.93
764.71	721.9	1312
764.81	721.8	1273.54
764.91	721.7	1319.81
765.01	721.6	1327.69
765.11	721.5	1332.36
765.21	721.4	1285.73
765.31	721.3	1302.87
765.41	721.2	1347.38
765.51	721.1	1373.81
765.61	721	1319.82
765.71	720.9	1342.66
765.81	720.8	1354.96
765.91	720.7	1346.9
766.01	720.6	1389.44
766.11	720.5	1350.37
766.21	720.4	1313.84
766.31	720.3	1298.05
766.41	720.2	1325.55
766.51	720.1	1345.62
766.61	720	1332.85
766.71	719.9	1283.86
766.81	719.8	1308.42
766.91	719.7	1324.29
767.01	719.6	1328.23
767.11	719.5	1327.13
767.21	719.4	1307.2
767.31	719.3	1354.43
767.41	719.2	1371.13
767.51	719.1	1349.4
767.61	719	1265.6
767.71	718.9	1277.3
767.81	718.8	1302.8
767.91	718.7	1376.26
768.01	718.6	1387.46
768.11	718.5	1409.86
768.21	718.4	1336.86
768.31	718.3	1398.72
768.41	718.2	1327.75
768.51	718.1	1306.78
768.61	718	1274.88
768.71	717.9	1302.11
768.81	717.8	1319.57
768.91	717.7	1373.77
769.01	717.6	1303.1
769.11	717.5	1337.4
769.21	717.4	1378.46
769.31	717.3	1390.99
769.41	717.2	1329.08
769.51	717.1	1326.74
769.61	717	1393.17
769.71	716.9	1365.67
769.81	716.8	1346.46
769.91	716.7	1365.35
770.01	716.6	1389.05
770.11	716.5	1338.07
770.21	716.4	1334.7
770.31	716.3	1326.53
770.41	716.2	1381.72
770.51	716.1	1358.68
770.61	716	1383.77
770.71	715.9	1376.5
770.81	715.8	1340.02
770.91	715.7	1346.31
771.01	715.6	1372.4
771.11	715.5	1386.43
771.21	715.4	1403.05
771.31	715.3	1313.41
771.41	715.2	1362.96
771.51	715.1	1381.22
771.61	715	1424.24
771.71	714.9	1361.43
771.81	714.8	1362.39
771.91	714.7	1307.54
772.01	714.6	1255.56
772.11	714.5	1393.75
772.21	714.4	1334.24
772.31	714.3	1386.49
772.41	714.2	1399.98
772.51	714.1	1351.83
772.61	714	1357.89
772.71	713.9	1367.8
772.81	713.8	1364.12
772.91	713.7	1356.11
773.01	713.6	1340.6
773.11	713.5	1343.11
773.21	713.4	1387.23
773.31	713.3	1388.58
773.41	713.2	1344.77
773.51	713.1	1417.62
773.61	713	1401.2
773.71	712.9	1358.28
773.81	712.8	1351.43
773.91	712.7	1341.82
774.01	712.6	1371.23
774.11	712.5	1362.75
774.21	712.4	1422.3
774.31	712.3	1335.58
774.41	712.2	1379.96
774.51	712.1	1356.81
774.61	712	1358.56
774.71	711.9	1374.3
774.81	711.8	1365.92
774.91	711.7	1400.6
775.01	711.6	1379.54
775.11	711.5	1378.39
775.21	711.4	1376.47
775.31	711.3	1396.08
775.41	711.2	1387.36
775.51	711.1	1370.2
775.61	711	1291.91
775.71	710.9	1328.39
775.81	710.8	1370.14
775.91	710.7	1381.95
776.01	710.6	1413.66
776.11	710.5	1371.3
776.21	710.4	1307.41
776.31	710.3	1302.72
776.41	710.2	1407.93
776.51	710.1	1315.97
776.61	710	1343.88
776.71	709.9	1396.22
776.81	709.8	1383.26
776.91	709.7	1355.07
777.01	709.6	1320.27
777.11	709.5	1406.21
777.21	709.4	1349.92
777.31	709.3	1359.93
777.41	709.2	1357.6
777.51	709.1	1370.94
777.61	709	1341.38
777.71	708.9	1415.22
777.81	708.8	1331.45
777.91	708.7	1355.09
778.01	708.6	1403.86
778.11	708.5	1409.2
778.21	708.4	1377.47
778.31	708.3	1387.14
778.41	708.2	1410.64
778.51	708.1	1376.38
778.61	708	1354.58
778.71	707.9	1371.85
778.81	707.8	1343.15
778.91	707.7	1356.35
779.01	707.6	1351.15
779.11	707.5	1376.45
779.21	707.4	1354.59
779.31	707.3	1361.26
779.41	707.2	1388.79
779.51	707.1	1391.85
779.61	707	1413.92
779.71	706.9	1372.95
779.81	706.8	1397.72
779.91	706.7	1401.65
780.01	706.6	1415.28
780.11	706.5	1414.25
780.21	706.4	1354.41
780.31	706.3	1400.54
780.41	706.2	1407.4
780.51	706.1	1330.8
780.61	706	1381.93
780.71	705.9	1380.69
780.81	705.8	1333.02
780.91	705.7	1372.95
781.01	705.6	1381.11
781.11	705.5	1446.31
781.21	705.4	1430.8
781.31	705.3	1413.73
781.41	705.2	1366.65
781.51	705.1	1375.48
781.61	705	1348.31
781.71	704.9	1369.13
781.81	704.8	1313.62
781.91	704.7	1356.05
782.01	704.6	1392.54
782.11	704.5	1418.93
782.21	704.4	1414.42
782.31	704.3	1389.35
782.41	704.2	1425.51
782.51	704.1	1414.63
782.61	704	1405.19
782.71	703.9	1371.34
782.81	703.8	1408.5
782.91	703.7	1371.65
783.01	703.6	1372.54
783.11	703.5	1407.2
783.21	703.4	1353.22
783.31	703.3	1347.37
783.41	703.2	1372.66
783.51	703.1	1373.85
783.61	703	1386.3
783.71	702.9	1380.75
783.81	702.8	1388.14
783.91	702.7	1445.16
784.01	702.6	1403.61
784.11	702.5	1368.59
784.21	702.4	1399.78
784.31	702.3	1427.23
784.41	702.2	1454.15
784.51	702.1	1431.86
784.61	702	1418.01
784.71	701.9	1433.33
784.81	701.8	1402.64
784.91	701.7	1442.93
785.01	701.6	1425.68
785.11	701.5	1377.99
785.21	701.4	1429.64
785.31	701.3	1390.49
785.41	701.2	1407.07
785.51	701.1	1403.71
785.61	701	1359.29
785.71	700.9	1425.54
785.81	700.8	1384.35
785.91	700.7	1372.83
786.01	700.6	1409.14
786.11	700.5	1413.79
786.21	700.4	1374.03
786.31	700.3	1423.71
786.41	700.2	1442.05
786.51	700.1	1429.76
786.61	700	1361.87
786.71	699.9	1425.68
786.81	699.8	1389.03
786.91	699.7	1323.43
787.01	699.6	1371.91
787.11	699.5	1312.82
787.21	699.4	1358.76
787.31	699.3	1374.37
787.41	699.2	1413.87
787.51	699.1	1459.45
787.61	699	1436.09
787.71	698.9	1421.59
787.81	698.8	1403.66
787.91	698.7	1421.37
788.01	698.6	1454.41
788.11	698.5	1416.78
788.21	698.4	1408.08
788.31	698.3	1401.76
788.41	698.2	1443.59
788.51	698.1	1354.93
788.61	698	1376.33
788.71	697.9	1389.7
788.81	697.8	1347.37
788.91	697.7	1425.34
789.01	697.6	1422.97
789.11	697.5	1425.54
789.21	697.4	1388.68
789.31	697.3	1373.91
789.41	697.2	1393.08
789.51	697.1	1353.58
789.61	697	1373.41
789.71	696.9	1398.04
789.81	696.8	1416.61
789.91	696.7	1369.97
790.01	696.6	1396.84
790.11	696.5	1351.43
790.21	696.4	1386.53
790.31	696.3	1493.33
790.41	696.2	1469.69
790.51	696.1	1379.69
790.61	696	1415.75
790.71	695.9	1347.61
790.81	695.8	1388.34
790.91	695.7	1392.57
791.01	695.6	1491.3
791.11	695.5	1372.59
791.21	695.4	1444.58
791.31	695.3	1503.04
791.41	695.2	1450.17
791.51	695.1	1377.06
791.61	695	1384.12
791.71	694.9	1410.18
791.81	694.8	1353.34
791.91	694.7	1349.8
792.01	694.6	1358.02
792.11	694.5	1390.35
792.21	694.4	1406.5
792.31	694.3	1380.29
792.41	694.2	1417.38
792.51	694.1	1407.84
792.61	694	1405.33
792.71	693.9	1377.08
792.81	693.8	1418.3
792.91	693.7	1425.49
793.01	693.6	1448.14
793.11	693.5	1422.97
793.21	693.4	1387.05
793.31	693.3	1342.34
793.41	693.2	1443.06
793.51	693.1	1451.71
793.61	693	1387.26
793.71	692.9	1383.01
793.81	692.8	1343.2
793.91	692.7	1381.88
794.01	692.6	1420.87
794.11	692.5	1425.12
794.21	692.4	1449.93
794.31	692.3	1422.22
794.41	692.2	1413.2
794.51	692.1	1422.05
794.61	692	1449.43
794.71	691.9	1408.11
794.81	691.8	1380.16
794.91	691.7	1442.11
795.01	691.6	1440.22
795.11	691.5	1415.7
795.21	691.4	1365.41
795.31	691.3	1396.63
795.41	691.2	1401.54
795.51	691.1	1410.62
795.61	691	1422.76
795.71	690.9	1450.94
795.81	690.8	1417.82
795.91	690.7	1402.83
796.01	690.6	1442.84
796.11	690.5	1341.88
796.21	690.4	1408.93
796.31	690.3	1438.6
796.41	690.2	1471.58
796.51	690.1	1416.26
796.61	690	1415.13
796.71	689.9	1425.27
796.81	689.8	1398.51
796.91	689.7	1439.32
797.01	689.6	1426.56
797.11	689.5	1448.8
797.21	689.4	1497.31
797.31	689.3	1455.98
797.41	689.2	1427.52
797.51	689.1	1409.96
797.61	689	1472.1
797.71	688.9	1487.74
797.81	688.8	1446.08
797.91	688.7	1495.88
798.01	688.6	1409.35
798.11	688.5	1437.82
798.21	688.4	1452.46
798.31	688.3	1432.93
798.41	688.2	1410.47
798.51	688.1	1468.74
798.61	688	1474.9
798.71	687.9	1468.37
798.81	687.8	1452.74
798.91	687.7	1441.34
799.01	687.6	1477.54
799.11	687.5	1449.28
799.21	687.4	1437.91
799.31	687.3	1454.91
799.41	687.2	1495.21
799.51	687.1	1407.38
799.61	687	1388.58
799.71	686.9	1404.98
799.81	686.8	1535.14
799.91	686.7	1469.31
800.01	686.6	1437.11
800.11	686.5	1451.47
800.21	686.4	1435.44
800.31	686.3	1441.17
800.41	686.2	1430.06
800.51	686.1	1356.06
800.61	686	1379.12
800.71	685.9	1450.08
800.81	685.8	1466.31
800.91	685.7	1380.44
801.01	685.6	1412.9
801.11	685.5	1391.7
801.21	685.4	1400.53
801.31	685.3	1389.86
801.41	685.2	1391.85
801.51	685.1	1404.61
801.61	685	1467.44
801.71	684.9	1476.6
801.81	684.8	1395.92
801.91	684.7	1456.02
802.01	684.6	1469.31
802.11	684.5	1355.6
802.21	684.4	1400.12
802.31	684.3	1476.35
802.41	684.2	1447.97
802.51	684.1	1515.36
802.61	684	1450.39
802.71	683.9	1442.98
802.81	683.8	1445.64
802.91	683.7	1394.66
803.01	683.6	1421.92
803.11	683.5	1429.44
803.21	683.4	1424.03
803.31	683.3	1419.02
803.41	683.2	1382.54
803.51	683.1	1387.83
803.61	683	1379.05
803.71	682.9	1420.07
803.81	682.8	1493.02
803.91	682.7	1440.54
804.01	682.6	1458.13
804.11	682.5	1468.78
804.21	682.4	1417.17
804.31	682.3	1410.12
804.41	682.2	1389.27
804.51	682.1	1454.43
804.61	682	1396.11
804.71	681.9	1423.63
804.81	681.8	1444.15
804.91	681.7	1457.76
805.01	681.6	1448.88
805.11	681.5	1479.3
805.21	681.4	1436.55
805.31	681.3	1424.43
805.41	681.2	1417.42
805.51	681.1	1407.83
805.61	681	1433.11
805.71	680.9	1461.3
805.81	680.8	1443.25
805.91	680.7	1476.59
806.01	680.6	1425.41
806.11	680.5	1419.66
806.21	680.4	1451.1
806.31	680.3	1401.79
806.41	680.2	1350.6
806.51	680.1	1450.51
806.61	680	1457.63
806.71	679.9	1406.57
806.81	679.8	1441.02
806.91	679.7	1438.8
807.01	679.6	1445.24
807.11	679.5	1403.09
807.21	679.4	1360.97
807.31	679.3	1426.48
807.41	679.2	1467.52
807.51	679.1	1497.47
807.61	679	1491.31
807.71	678.9	1435.36
807.81	678.8	1377.6
807.91	678.7	1480.31
808.01	678.6	1467.72
808.11	678.5	1473.26
808.21	678.4	1475.97
808.31	678.3	1545.98
808.41	678.2	1486.99
808.51	678.1	1474.57
808.61	678	1475.34
808.71	677.9	1445.52
808.81	677.8	1389.52
808.91	677.7	1462.66
809.01	677.6	1516.41
809.11	677.5	1477.38
809.21	677.4	1402.85
809.31	677.3	1435.86
809.41	677.2	1421.4
809.51	677.1	1420.51
809.61	677	1440.18
809.71	676.9	1410.55
809.81	676.8	1422.49
809.91	676.7	1438.13
810.01	676.6	1428.9
810.11	676.5	1450.67
810.21	676.4	1430.31
810.31	676.3	1480.88
810.41	676.2	1429.89
810.51	676.1	1454.06
810.61	676	1412.09
810.71	675.9	1522.6
810.81	675.8	1494.74
810.91	675.7	1415.24
811.01	675.6	1429.37
811.11	675.5	1418.78
811.21	675.4	1441.75
811.31	675.3	1460.08
811.41	675.2	1457.32
811.51	675.1	1465.92
811.61	675	1465.05
811.71	674.9	1418.02
811.81	674.8	1424.56
811.91	674.7	1423.22
812.01	674.6	1433.63
812.11	674.5	1488.46
812.21	674.4	1500.46
812.31	674.3	1446.26
812.41	674.2	1519.33
812.51	674.1	1440.06
812.61	674	1473.63
812.71	673.9	1469.26
812.81	673.8	1444.42
812.91	673.7	1462.92
813.01	673.6	1508.49
813.11	673.5	1414.55
813.21	673.4	1528.45
813.31	673.3	1428.05
813.41	673.2	1442.75
813.51	673.1	1478.41
813.61	673	1433.64
813.71	672.9	1423.81
813.81	672.8	1452.54
813.91	672.7	1475.87
814.01	672.6	1479.96
814.11	672.5	1431.19
814.21	672.4	1402.06
814.31	672.3	1465.12
814.41	672.2	1467.28
814.51	672.1	1465.61
814.61	672	1407.91
814.71	671.9	1450.3
814.81	671.8	1489.06
814.91	671.7	1492.99
815.01	671.6	1490.65
815.11	671.5	1448.48
815.21	671.4	1491.64
815.31	671.3	1483.84
815.41	671.2	1522.73
815.51	671.1	1490.22
815.61	671	1468.35
815.71	670.9	1423.51
815.81	670.8	1481.14
815.91	670.7	1485.83
816.01	670.6	1542.39
816.11	670.5	1544.05
816.21	670.4	1509.01
816.31	670.3	1510.2
816.41	670.2	1451.73
816.51	670.1	1514.62
816.61	670	1488.31
816.71	669.9	1461.5
816.81	669.8	1448.46
816.91	669.7	1432.52
817.01	669.6	1437.08
817.11	669.5	1410.8
817.21	669.4	1419.29
817.31	669.3	1447.61
817.41	669.2	1547.2
817.51	669.1	1463.46
817.61	669	1458.32
817.71	668.9	1484.84
817.81	668.8	1440.36
817.91	668.7	1472.29
818.01	668.6	1461.08
818.11	668.5	1434.1
818.21	668.4	1431.75
818.31	668.3	1490.11
818.41	668.2	1417.1
818.51	668.1	1440.65
818.61	668	1479.74
818.71	667.9	1463.13
818.81	667.8	1493.95
818.91	667.7	1448.87
819.01	667.6	1496.63
819.11	667.5	1494.81
819.21	667.4	1461.97
819.31	667.3	1473.45
819.41	667.2	1456.27
819.51	667.1	1529.43
819.61	667	1497.28
819.71	666.9	1433.33
819.81	666.8	1443.62
819.91	666.7	1479.11
820.01	666.6	1422.06
820.11	666.5	1441.28
820.21	666.4	1524.03
820.31	666.3	1569.82
820.41	666.2	1446.77
820.51	666.1	1500.95
820.61	666	1563.74
820.71	665.9	1494.32
820.81	665.8	1418.71
820.91	665.7	1397.49
821.01	665.6	1487.61
821.11	665.5	1481.36
821.21	665.4	1519.65
821.31	665.3	1471.33
821.41	665.2	1423.85
821.51	665.1	1504.96
821.61	665	1531.68
821.71	664.9	1468.23
821.81	664.8	1496.95
821.91	664.7	1458.7
822.01	664.6	1395.01
822.11	664.5	1469.26
822.21	664.4	1474.88
822.31	664.3	1473.96
822.41	664.2	1462.24
822.51	664.1	1491.13
822.61	664	1555.64
822.71	663.9	1505.06
822.81	663.8	1462.04
822.91	663.7	1493.09
823.01	663.6	1435.47
823.11	663.5	1434.62
823.21	663.4	1514.5
823.31	663.3	1427.58
823.41	663.2	1413.93
823.51	663.1	1481.01
823.61	663	1476.56
823.71	662.9	1471.34
823.81	662.8	1518.32
823.91	662.7	1426.46
824.01	662.6	1519.48
824.11	662.5	1497.16
824.21	662.4	1476.84
824.31	662.3	1530.05
824.41	662.2	1430.03
824.51	662.1	1473.58
824.61	662	1470.62
824.71	661.9	1473.74
824.81	661.8	1554.41
824.91	661.7	1482.16
825.01	661.6	1459.77
825.11	661.5	1488.79
825.21	661.4	1507.4
825.31	661.3	1461.88
825.41	661.2	1495.29
825.51	661.1	1481.23
825.61	661	1466.38
825.71	660.9	1472.42
825.81	660.8	1445.63
825.91	660.7	1493.91
826.01	660.6	1524.79
826.11	660.5	1499.2
826.21	660.4	1425.95
826.31	660.3	1518.32
826.41	660.2	1471.13
826.51	660.1	1455.98
826.61	660	1494.02
826.71	659.9	1475.8
826.81	659.8	1516.34
826.91	659.7	1479.75
827.01	659.6	1436.93
827.11	659.5	1475.97
827.21	659.4	1457.25
827.31	659.3	1488.12
827.41	659.2	1510.2
827.51	659.1	1503.21
827.61	659	1479.12
827.71	658.9	1507.06
827.81	658.8	1453.14
827.91	658.7	1532.51
828.01	658.6	1519.06
828.11	658.5	1511.77
828.21	658.4	1449.41
828.31	658.3	1480.28
828.41	658.2	1437.06
828.51	658.1	1447.13
828.61	658	1424.44
828.71	657.9	1454.28
828.81	657.8	1451.59
828.91	657.7	1491.77
829.01	657.6	1562.97
829.11	657.5	1507.38
829.21	657.4	1538.39
829.31	657.3	1474.56
829.41	657.2	1477.34
829.51	657.1	1440.48
829.61	657	1539.65
829.71	656.9	1518.36
829.81	656.8	1525.64
829.91	656.7	1530.31
830.01	656.6	1503.78
830.11	656.5	1525.19
830.21	656.4	1534.9
830.31	656.3	1469.1
830.41	656.2	1450.38
830.51	656.1	1452.55
830.61	656	1468.72
830.71	655.9	1440.3
830.81	655.8	1489.04
830.91	655.7	1433.38
831.01	655.6	1533.58
831.11	655.5	1507.12
831.21	655.4	1458.03
831.31	655.3	1484.67
831.41	655.2	1433.01
831.51	655.1	1459.71
831.61	655	1451.12
831.71	654.9	1407.19
831.81	654.8	1499.7
831.91	654.7	1491.74
832.01	654.6	1486.98
832.11	654.5	1458.95
832.21	654.4	1459.79
832.31	654.3	1441.69
832.41	654.2	1464.3
832.51	654.1	1512.93
832.61	654	1504.81
832.71	653.9	1468.85
832.81	653.8	1451.18
832.91	653.7	1496.56
833.01	653.6	1504.86
833.11	653.5	1394.56
833.21	653.4	1422.67
833.31	653.3	1427.01
833.41	653.2	1474.11
833.51	653.1	1448.02
833.61	653	1400.59
833.71	652.9	1462.39
833.81	652.8	1439.73
833.91	652.7	1385.47
834.01	652.6	1370.64
834.11	652.5	1441.64
834.21	652.4	1421.35
834.31	652.3	1500.75
834.41	652.2	1466.52
834.51	652.1	1465.03
834.61	652	1400.36
834.71	651.9	1410.27
834.81	651.8	1444.97
834.91	651.7	1435.14
835.01	651.6	1400.21
835.11	651.5	1406.21
835.21	651.4	1403.58
835.31	651.3	1407.72
835.41	651.2	1397.82
835.51	651.1	1462.13
835.61	651	1420.5
835.71	650.9	1422.74
835.81	650.8	1449.74
835.91	650.7	1446.17
836.01	650.6	1457.84
836.11	650.5	1463.15
836.21	650.4	1380.32
836.31	650.3	1372.79
836.41	650.2	1441.22
836.51	650.1	1435.56
836.61	650	1468.16
836.71	649.9	1434.57
836.81	649.8	1412.37
836.91	649.7	1411.97
837.01	649.6	1430.17
837.11	649.5	1434.81
837.21	649.4	1373.41
837.31	649.3	1426.72
837.41	649.2	1426.95
837.51	649.1	1423.12
837.61	649	1413.69
837.71	648.9	1411.26
837.81	648.8	1491.46
837.91	648.7	1467.96
838.01	648.6	1468.97
838.11	648.5	1464.64
838.21	648.4	1452.04
838.31	648.3	1490.67
838.41	648.2	1492.18
838.51	648.1	1486.81
838.61	648	1504.35
838.71	647.9	1448.08
838.81	647.8	1491.55
838.91	647.7	1516.92
839.01	647.6	1476.42
839.11	647.5	1525.63
839.21	647.4	1512.29
839.31	647.3	1505.16
839.41	647.2	1490.23
839.51	647.1	1475.1
839.61	647	1504.1
839.71	646.9	1549.87
839.81	646.8	1528.81
839.91	646.7	1485.78
840.01	646.6	1532.38
840.11	646.5	1573.85
840.21	646.4	1525.11
840.31	646.3	1484.92
840.41	646.2	1517.39
840.51	646.1	1594.39
840.61	646	1589.62
840.71	645.9	1605.62
840.81	645.8	1561.76
840.91	645.7	1558.76
841.01	645.6	1590.16
841.11	645.5	1636.73
841.21	645.4	1663.27
841.31	645.3	1592.87
841.41	645.2	1585.77
841.51	645.1	1653.41
841.61	645	1670.47
841.71	644.9	1655.08
841.81	644.8	1660.61
841.91	644.7	1639.65
842.01	644.6	1695.08
842.11	644.5	1663.75
842.21	644.4	1649.05
842.31	644.3	1622.15
842.41	644.2	1601.82
842.51	644.1	1708.72
842.61	644	1722.79
842.71	643.9	1670.99
842.81	643.8	1760.23
842.91	643.7	1727.76
843.01	643.6	1662.9
843.11	643.5	1717.23
843.21	643.4	1693.84
843.31	643.3	1647.07
843.41	643.2	1706.01
843.51	643.1	1675.31
843.61	643	1664.41
843.71	642.9	1787.05
843.81	642.8	1718.78
843.91	642.7	1738.25
844.01	642.6	1730.85
844.11	642.5	1705.89
844.21	642.4	1769.15
844.31	642.3	1803.72
844.41	642.2	1763.56
844.51	642.1	1733.86
844.61	642	1718.6
844.71	641.9	1743.6
844.81	641.8	1752.9
844.91	641.7	1671.5
845.01	641.6	1655.14
845.11	641.5	1668.74
845.21	641.4	1659.94
845.31	641.3	1735.38
845.41	641.2	1685.51
845.51	641.1	1650.61
845.61	641	1647.62
845.71	640.9	1619.65
845.81	640.8	1681.22
845.91	640.7	1677.42
846.01	640.6	1601.96
846.11	640.5	1592.73
846.21	640.4	1632.6
846.31	640.3	1587.77
846.41	640.2	1568.07
846.51	640.1	1550.14
846.61	640	1472.44
846.71	639.9	1566.51
846.81	639.8	1500.45
846.91	639.7	1536.21
847.01	639.6	1500.18
847.11	639.5	1528.92
847.21	639.4	1493.09
847.31	639.3	1458.86
847.41	639.2	1436.63
847.51	639.1	1464.3
847.61	639	1443.67
847.71	638.9	1477
847.81	638.8	1465.81
847.91	638.7	1489.34
848.01	638.6	1518.31
848.11	638.5	1375.78
848.21	638.4	1451.25
848.31	638.3	1428.29
848.41	638.2	1392.79
848.51	638.1	1471.99
848.61	638	1341.36
848.71	637.9	1371.67
848.81	637.8	1399.9
848.91	637.7	1390.67
849.01	637.6	1377.78
849.11	637.5	1375.81
849.21	637.4	1335.22
849.31	637.3	1304.62
849.41	637.2	1383.82
849.51	637.1	1349.19
849.61	637	1396.06
849.71	636.9	1346.03
849.81	636.8	1366.54
849.91	636.7	1403.41
850.01	636.6	1301.15
850.11	636.5	1313.32
850.21	636.4	1392.85
850.31	636.3	1375.89
850.41	636.2	1304.76
850.51	636.1	1311.17
850.61	636	1359.67
850.71	635.9	1258.21
850.81	635.8	1281.15
850.91	635.7	1301.85
851.01	635.6	1304.42
851.11	635.5	1249.83
851.21	635.4	1274.6
851.31	635.3	1292.93
851.41	635.2	1278.47
851.51	635.1	1272.68
851.61	635	1281.38
851.71	634.9	1349.99
851.81	634.8	1315.43
851.91	634.7	1349.36
852.01	634.6	1290.37
852.11	634.5	1322.31
852.21	634.4	1329.41
852.31	634.3	1320.32
852.41	634.2	1270.02
852.51	634.1	1345.46
852.61	634	1277.27
852.71	633.9	1301.14
852.81	633.8	1269.75
852.91	633.7	1312.45
853.01	633.6	1363.56
853.11	633.5	1283.73
853.21	633.4	1270.4
853.31	633.3	1216.78
853.41	633.2	1254.18
853.51	633.1	1349.89
853.61	633	1272.73
853.71	632.9	1283.7
853.81	632.8	1215.41
853.91	632.7	1286.91
854.01	632.6	1288.62
854.11	632.5	1276.49
854.21	632.4	1239.93
854.31	632.3	1241.94
854.41	632.2	1280.25
854.51	632.1	1267.92
854.61	632	1241.96
854.71	631.9	1226.57
854.81	631.8	1330.91
854.91	631.7	1324.65
855.01	631.6	1238.92
855.11	631.5	1192.9
855.21	631.4	1198.27
855.31	631.3	1219.05
855.41	631.2	1248.75
855.51	631.1	1259.4
855.61	631	1295.04
855.71	630.9	1281.08
855.81	630.8	1266.65
855.91	630.7	1235.2
856.01	630.6	1218.64
856.11	630.5	1203.68
856.21	630.4	1200.42
856.31	630.3	1258.33
856.41	630.2	1258.41
856.51	630.1	1268.88
856.61	630	1224.39
856.71	629.9	1216.07
856.81	629.8	1176.47
856.91	629.7	1179.05
857.01	629.6	1263.66
857.11	629.5	1299.6
857.21	629.4	1218.38
857.31	629.3	1256.19
857.41	629.2	1203.53
857.51	629.1	1274.94
857.61	629	1256.32
857.71	628.9	1254.46
857.81	628.8	1274.14
857.91	628.7	1230.88
858.01	628.6	1202.66
858.11	628.5	1212.03
858.21	628.4	1200.54
858.31	628.3	1274.35
858.41	628.2	1234.53
858.51	628.1	1257.44
858.61	628	1199.28
858.71	627.9	1225.7
858.81	627.8	1237.61
858.91	627.7	1239.95
859.01	627.6	1256.76
859.11	627.5	1224.04
859.21	627.4	1311.62
859.31	627.3	1268.59
859.41	627.2	1215.34
859.51	627.1	1239.55
859.61	627	1184.03
859.71	626.9	1186.47
859.81	626.8	1156.08
859.91	626.7	1189.36
860.01	626.6	1231.7
860.11	626.5	1195.41
860.21	626.4	1234.52
860.31	626.3	1186.07
860.41	626.2	1201.65
860.51	626.1	1258.43
860.61	626	1202.47
860.71	625.9	1200.18
860.81	625.8	1246.93
860.91	625.7	1231.17
861.01	625.6	1265.32
861.11	625.5	1233.56
861.21	625.4	1176.44
861.31	625.3	1187.72
861.41	625.2	1235.79
861.51	625.1	1321.51
861.61	625	1245.58
861.71	624.9	1229.46
861.81	624.8	1206.57
861.91	624.7	1299.78
862.01	624.6	1227.13
862.11	624.5	1217.17
862.21	624.4	1248.29
862.31	624.3	1266.33
862.41	624.2	1302.88
862.51	624.1	1279.15
862.61	624	1239.93
862.71	623.9	1228.98
862.81	623.8	1226.02
862.91	623.7	1218.23
863.01	623.6	1171.08
863.11	623.5	1211.69
863.21	623.4	1221.5
863.31	623.3	1237.65
863.41	623.2	1215.56
863.51	623.1	1262.94
863.61	623	1193.21
863.71	622.9	1151.62
863.81	622.8	1272.54
863.91	622.7	1222.28
864.01	622.6	1248.56
864.11	622.5	1170.37
864.21	622.4	1220.11
864.31	622.3	1231.79
864.41	622.2	1264.9
864.51	622.1	1279.11
864.61	622	1258.13
864.71	621.9	1241.44
864.81	621.8	1197.65
864.91	621.7	1291.49
865.01	621.6	1227.74
865.11	621.5	1187.55
865.21	621.4	1224.82
865.31	621.3	1260.37
865.41	621.2	1248.41
865.51	621.1	1229.66
865.61	621	1207.3
865.71	620.9	1204.05
865.81	620.8	1148.82
865.91	620.7	1153.63
866.01	620.6	1218.94
866.11	620.5	1231.55
866.21	620.4	1225.16
866.31	620.3	1214.51
866.41	620.2	1208.45
866.51	620.1	1285.16
866.61	620	1237.21
866.71	619.9	1187.75
866.81	619.8	1185.39
866.91	619.7	1255.77
867.01	619.6	1290.18
867.11	619.5	1241.32
867.21	619.4	1221.7
867.31	619.3	1261.51
867.41	619.2	1186.15
867.51	619.1	1252.33
867.61	619	1276.17
867.71	618.9	1240.38
867.81	618.8	1281.96
867.91	618.7	1228.7
868.01	618.6	1243.47
868.11	618.5	1236.25
868.21	618.4	1220.92
868.31	618.3	1262.73
868.41	618.2	1211.41
868.51	618.1	1281.65
868.61	618	1340.59
868.71	617.9	1260.97
868.81	617.8	1191.21
868.91	617.7	1216.85
869.01	617.6	1225.26
869.11	617.5	1297.63
869.21	617.4	1286.54
869.31	617.3	1355.85
869.41	617.2	1234.62
869.51	617.1	1231.43
869.61	617	1206.07
869.71	616.9	1213.61
869.81	616.8	1280.25
869.91	616.7	1330.76
870.01	616.6	1278.5
870.11	616.5	1258.24
870.21	616.4	1253.02
870.31	616.3	1235.29
870.41	616.2	1225.03
870.51	616.1	1230.37
870.61	616	1239.27
870.71	615.9	1237.61
870.81	615.8	1205.72
870.91	615.7	1264.43
871.01	615.6	1243.67
871.11	615.5	1207.34
871.21	615.4	1179.98
871.31	615.3	1275.05
871.41	615.2	1269.39
871.51	615.1	1269.66
871.61	615	1199.93
871.71	614.9	1245.37
871.81	614.8	1249.24
871.91	614.7	1258.04
872.01	614.6	1237.92
872.11	614.5	1230.72
