C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
507.51	979.1	5658.21
507.61	979	5634.82
507.71	978.9	5690.6
507.81	978.8	5687.11
507.91	978.7	5652.3
508.01	978.6	5645.68
508.11	978.5	5596.3
508.21	978.4	5650.9
508.31	978.3	5680.9
508.41	978.2	5697.67
508.51	978.1	5649
508.61	978	5660.59
508.71	977.9	5677.52
508.81	977.8	5651.79
508.91	977.7	5682.57
509.01	977.6	5674.79
509.11	977.5	5738.94
509.21	977.4	5716.9
509.31	977.3	5731.98
509.41	977.2	5737.51
509.51	977.1	5704.17
509.61	977	5687.92
509.71	976.9	5653.14
509.81	976.8	5708.04
509.91	976.7	5685.09
510.01	976.6	5713.83
510.11	976.5	5686.7
510.21	976.4	5693.26
510.31	976.3	5673.39
510.41	976.2	5711.99
510.51	976.1	5709.85
510.61	976	5688.06
510.71	975.9	5709.14
510.81	975.8	5786.98
510.91	975.7	5720
511.01	975.6	5709.7
511.11	975.5	5757.83
511.21	975.4	5766.92
511.31	975.3	5801.48
511.41	975.2	5798.59
511.51	975.1	5738.66
511.61	975	5730.21
511.71	974.9	5765.44
511.81	974.8	5765.58
511.91	974.7	5779.64
512.01	974.6	5781.7
512.11	974.5	5786.87
512.21	974.4	5779.28
512.31	974.3	5724.35
512.41	974.2	5716.49
512.51	974.1	5777.95
512.61	974	5783.51
512.71	973.9	5753.68
512.81	973.8	5764.68
512.91	973.7	5760.85
513.01	973.6	5785.38
513.11	973.5	5716.14
513.21	973.4	5739
513.31	973.3	5730.09
513.41	973.2	5743.4
513.51	973.1	5698.75
513.61	973	5693.08
513.71	972.9	5708.87
513.81	972.8	5650.74
513.91	972.7	5667.9
514.01	972.6	5724.45
514.11	972.5	5675.11
514.21	972.4	5639.54
514.31	972.3	5675.39
514.41	972.2	5707.71
514.51	972.1	5693.72
514.61	972	5653.19
514.71	971.9	5655.44
514.81	971.8	5654.82
514.91	971.7	5673.98
515.01	971.6	5625.89
515.11	971.5	5618.45
515.21	971.4	5651.84
515.31	971.3	5657.65
515.41	971.2	5603.92
515.51	971.1	5598.89
515.61	971	5644.2
515.71	970.9	5677.73
515.81	970.8	5603.43
515.91	970.7	5597.92
516.01	970.6	5634.78
516.11	970.5	5664.53
516.21	970.4	5669.97
516.31	970.3	5615.24
516.41	970.2	5611.35
516.51	970.1	5659.02
516.61	970	5660.41
516.71	969.9	5610.67
516.81	969.8	5607.73
516.91	969.7	5625.98
517.01	969.6	5592.8
517.11	969.5	5611.79
517.21	969.4	5638.26
517.31	969.3	5626.28
