CasaXP16_vb_regions.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	1
KE_Survey	BE_Survey	CPS_Survey	Background_Survey
873.11	613.5	1115.09	1115.09
873.61	613	1113.21	1113.21
874.11	612.5	1116.56	1116.56
874.61	612	1103.58	1103.58
875.11	611.5	1103.1	1103.1
875.61	611	1121.31	1121.31
876.11	610.5	1110.84	1110.84
876.61	610	1089.33	1089.33
877.11	609.5	1111.64	1111.64
877.61	609	1123.23	1123.23
878.11	608.5	1107.77	1107.77
878.61	608	1106.04	1106.04
879.11	607.5	1091.36	1091.36
879.61	607	1090.54	1090.54
880.11	606.5	1081.51	1081.51
880.61	606	1090.62	1090.62
881.11	605.5	1104.53	1104.53
881.61	605	1109.21	1109.21
882.11	604.5	1097.7	1097.7
882.61	604	1092.72	1092.72
883.11	603.5	1097.31	1097.31
883.61	603	1096.44	1096.44
884.11	602.5	1097.71	1097.71
884.61	602	1098.68	1098.68
885.11	601.5	1103.12	1103.12
885.61	601	1100.77	1100.77
886.11	600.5	1100.94	1100.94
886.61	600	1093.76	1093.76
887.11	599.5	1094.44	1094.44
887.61	599	1095.83	1095.83
888.11	598.5	1083.83	1083.83
888.61	598	1083.8	1083.8
889.11	597.5	1099.66	1099.66
889.61	597	1079	1079
890.11	596.5	1078.32	1078.32
890.61	596	1088.18	1088.18
891.11	595.5	1085.04	1085.04
891.61	595	1090.06	1090.06
892.11	594.5	1092.67	1092.67
892.61	594	1085.81	1085.81
893.11	593.5	1089.36	1089.36
893.61	593	1078.65	1078.65
894.11	592.5	1087.02	1087.02
894.61	592	1067.48	1067.48
895.11	591.5	1080.34	1080.34
895.61	591	1091.24	1091.24
896.11	590.5	1075.16	1075.16
896.61	590	1073.78	1073.78
897.11	589.5	1082.89	1082.89
897.61	589	1060.2	1060.2
898.11	588.5	1069.93	1069.93
898.61	588	1052.17	1052.17
899.11	587.5	1044.74	1044.74
899.61	587	1062.32	1062.32
900.11	586.5	1057.24	1057.24
900.61	586	1039.7	1039.7
901.11	585.5	1025.8	1025.8
901.61	585	1024.2	1024.2
902.11	584.5	1015.45	1015.45
902.61	584	1001.58	1001.58
903.11	583.5	1004.61	1004.61
903.61	583	1004.29	1004.29
904.11	582.5	1001.41	1001.41
904.61	582	975.669	975.669
905.11	581.5	980.207	980.207
905.61	581	976.767	976.767
906.11	580.5	965.229	965.229
906.61	580	958.222	958.222
907.11	579.5	955.309	955.309
907.61	579	947.106	947.106
908.11	578.5	949.242	949.242
908.61	578	953.677	953.677
909.11	577.5	964.42	964.42
909.61	577	967.782	967.782
910.11	576.5	966.844	966.844
910.61	576	961.382	961.382
911.11	575.5	954.392	954.392
911.61	575	960.206	960.206
912.11	574.5	957.635	957.635
912.61	574	974.952	974.952
913.11	573.5	976.054	976.054
913.61	573	983.076	983.076
914.11	572.5	990.822	990.822
914.61	572	986.638	986.638
915.11	571.5	1005.42	1005.42
915.61	571	1030.13	1030.13
916.11	570.5	1073.99	1073.99
916.61	570	1122.77	1122.77
917.11	569.5	1160.66	1160.66
917.61	569	1176.36	1176.36
918.11	568.5	1177.66	1177.66
918.61	568	1156.42	1156.42
919.11	567.5	1078.66	1078.66
919.61	567	1010.69	1010.69
920.11	566.5	926.936	926.936
920.61	566	870.892	870.892
921.11	565.5	832.8	832.8
921.61	565	812.234	812.234
922.11	564.5	795.68	795.68
922.61	564	752.52	752.52
923.11	563.5	717.746	717.746
923.61	563	709.054	709.054
924.11	562.5	693.642	693.642
924.61	562	692.285	692.285
925.11	561.5	686.137	686.137
925.61	561	666.139	666.139
926.11	560.5	657.592	657.592
926.61	560	653.171	653.171
927.11	559.5	654.541	654.541
927.61	559	643.224	643.224
928.11	558.5	628.186	628.186
928.61	558	615.652	615.652
929.11	557.5	620.247	620.247
929.61	557	625.193	625.193
930.11	556.5	620.768	620.768
930.61	556	611.649	611.649
931.11	555.5	598.018	598.018
931.61	555	605.069	605.069
932.11	554.5	599.114	599.114
932.61	554	572.791	572.791
933.11	553.5	567.743	567.743
