C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Cu2p	BE_Cu2p	CPS_Cu2p
478.91	1007.7	1173.1
479.01	1007.6	1181.44
479.11	1007.5	1171.87
479.21	1007.4	1201.38
479.31	1007.3	1193.04
479.41	1007.2	1185.3
479.51	1007.1	1168.98
479.61	1007	1193.28
479.71	1006.9	1179.38
479.81	1006.8	1193.58
479.91	1006.7	1185.37
480.01	1006.6	1210.72
480.11	1006.5	1193.92
480.21	1006.4	1192.17
480.31	1006.3	1198.53
480.41	1006.2	1214.57
480.51	1006.1	1193.06
480.61	1006	1188.54
480.71	1005.9	1195.53
480.81	1005.8	1205.56
480.91	1005.7	1216.96
481.01	1005.6	1199.68
481.11	1005.5	1195.59
481.21	1005.4	1196.09
481.31	1005.3	1216.47
481.41	1005.2	1199.5
481.51	1005.1	1186.81
481.61	1005	1217.93
481.71	1004.9	1215.09
481.81	1004.8	1213.88
481.91	1004.7	1184.15
482.01	1004.6	1192.39
482.11	1004.5	1222.83
482.21	1004.4	1211.64
482.31	1004.3	1193.98
482.41	1004.2	1186.02
482.51	1004.1	1171.35
482.61	1004	1178.97
482.71	1003.9	1190.27
482.81	1003.8	1198.14
482.91	1003.7	1182.15
483.01	1003.6	1180.48
483.11	1003.5	1195.01
483.21	1003.4	1195.89
483.31	1003.3	1168
483.41	1003.2	1226.98
483.51	1003.1	1208.92
483.61	1003	1184.29
483.71	1002.9	1175.3
483.81	1002.8	1183
483.91	1002.7	1200.11
484.01	1002.6	1219.35
484.11	1002.5	1211.38
484.21	1002.4	1233.69
484.31	1002.3	1204.81
484.41	1002.2	1216.75
484.51	1002.1	1202.54
484.61	1002	1205.73
484.71	1001.9	1189.57
484.81	1001.8	1206.71
484.91	1001.7	1185.3
485.01	1001.6	1194.28
485.11	1001.5	1212.1
485.21	1001.4	1178.89
485.31	1001.3	1177.26
485.41	1001.2	1221.2
485.51	1001.1	1190.87
485.61	1001	1193.63
485.71	1000.9	1161.91
485.81	1000.8	1208.6
485.91	1000.7	1175.02
486.01	1000.6	1185.71
486.11	1000.5	1180.01
486.21	1000.4	1200.27
486.31	1000.3	1213.8
486.41	1000.2	1212.39
486.51	1000.1	1186.36
486.61	1000	1220.3
486.71	999.9	1186.27
486.81	999.8	1202.21
486.91	999.7	1194.31
487.01	999.6	1214.65
487.11	999.5	1214.98
487.21	999.4	1229.34
487.31	999.3	1193.66
487.41	999.2	1203.92
487.51	999.1	1210.65
487.61	999	1177.82
487.71	998.9	1174.3
487.81	998.8	1184.78
487.91	998.7	1195.78
488.01	998.6	1191.37
488.11	998.5	1175.73
488.21	998.4	1186.04
488.31	998.3	1206.02
488.41	998.2	1244.21
488.51	998.1	1219.34
488.61	998	1225.86
488.71	997.9	1224.77
488.81	997.8	1194.76
488.91	997.7	1220.23
489.01	997.6	1232.65
489.11	997.5	1207.49
489.21	997.4	1190.52
489.31	997.3	1206.6
489.41	997.2	1242.73
489.51	997.1	1206.07
489.61	997	1183.98
489.71	996.9	1178.12
489.81	996.8	1237.38
489.91	996.7	1204.4
490.01	996.6	1217.09
490.11	996.5	1211.55
490.21	996.4	1208.29
490.31	996.3	1192.73
490.41	996.2	1195.39
490.51	996.1	1241.55
490.61	996	1220.93
490.71	995.9	1193.84
490.81	995.8	1215.29
490.91	995.7	1208.18
491.01	995.6	1226.38
491.11	995.5	1214.7
491.21	995.4	1209.28
491.31	995.3	1231.72
491.41	995.2	1243
491.51	995.1	1214.31
491.61	995	1211.25
491.71	994.9	1228.86
491.81	994.8	1231.98
491.91	994.7	1218.4
492.01	994.6	1225.79
492.11	994.5	1204.19
492.21	994.4	1197.84
492.31	994.3	1202.89
492.41	994.2	1194.78
492.51	994.1	1184.63
492.61	994	1199.47
492.71	993.9	1195.41
492.81	993.8	1187.07
492.91	993.7	1195.94
493.01	993.6	1194.3
493.11	993.5	1213.07
493.21	993.4	1215.02
493.31	993.3	1186.99
493.41	993.2	1204.3
493.51	993.1	1228.39
493.61	993	1228.21
493.71	992.9	1175.82
493.81	992.8	1204
493.91	992.7	1243.09
494.01	992.6	1252.6
494.11	992.5	1224.44
494.21	992.4	1225.79
494.31	992.3	1181.03
494.41	992.2	1182.04
494.51	992.1	1211.95
494.61	992	1227.23
494.71	991.9	1206.62
494.81	991.8	1197.42
494.91	991.7	1222.43
495.01	991.6	1244.39
495.11	991.5	1228.94
495.21	991.4	1208.98
495.31	991.3	1197.65
495.41	991.2	1224.66
495.51	991.1	1247.99
495.61	991	1248.49
495.71	990.9	1221.17
495.81	990.8	1231.8
495.91	990.7	1246.42
496.01	990.6	1230.46
496.11	990.5	1231.62
496.21	990.4	1262.93
496.31	990.3	1252.51
