CasaXP16_vb_regions.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	1
KE_Survey	BE_Survey	CPS_Survey	Background_Survey
1340.61	146	2952.05	2952.05
1341.11	145.5	2959.61	2959.61
1341.61	145	2975.92	2975.92
1342.11	144.5	2951.96	2951.96
1342.61	144	2946.65	2946.65
1343.11	143.5	2997.54	2997.54
1343.61	143	3013.37	3013.37
1344.11	142.5	3005.97	3005.97
1344.61	142	3008.85	3008.85
1345.11	141.5	3013.02	3013.02
1345.61	141	3009.24	3009.24
1346.11	140.5	3033.18	3033.18
1346.61	140	3030.93	3030.93
1347.11	139.5	3015.05	3015.05
1347.61	139	3045.75	3045.75
1348.11	138.5	3052.09	3052.09
1348.61	138	3056.87	3056.87
1349.11	137.5	3053.89	3053.89
1349.61	137	3062.4	3062.4
1350.11	136.5	3098.51	3098.51
1350.61	136	3106.02	3106.02
1351.11	135.5	3123.71	3123.71
1351.61	135	3117.35	3117.35
1352.11	134.5	3133.36	3133.36
1352.61	134	3147.27	3147.27
1353.11	133.5	3166.82	3166.82
1353.61	133	3169.73	3169.73
1354.11	132.5	3169.88	3169.88
1354.61	132	3191.35	3191.35
1355.11	131.5	3229.83	3229.83
1355.61	131	3199.19	3199.19
1356.11	130.5	3182.66	3182.66
1356.61	130	3206.3	3206.3
1357.11	129.5	3212.98	3212.98
1357.61	129	3221.96	3221.96
1358.11	128.5	3249.82	3249.82
1358.61	128	3268.5	3268.5
1359.11	127.5	3289.85	3289.85
1359.61	127	3362.29	3362.29
1360.11	126.5	3424.62	3424.62
1360.61	126	3529.04	3529.04
1361.11	125.5	3718.25	3718.25
1361.61	125	3969.4	3969.4
1362.11	124.5	4291.3	4291.3
1362.61	124	4725.71	4725.71
1363.11	123.5	5224.68	5224.68
1363.61	123	5639.73	5639.73
1364.11	122.5	5783.05	5783.05
1364.61	122	5640.17	5640.17
1365.11	121.5	5108.05	5108.05
1365.61	121	4461.46	4461.46
1366.11	120.5	3888.91	3888.91
1366.61	120	3494.75	3494.75
1367.11	119.5	3218.61	3218.61
1367.61	119	3051.03	3051.03
1368.11	118.5	2911.82	2911.82
1368.61	118	2831.14	2831.14
1369.11	117.5	2779.65	2779.65
1369.61	117	2703.15	2703.15
1370.11	116.5	2698.18	2698.18
1370.61	116	2701.41	2701.41
1371.11	115.5	2694.34	2694.34
1371.61	115	2641.59	2641.59
1372.11	114.5	2632.63	2632.63
1372.61	114	2632.12	2632.12
1373.11	113.5	2633.21	2633.21
1373.61	113	2634.91	2634.91
1374.11	112.5	2633.8	2633.8
1374.61	112	2636.82	2636.82
1375.11	111.5	2639.22	2639.22
1375.61	111	2627.26	2627.26
1376.11	110.5	2644.37	2644.37
1376.61	110	2657.56	2657.56
1377.11	109.5	2666.33	2666.33
1377.61	109	2685.97	2685.97
1378.11	108.5	2664.15	2664.15
1378.61	108	2674.07	2674.07
1379.11	107.5	2684.6	2684.6
1379.61	107	2722.98	2722.98
1380.11	106.5	2709.07	2709.07
1380.61	106	2737.64	2737.64
1381.11	105.5	2753.79	2753.79
1381.61	105	2751.25	2751.25
1382.11	104.5	2745.69	2745.69
1382.61	104	2748.7	2748.7
1383.11	103.5	2789.48	2789.48
1383.61	103	2790.1	2790.1
1384.11	102.5	2781.04	2781.04
1384.61	102	2809.68	2809.68
1385.11	101.5	2830.54	2830.54
1385.61	101	2858.43	2858.43
1386.11	100.5	2865.2	2865.2
1386.61	100	2858.78	2858.78
1387.11	99.5	2868.19	2868.19
1387.61	99	2891.12	2891.12
1388.11	98.5	2914.35	2914.35
1388.61	98	2913.5	2913.5
1389.11	97.5	2916.07	2916.07
1389.61	97	2961.52	2961.52
