CasaXP16_vb_regions_vb_regions.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	1
KE_Survey	BE_Survey	CPS_Survey	Background_Survey
381.61	1105	1205.41	1205.41
382.11	1104.5	1209.89	1209.89
382.61	1104	1187.35	1187.35
383.11	1103.5	1173.39	1173.39
383.61	1103	1221.31	1221.31
384.11	1102.5	1224.72	1224.72
384.61	1102	1273.81	1273.81
385.11	1101.5	1303.38	1303.38
385.61	1101	1345.04	1345.04
386.11	1100.5	1332.18	1332.18
386.61	1100	1439.3	1439.3
387.11	1099.5	1536.01	1536.01
387.61	1099	1586.71	1586.71
388.11	1098.5	1714.49	1714.49
388.61	1098	1821.66	1821.66
389.11	1097.5	1865.32	1865.32
389.61	1097	1874.76	1874.76
390.11	1096.5	1838.59	1838.59
390.61	1096	1773.91	1773.91
391.11	1095.5	1710.31	1710.31
391.61	1095	1566.41	1566.41
392.11	1094.5	1388.09	1388.09
392.61	1094	1231.26	1231.26
393.11	1093.5	1058.32	1058.32
393.61	1093	958.373	958.373
394.11	1092.5	852.315	852.315
394.61	1092	761.148	761.148
395.11	1091.5	641.442	641.442
395.61	1091	558.637	558.637
396.11	1090.5	537.014	537.014
396.61	1090	493.383	493.383
397.11	1089.5	476.825	476.825
397.61	1089	370.199	370.199
398.11	1088.5	353.367	353.367
398.61	1088	346.999	346.999
399.11	1087.5	273.915	273.915
399.61	1087	252.145	252.145
400.11	1086.5	265.69	265.69
400.61	1086	234.26	234.26
401.11	1085.5	227.076	227.076
401.61	1085	185.178	185.178
402.11	1084.5	202.486	202.486
402.61	1084	154.91	154.91
403.11	1083.5	139.112	139.112
403.61	1083	171.321	171.321
404.11	1082.5	168.288	168.288
404.61	1082	107.183	107.183
405.11	1081.5	106.747	106.747
405.61	1081	101.059	101.059
406.11	1080.5	114.611	114.611
406.61	1080	86.0725	86.0725
407.11	1079.5	121.664	121.664
407.61	1079	118.826	118.826
408.11	1078.5	104.829	104.829
408.61	1078	145.482	145.482
409.11	1077.5	64.7976	64.7976
409.61	1077	87.6549	87.6549
410.11	1076.5	58.3844	58.3844
410.61	1076	8.96648	8.96648
411.11	1075.5	22.7916	22.7916
411.61	1075	46.4001	46.4001
412.11	1074.5	66.6324	66.6324
412.61	1074	72.5788	72.5788
413.11	1073.5	85.2297	85.2297
413.61	1073	47.2855	47.2855
414.11	1072.5	28.0465	28.0465
414.61	1072	71.0132	71.0132
415.11	1071.5	53.7858	53.7858
415.61	1071	20.1648	20.1648
416.11	1070.5	37.4505	37.4505
416.61	1070	29.243	29.243
417.11	1069.5	31.7408	31.7408
417.61	1069	34.2421	34.2421
418.11	1068.5	27.4451	27.4451
418.61	1068	85.848	85.848
419.11	1067.5	31.149	31.149
419.61	1067	39.3463	39.3463
420.11	1066.5	54.1381	54.1381
420.61	1066	95.7226	95.7226
421.11	1065.5	55.998	55.998
421.61	1065	-27.9376	-27.9376
422.11	1064.5	3.31414	3.31414
422.61	1064	2.75134	2.75134
423.11	1063.5	-9.02778	-9.02778
423.61	1063	-0.525038	-0.525038
424.11	1062.5	24.1578	24.1578
424.61	1062	24.1189	24.1189
425.11	1061.5	28.0564	28.0564
425.61	1061	57.4686	57.4686
426.11	1060.5	36.7537	36.7537
426.61	1060	-6.29023	-6.29023
