C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2_clean.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1059.11	427.5	11851.8
1059.21	427.4	11777.8
1059.31	427.3	11800.8
1059.41	427.2	11871.1
1059.51	427.1	11877.8
1059.61	427	11780.1
1059.71	426.9	11874.6
1059.81	426.8	11900.8
1059.91	426.7	11792
1060.01	426.6	11818.7
1060.11	426.5	11828.1
1060.21	426.4	11890.3
1060.31	426.3	11748.5
1060.41	426.2	11784.8
1060.51	426.1	11771.7
1060.61	426	11770.1
1060.71	425.9	11753.7
1060.81	425.8	11840.4
1060.91	425.7	11830.1
1061.01	425.6	11874.1
1061.11	425.5	11879.3
1061.21	425.4	11774.2
1061.31	425.3	11846.6
1061.41	425.2	11916.2
1061.51	425.1	11910.2
1061.61	425	11865.5
1061.71	424.9	11807.6
1061.81	424.8	11886.6
1061.91	424.7	11904.9
1062.01	424.6	11836.9
1062.11	424.5	11816.2
1062.21	424.4	11887.8
1062.31	424.3	11898.7
1062.41	424.2	11933.2
1062.51	424.1	11956.5
1062.61	424	11937.7
1062.71	423.9	11909.2
1062.81	423.8	11900.7
1062.91	423.7	11929.3
1063.01	423.6	11976.6
1063.11	423.5	11904.5
1063.21	423.4	11975.8
1063.31	423.3	11948.1
1063.41	423.2	11891.5
1063.51	423.1	11927.3
1063.61	423	11934.2
1063.71	422.9	11936.3
1063.81	422.8	11963.7
1063.91	422.7	11975.5
1064.01	422.6	12010.2
1064.11	422.5	11964.2
1064.21	422.4	11889.6
1064.31	422.3	11881.3
1064.41	422.2	11865.8
1064.51	422.1	12085.4
1064.61	422	11972.5
1064.71	421.9	11898.6
1064.81	421.8	11921.4
1064.91	421.7	11960.9
1065.01	421.6	11980.4
1065.11	421.5	11952.6
1065.21	421.4	11873.4
1065.31	421.3	11912.3
1065.41	421.2	12003.4
1065.51	421.1	11959.6
1065.61	421	11952.7
1065.71	420.9	12010.2
1065.81	420.8	12071.4
1065.91	420.7	11951.1
1066.01	420.6	11866.6
1066.11	420.5	11899.9
1066.21	420.4	11928.2
1066.31	420.3	11890.8
1066.41	420.2	11825.5
1066.51	420.1	11879.7
1066.61	420	11951.2
1066.71	419.9	12002
1066.81	419.8	11887.4
1066.91	419.7	11850.9
1067.01	419.6	11893.4
1067.11	419.5	11870.5
1067.21	419.4	11861
1067.31	419.3	11992.9
1067.41	419.2	11836.4
1067.51	419.1	11888.7
1067.61	419	11993.8
1067.71	418.9	11910.7
1067.81	418.8	11911
1067.91	418.7	11876.4
1068.01	418.6	11798.2
1068.11	418.5	11951.3
1068.21	418.4	11913.3
1068.31	418.3	11882.9
1068.41	418.2	11905.6
1068.51	418.1	11882.3
1068.61	418	11914.1
1068.71	417.9	11973.6
1068.81	417.8	11975.2
1068.91	417.7	11991.1
1069.01	417.6	11937.5
1069.11	417.5	11946.5
1069.21	417.4	11913.6
1069.31	417.3	11887.9
1069.41	417.2	11941.1
1069.51	417.1	11899.1
1069.61	417	11936
1069.71	416.9	11876.5
1069.81	416.8	11881.1
1069.91	416.7	11929.6
1070.01	416.6	11927.8
1070.11	416.5	11939.9
1070.21	416.4	11916.2
1070.31	416.3	11947.2
1070.41	416.2	11949
1070.51	416.1	12065.8
1070.61	416	11972.6
1070.71	415.9	12038.9
1070.81	415.8	12044
1070.91	415.7	12034.3
1071.01	415.6	12077.7
1071.11	415.5	12053
1071.21	415.4	11996.8
1071.31	415.3	11967.9
1071.41	415.2	11966.1
1071.51	415.1	12030.9
1071.61	415	12065.6
1071.71	414.9	12114.9
1071.81	414.8	11918.1
1071.91	414.7	12069.6
1072.01	414.6	12019.3
1072.11	414.5	12051.8
1072.21	414.4	12019.4
1072.31	414.3	12025.3
1072.41	414.2	12009.6
1072.51	414.1	12006.1
1072.61	414	11963.1
1072.71	413.9	12098.6
1072.81	413.8	12098.7
1072.91	413.7	12043.9
1073.01	413.6	12034.9
1073.11	413.5	11951.3
1073.21	413.4	12002.1
1073.31	413.3	12126.6
1073.41	413.2	12115.3
1073.51	413.1	12046.8
1073.61	413	12105.4
1073.71	412.9	12046.3
1073.81	412.8	12084.1
1073.91	412.7	12136.3
1074.01	412.6	12082.1
1074.11	412.5	12117.3
1074.21	412.4	12061.4
1074.31	412.3	12073.7
1074.41	412.2	12112.2
1074.51	412.1	12086.1
1074.61	412	12100.2
1074.71	411.9	12182.1
1074.81	411.8	12062.6
1074.91	411.7	12150
1075.01	411.6	12043
1075.11	411.5	12078.4
1075.21	411.4	12141.2
1075.31	411.3	12175.1
1075.41	411.2	12168.8
1075.51	411.1	12248.5
1075.61	411	12148.6
1075.71	410.9	12163.7
1075.81	410.8	12110.2
1075.91	410.7	12162.9
1076.01	410.6	12226.8
1076.11	410.5	12274.1
1076.21	410.4	12272.1
1076.31	410.3	12285.4
1076.41	410.2	12258.4
1076.51	410.1	12322.8
1076.61	410	12227.6
1076.71	409.9	12243.5
1076.81	409.8	12264.2
1076.91	409.7	12297
1077.01	409.6	12357.4
1077.11	409.5	12438.2
1077.21	409.4	12374.4
1077.31	409.3	12260.5
1077.41	409.2	12396.4
1077.51	409.1	12410.4
1077.61	409	12364.2
1077.71	408.9	12267.5
1077.81	408.8	12321.7
1077.91	408.7	12420.5
1078.01	408.6	12372.4
1078.11	408.5	12396.8
1078.21	408.4	12312.3
1078.31	408.3	12437.1
1078.41	408.2	12439.3
1078.51	408.1	12478.8
1078.61	408	12454.8
1078.71	407.9	12479.4
1078.81	407.8	12414.7
1078.91	407.7	12436.2
1079.01	407.6	12508.3
1079.11	407.5	12439.8
1079.21	407.4	12411.3
1079.31	407.3	12539.9
1079.41	407.2	12427.5
