C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
478.91	1007.7	4928.46
479.01	1007.6	4990.29
479.11	1007.5	4937.46
479.21	1007.4	4962.14
479.31	1007.3	4987.37
479.41	1007.2	5024.61
479.51	1007.1	5001.61
479.61	1007	4964.74
479.71	1006.9	4966.11
479.81	1006.8	4932.93
479.91	1006.7	4928.88
480.01	1006.6	4942.4
480.11	1006.5	4949.77
480.21	1006.4	5006.98
480.31	1006.3	4983.03
480.41	1006.2	4961.25
480.51	1006.1	4944.3
480.61	1006	4952.97
480.71	1005.9	4952.21
480.81	1005.8	4928.15
480.91	1005.7	4987.04
481.01	1005.6	5035.35
481.11	1005.5	4974.53
481.21	1005.4	5025.95
481.31	1005.3	4971.85
481.41	1005.2	4979.15
481.51	1005.1	5015.95
481.61	1005	5045.84
481.71	1004.9	5056.41
481.81	1004.8	5054.09
481.91	1004.7	5015.65
482.01	1004.6	5008.36
482.11	1004.5	5022.63
482.21	1004.4	5006.39
482.31	1004.3	5056.11
482.41	1004.2	5011.43
482.51	1004.1	5005.98
482.61	1004	5029.58
482.71	1003.9	5044.01
482.81	1003.8	5001.38
482.91	1003.7	5056.99
483.01	1003.6	5061.08
483.11	1003.5	5051.56
483.21	1003.4	5028.55
483.31	1003.3	5058.95
483.41	1003.2	5063.41
483.51	1003.1	5063.02
483.61	1003	5067.76
483.71	1002.9	5001.37
483.81	1002.8	5004.64
483.91	1002.7	5018.94
484.01	1002.6	5024.5
484.11	1002.5	5037.26
484.21	1002.4	5044.2
484.31	1002.3	5047.96
484.41	1002.2	5099.24
484.51	1002.1	5067.32
484.61	1002	5100.22
484.71	1001.9	5083.39
484.81	1001.8	5059.92
484.91	1001.7	5079.49
485.01	1001.6	5071.27
485.11	1001.5	5070.3
485.21	1001.4	5109.03
485.31	1001.3	5077.88
485.41	1001.2	5025.22
485.51	1001.1	5055.38
485.61	1001	5137.91
485.71	1000.9	5065.14
485.81	1000.8	5074.04
485.91	1000.7	5089.77
486.01	1000.6	5107.98
486.11	1000.5	5101.1
486.21	1000.4	5123.24
486.31	1000.3	5098.15
486.41	1000.2	5104.61
486.51	1000.1	5115.86
486.61	1000	5063.52
486.71	999.9	5112.79
486.81	999.8	5126.42
486.91	999.7	5117.14
487.01	999.6	5134.09
487.11	999.5	5131.65
487.21	999.4	5120.66
487.31	999.3	5063.79
487.41	999.2	5102.27
487.51	999.1	5086
487.61	999	5092.61
487.71	998.9	5087.22
487.81	998.8	5107.12
487.91	998.7	5060.57
488.01	998.6	5115.34
488.11	998.5	5165.56
488.21	998.4	5142.98
488.31	998.3	5131.18
488.41	998.2	5101.28
488.51	998.1	5088.62
488.61	998	5080.69
488.71	997.9	5152.19
488.81	997.8	5088.2
488.91	997.7	5091.39
489.01	997.6	5117.85
489.11	997.5	5106.08
489.21	997.4	5169.11
489.31	997.3	5204.53
489.41	997.2	5122.49
489.51	997.1	5183.05
489.61	997	5128.21
489.71	996.9	5156.69
489.81	996.8	5164.7
489.91	996.7	5163.59
490.01	996.6	5159.25
490.11	996.5	5081.3
490.21	996.4	5142.33
490.31	996.3	5141.01
490.41	996.2	5186.73
490.51	996.1	5149.5
490.61	996	5145.92
490.71	995.9	5156.38
490.81	995.8	5119.56
490.91	995.7	5190.61
491.01	995.6	5165.26
491.11	995.5	5148.55
491.21	995.4	5166.97
491.31	995.3	5181.1
491.41	995.2	5128.73
491.51	995.1	5194.24
491.61	995	5196.64
491.71	994.9	5167.41
491.81	994.8	5182.51
491.91	994.7	5180.09
492.01	994.6	5165.01
492.11	994.5	5204.19
492.21	994.4	5173.61
492.31	994.3	5217.56
492.41	994.2	5187.33
492.51	994.1	5146.65
492.61	994	5196.09
492.71	993.9	5219.98
492.81	993.8	5169.95
492.91	993.7	5211.37
493.01	993.6	5263.61
493.11	993.5	5199.22
493.21	993.4	5186.63
493.31	993.3	5212.5
493.41	993.2	5213
493.51	993.1	5258.73
493.61	993	5213.92
493.71	992.9	5187.83
493.81	992.8	5154.2
493.91	992.7	5206.45
494.01	992.6	5220.33
494.11	992.5	5213.46
494.21	992.4	5174.8
494.31	992.3	5198.48
494.41	992.2	5223.38
494.51	992.1	5262.85
494.61	992	5263.18
494.71	991.9	5204.05
494.81	991.8	5231.24
494.91	991.7	5219.61
495.01	991.6	5194
495.11	991.5	5189.17
495.21	991.4	5228.89
495.31	991.3	5218.79
495.41	991.2	5179.52
495.51	991.1	5243.27
495.61	991	5225.23
495.71	990.9	5251.94
495.81	990.8	5214.92
495.91	990.7	5194.92
496.01	990.6	5247.81
496.11	990.5	5260.28
496.21	990.4	5293.97
496.31	990.3	5244.31
496.41	990.2	5183.82
496.51	990.1	5228.43
496.61	990	5274.08
496.71	989.9	5247.65
496.81	989.8	5235.84
496.91	989.7	5218.01
497.01	989.6	5238.41
497.11	989.5	5233.95
497.21	989.4	5258.53
497.31	989.3	5254.7
497.41	989.2	5274.48
497.51	989.1	5227.8
497.61	989	5214.43
497.71	988.9	5257.78
497.81	988.8	5287.82
497.91	988.7	5229.4
498.01	988.6	5259.08
498.11	988.5	5275.62
498.21	988.4	5253.74
498.31	988.3	5234.87
498.41	988.2	5245.55
498.51	988.1	5259.34
498.61	988	5290.08
498.71	987.9	5262.58
498.81	987.8	5318.39
498.91	987.7	5282.65
499.01	987.6	5250.33
499.11	987.5	5269.91
499.21	987.4	5249.29
499.31	987.3	5272.66
499.41	987.2	5243.03
499.51	987.1	5251.46
499.61	987	5302.72
499.71	986.9	5304.71
499.81	986.8	5242.71
499.91	986.7	5280.51
500.01	986.6	5269.39
500.11	986.5	5297.87
500.21	986.4	5333.53
500.31	986.3	5339.55
500.41	986.2	5312.81
500.51	986.1	5344.32
500.61	986	5334.77
500.71	985.9	5273.38
500.81	985.8	5263.31
500.91	985.7	5292.83
501.01	985.6	5296.05
501.11	985.5	5294.99
501.21	985.4	5319.45
501.31	985.3	5323.4
501.41	985.2	5301.91
501.51	985.1	5308.41
