C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
479.11	1007.5	22503.9
479.21	1007.4	22534.1
479.31	1007.3	22628.1
479.41	1007.2	22531.4
479.51	1007.1	22575
479.61	1007	22640.9
479.71	1006.9	22594.3
479.81	1006.8	22587.4
479.91	1006.7	22599.1
480.01	1006.6	22553
480.11	1006.5	22576.8
480.21	1006.4	22636.3
480.31	1006.3	22712.1
480.41	1006.2	22653.7
480.51	1006.1	22566
480.61	1006	22633.6
480.71	1005.9	22679.5
480.81	1005.8	22739.8
480.91	1005.7	22760.9
481.01	1005.6	22706.7
481.11	1005.5	22685.2
481.21	1005.4	22619.1
481.31	1005.3	22665.5
481.41	1005.2	22661.5
481.51	1005.1	22686.6
481.61	1005	22782.8
481.71	1004.9	22705.5
481.81	1004.8	22606.2
481.91	1004.7	22785.3
482.01	1004.6	22705
482.11	1004.5	22885.7
482.21	1004.4	22906.5
482.31	1004.3	22724.7
482.41	1004.2	22730.3
482.51	1004.1	22839.9
482.61	1004	22727.6
482.71	1003.9	22740.1
482.81	1003.8	22772.4
482.91	1003.7	22834.2
483.01	1003.6	22832.6
483.11	1003.5	22828.4
483.21	1003.4	22878.5
483.31	1003.3	22859.7
483.41	1003.2	22919.8
483.51	1003.1	22910.8
483.61	1003	22848.2
483.71	1002.9	22917.4
483.81	1002.8	23012.1
483.91	1002.7	22938.2
484.01	1002.6	22946.8
484.11	1002.5	22941.7
484.21	1002.4	23047.4
484.31	1002.3	22972.6
484.41	1002.2	23098.7
484.51	1002.1	22994.1
484.61	1002	22986
484.71	1001.9	23026.2
484.81	1001.8	23073.2
484.91	1001.7	23034.4
485.01	1001.6	23021.7
485.11	1001.5	23070.2
485.21	1001.4	22977.9
485.31	1001.3	23060.4
485.41	1001.2	23151.8
485.51	1001.1	23073.3
485.61	1001	23183.2
485.71	1000.9	23240.9
485.81	1000.8	23097.4
485.91	1000.7	23154.4
486.01	1000.6	23145.2
486.11	1000.5	23133.6
486.21	1000.4	23114.1
486.31	1000.3	22973.7
486.41	1000.2	23218
486.51	1000.1	23189.5
486.61	1000	23184.8
486.71	999.9	23247.2
486.81	999.8	23191.8
486.91	999.7	23154.7
487.01	999.6	23343.6
487.11	999.5	23279.3
487.21	999.4	23256.9
487.31	999.3	23242.8
487.41	999.2	23173.6
487.51	999.1	23160.3
487.61	999	23280.5
487.71	998.9	23338.2
487.81	998.8	23401.5
487.91	998.7	23382.8
488.01	998.6	23363.2
488.11	998.5	23391.3
488.21	998.4	23404.5
488.31	998.3	23328
488.41	998.2	23327.1
488.51	998.1	23386.3
488.61	998	23368.1
488.71	997.9	23371.3
488.81	997.8	23330.6
488.91	997.7	23460.2
489.01	997.6	23494.3
489.11	997.5	23439.5
489.21	997.4	23552.1
489.31	997.3	23552
489.41	997.2	23480.7
489.51	997.1	23406.6
489.61	997	23462.8
489.71	996.9	23488.2
489.81	996.8	23504.4
489.91	996.7	23574.3
490.01	996.6	23527.2
490.11	996.5	23383.6
490.21	996.4	23462.1
490.31	996.3	23499.3
490.41	996.2	23553.1
490.51	996.1	23606.7
490.61	996	23565
490.71	995.9	23542.3
490.81	995.8	23640
490.91	995.7	23665.5
491.01	995.6	23630.4
491.11	995.5	23543.8
