C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Au4f	BE_Au4f	CPS_Au4f
1311.61	175	5520.99
1311.71	174.9	5475.03
1311.81	174.8	5517.07
1311.91	174.7	5529.74
1312.01	174.6	5475.56
1312.11	174.5	5534.69
1312.21	174.4	5512.44
1312.31	174.3	5479.78
1312.41	174.2	5526.63
1312.51	174.1	5497.81
1312.61	174	5544.06
1312.71	173.9	5563.33
1312.81	173.8	5534.56
1312.91	173.7	5580.68
1313.01	173.6	5524.08
1313.11	173.5	5495.83
1313.21	173.4	5544.69
1313.31	173.3	5536.27
1313.41	173.2	5559.68
1313.51	173.1	5558.8
1313.61	173	5515.22
1313.71	172.9	5482.2
1313.81	172.8	5542.41
1313.91	172.7	5538.97
1314.01	172.6	5497.81
1314.11	172.5	5571.18
1314.21	172.4	5576.24
1314.31	172.3	5628.68
1314.41	172.2	5577.64
1314.51	172.1	5543.95
1314.61	172	5564.8
1314.71	171.9	5556.13
1314.81	171.8	5555.36
1314.91	171.7	5584.24
1315.01	171.6	5578.42
1315.11	171.5	5547.44
1315.21	171.4	5607.53
1315.31	171.3	5532.15
1315.41	171.2	5589.73
1315.51	171.1	5608.34
1315.61	171	5520.71
1315.71	170.9	5485.4
1315.81	170.8	5552.73
1315.91	170.7	5539.44
1316.01	170.6	5567.14
1316.11	170.5	5667.11
1316.21	170.4	5628.76
1316.31	170.3	5569.79
1316.41	170.2	5629.17
1316.51	170.1	5630.82
1316.61	170	5562.19
1316.71	169.9	5557.18
1316.81	169.8	5581.38
1316.91	169.7	5574.75
1317.01	169.6	5618.72
1317.11	169.5	5592.22
1317.21	169.4	5586.95
1317.31	169.3	5593.62
1317.41	169.2	5590.41
1317.51	169.1	5592
1317.61	169	5642.62
1317.71	168.9	5673.35
1317.81	168.8	5609.66
1317.91	168.7	5616.6
1318.01	168.6	5558.94
1318.11	168.5	5629.86
1318.21	168.4	5658.37
1318.31	168.3	5573.09
1318.41	168.2	5575.77
1318.51	168.1	5559.69
1318.61	168	5665.83
1318.71	167.9	5599.91
1318.81	167.8	5602.46
1318.91	167.7	5630.28
1319.01	167.6	5656.56
1319.11	167.5	5707.82
1319.21	167.4	5642.84
1319.31	167.3	5587.9
1319.41	167.2	5623.65
1319.51	167.1	5677.96
1319.61	167	5680.59
1319.71	166.9	5660.62
1319.81	166.8	5650.41
1319.91	166.7	5669.98
1320.01	166.6	5637.74
1320.11	166.5	5617.88
1320.21	166.4	5683.34
1320.31	166.3	5655.91
1320.41	166.2	5705.68
1320.51	166.1	5658.92
1320.61	166	5613.5
1320.71	165.9	5734.34
1320.81	165.8	5644.97
1320.91	165.7	5618.24
1321.01	165.6	5659.29
1321.11	165.5	5682.47
1321.21	165.4	5654.39
1321.31	165.3	5712.19
1321.41	165.2	5673.75
1321.51	165.1	5729.48
1321.61	165	5753.49
1321.71	164.9	5647.35
1321.81	164.8	5669.51
1321.91	164.7	5738.18
1322.01	164.6	5714.38
1322.11	164.5	5717.53
1322.21	164.4	5741.19
1322.31	164.3	5634.63
1322.41	164.2	5651.95
1322.51	164.1	5750.83
1322.61	164	5712.85
1322.71	163.9	5691.31
1322.81	163.8	5679.6
1322.91	163.7	5750.84
1323.01	163.6	5720.84
1323.11	163.5	5646.22
1323.21	163.4	5703.56
1323.31	163.3	5657.42
1323.41	163.2	5696.52
1323.51	163.1	5671.13
1323.61	163	5751
1323.71	162.9	5699.26
1323.81	162.8	5740.58
1323.91	162.7	5761.12
1324.01	162.6	5704.11
1324.11	162.5	5728.31
1324.21	162.4	5685.35
1324.31	162.3	5694.84
1324.41	162.2	5704.9
1324.51	162.1	5695.37
1324.61	162	5758.55
1324.71	161.9	5729.22
1324.81	161.8	5647.91
1324.91	161.7	5732.03
1325.01	161.6	5768.86
1325.11	161.5	5806.3
1325.21	161.4	5769.41
1325.31	161.3	5726.52
1325.41	161.2	5771.63
1325.51	161.1	5736.72
1325.61	161	5716.01
1325.71	160.9	5698.12
1325.81	160.8	5729.23
1325.91	160.7	5860.31
1326.01	160.6	5851.63
1326.11	160.5	5795.92
1326.21	160.4	5802.71
1326.31	160.3	5689.2
1326.41	160.2	5705.76
1326.51	160.1	5670.62
1326.61	160	5722.72
1326.71	159.9	5799.94
1326.81	159.8	5768.89
1326.91	159.7	5739.48
1327.01	159.6	5779.13
1327.11	159.5	5862.39
1327.21	159.4	5840.97
1327.31	159.3	5774.4
1327.41	159.2	5718.82
1327.51	159.1	5802.42
1327.61	159	5689.6
1327.71	158.9	5816.12
1327.81	158.8	5841.3
1327.91	158.7	5728.94
1328.01	158.6	5796.05
1328.11	158.5	5816.99
1328.21	158.4	5779.18
1328.31	158.3	5750.39
1328.41	158.2	5785.59
1328.51	158.1	5879.77
1328.61	158	5810.51
1328.71	157.9	5777.25
1328.81	157.8	5775.25
1328.91	157.7	5820.56
1329.01	157.6	5857.38
1329.11	157.5	5785.64
1329.21	157.4	5795.64
1329.31	157.3	5827.11
1329.41	157.2	5894.54
1329.51	157.1	5875.22
1329.61	157	5839.37
1329.71	156.9	5788.27
1329.81	156.8	5828.02
1329.91	156.7	5851.65
1330.01	156.6	5864.85
1330.11	156.5	5875.73
1330.21	156.4	5836.42
1330.31	156.3	5799.2
1330.41	156.2	5852.13
1330.51	156.1	5851.44
1330.61	156	5876.9
1330.71	155.9	5862.09
1330.81	155.8	5820.43
1330.91	155.7	5829.58
1331.01	155.6	5890.28
1331.11	155.5	5910.38
1331.21	155.4	5926.32
1331.31	155.3	5869.92
1331.41	155.2	5850.06
1331.51	155.1	5834.33
1331.61	155	5883.58
1331.71	154.9	5923.39
1331.81	154.8	5931.34
1331.91	154.7	5944.57
1332.01	154.6	5920.54
1332.11	154.5	5982.33
1332.21	154.4	5923.15
1332.31	154.3	5932.82
1332.41	154.2	5913.91
1332.51	154.1	5992.09
1332.61	154	5969.07
1332.71	153.9	5903.95
1332.81	153.8	5941.09
1332.91	153.7	5933.94
1333.01	153.6	5993.64
1333.11	153.5	5931.02
1333.21	153.4	5904.62
1333.31	153.3	5902.75
1333.41	153.2	5949.78
1333.51	153.1	5946.8
1333.61	153	5956.78
1333.71	152.9	5951.11
1333.81	152.8	5975.34
1333.91	152.7	5942.5
1334.01	152.6	5974.53
1334.11	152.5	5989.9
1334.21	152.4	5997.54
1334.31	152.3	5996.27
1334.41	152.2	5943.25
1334.51	152.1	5970.05
1334.61	152	5934.14
1334.71	151.9	5918.72
1334.81	151.8	5947.04
1334.91	151.7	5936.28
1335.01	151.6	5959.82
1335.11	151.5	6023.76
1335.21	151.4	6061.51
1335.31	151.3	6073.28
1335.41	151.2	5994.77
1335.51	151.1	6044.62
1335.61	151	6000.31
1335.71	150.9	5925.02
1335.81	150.8	5981.05
1335.91	150.7	6027.32
1336.01	150.6	6025.11
1336.11	150.5	5886.64
1336.21	150.4	5948.34
1336.31	150.3	5974.6
1336.41	150.2	6025.61
1336.51	150.1	6006.51
1336.61	150	6025.09
1336.71	149.9	6011.48
1336.81	149.8	5996.96
1336.91	149.7	6048.2
1337.01	149.6	6027.03
1337.11	149.5	6009.32
1337.21	149.4	6107.52
1337.31	149.3	6018.98
1337.41	149.2	5936.32
1337.51	149.1	6066.56
1337.61	149	6053.23
1337.71	148.9	6048.79
1337.81	148.8	6018.07
1337.91	148.7	5993.04
1338.01	148.6	6042.14
1338.11	148.5	6065
1338.21	148.4	6123.75
1338.31	148.3	6116.14
1338.41	148.2	5969.63
1338.51	148.1	6008.68
1338.61	148	6100.61
1338.71	147.9	6113.35
1338.81	147.8	6115.26
1338.91	147.7	6149.29
1339.01	147.6	6120.78
1339.11	147.5	6043.06
1339.21	147.4	6030.99
1339.31	147.3	6024.33
1339.41	147.2	6002.14
1339.51	147.1	6102.65
1339.61	147	6092.18
1339.71	146.9	6062.12
1339.81	146.8	6159.79
1339.91	146.7	6089.68
1340.01	146.6	6041.74
1340.11	146.5	6085.3
1340.21	146.4	6131.36
1340.31	146.3	6091.81
1340.41	146.2	6079.32
1340.51	146.1	6070.84
1340.61	146	6084.13
1340.71	145.9	6084.63
1340.81	145.8	6111.8
1340.91	145.7	6130.06
1341.01	145.6	6125.53
1341.11	145.5	6119.9
1341.21	145.4	6096.88
1341.31	145.3	6111.12
1341.41	145.2	6130.19
1341.51	145.1	6123.93
1341.61	145	6057.29
1341.71	144.9	6088.41
1341.81	144.8	6134.99
1341.91	144.7	6127.6
1342.01	144.6	6113.96
1342.11	144.5	6113.1
1342.21	144.4	6114.7
1342.31	144.3	6153.12
1342.41	144.2	6096.66
1342.51	144.1	6079.68
1342.61	144	6170.39
1342.71	143.9	6132.42
1342.81	143.8	6156.12
1342.91	143.7	6145.71
1343.01	143.6	6107.44
1343.11	143.5	6217.83
1343.21	143.4	6219.97
1343.31	143.3	6195.88
1343.41	143.2	6217.17
1343.51	143.1	6205.21
1343.61	143	6164.69
1343.71	142.9	6147.19
1343.81	142.8	6177.84
1343.91	142.7	6187.01
1344.01	142.6	6166.56
1344.11	142.5	6168.41
1344.21	142.4	6135.58
1344.31	142.3	6193.86
1344.41	142.2	6169.22
1344.51	142.1	6093.83
1344.61	142	6186
1344.71	141.9	6162.51
1344.81	141.8	6161.14
1344.91	141.7	6219.31
1345.01	141.6	6194.56
1345.11	141.5	6170.98
1345.21	141.4	6137.32
1345.31	141.3	6175.61
1345.41	141.2	6147.64
1345.51	141.1	6209.29
1345.61	141	6208.73
1345.71	140.9	6150.94
1345.81	140.8	6246.12
1345.91	140.7	6178.85
1346.01	140.6	6170.42
1346.11	140.5	6197.48
1346.21	140.4	6212.13
1346.31	140.3	6160.35
1346.41	140.2	6229.42
1346.51	140.1	6179
1346.61	140	6214.19
1346.71	139.9	6201.94
1346.81	139.8	6228.69
1346.91	139.7	6264.34
1347.01	139.6	6246.2
1347.11	139.5	6202.52
1347.21	139.4	6190.2
1347.31	139.3	6200.56
1347.41	139.2	6233.95
1347.51	139.1	6218.22
1347.61	139	6268.42
1347.71	138.9	6276.83
1347.81	138.8	6321.32
1347.91	138.7	6280.38
1348.01	138.6	6306.6
1348.11	138.5	6232.15
1348.21	138.4	6217.9
1348.31	138.3	6218.36
1348.41	138.2	6299.27
1348.51	138.1	6286.54
1348.61	138	6267.02
1348.71	137.9	6233.16
1348.81	137.8	6283.88
1348.91	137.7	6195.07
1349.01	137.6	6302.38
1349.11	137.5	6335.06
1349.21	137.4	6258.31
1349.31	137.3	6315.1
1349.41	137.2	6325.07
1349.51	137.1	6242.3
1349.61	137	6254.2
1349.71	136.9	6316.35
1349.81	136.8	6306.82
1349.91	136.7	6294.5
1350.01	136.6	6298.12
1350.11	136.5	6251.71
1350.21	136.4	6308.39
1350.31	136.3	6334.23
1350.41	136.2	6361.45
1350.51	136.1	6349.17
1350.61	136	6317.15
1350.71	135.9	6295.68
1350.81	135.8	6303.08
1350.91	135.7	6294.37
1351.01	135.6	6334.56
1351.11	135.5	6363.02
1351.21	135.4	6339.61
1351.31	135.3	6365.68
1351.41	135.2	6347.11
1351.51	135.1	6347.58
1351.61	135	6316.11
1351.71	134.9	6344.16
1351.81	134.8	6391.86
1351.91	134.7	6312.56
1352.01	134.6	6305.13
1352.11	134.5	6355.32
1352.21	134.4	6361.74
1352.31	134.3	6370.34
1352.41	134.2	6376.62
1352.51	134.1	6420.31
1352.61	134	6330
1352.71	133.9	6294.44
1352.81	133.8	6405.7
1352.91	133.7	6433.7
1353.01	133.6	6357.66
1353.11	133.5	6381.31
1353.21	133.4	6392.76
1353.31	133.3	6403.27
1353.41	133.2	6399.81
1353.51	133.1	6436.55
1353.61	133	6352.31
1353.71	132.9	6340.49
1353.81	132.8	6356.3
1353.91	132.7	6427.26
1354.01	132.6	6383.76
1354.11	132.5	6430.4
1354.21	132.4	6344.84
1354.31	132.3	6397.81
1354.41	132.2	6430.77
1354.51	132.1	6449.84
1354.61	132	6373.24
1354.71	131.9	6410.99
1354.81	131.8	6508.65
1354.91	131.7	6478.67
1355.01	131.6	6411.97
1355.11	131.5	6411.84
1355.21	131.4	6456.18
1355.31	131.3	6448.04
1355.41	131.2	6456.14
1355.51	131.1	6437.4
1355.61	131	6398.89
1355.71	130.9	6436.33
1355.81	130.8	6416.66
1355.91	130.7	6389.61
1356.01	130.6	6434.38
1356.11	130.5	6400.4
1356.21	130.4	6427.26
1356.31	130.3	6449.79
1356.41	130.2	6450.71
1356.51	130.1	6467.41
1356.61	130	6470.42
1356.71	129.9	6463.98
1356.81	129.8	6419.35
1356.91	129.7	6452.92
1357.01	129.6	6407.48
1357.11	129.5	6448.69
1357.21	129.4	6447.92
1357.31	129.3	6475.03
1357.41	129.2	6440.41
1357.51	129.1	6498.55
1357.61	129	6447.45
1357.71	128.9	6477.77
1357.81	128.8	6559.33
1357.91	128.7	6476.86
1358.01	128.6	6496.29
1358.11	128.5	6442.85
1358.21	128.4	6506.64
1358.31	128.3	6459.7
1358.41	128.2	6451.52
1358.51	128.1	6478.72
1358.61	128	6557.16
1358.71	127.9	6560.94
1358.81	127.8	6489.83
1358.91	127.7	6561.62
1359.01	127.6	6527.13
1359.11	127.5	6451.99
1359.21	127.4	6469.89
1359.31	127.3	6502.02
1359.41	127.2	6545.74
1359.51	127.1	6554.66
1359.61	127	6569.08
1359.71	126.9	6536.63
1359.81	126.8	6527.31
1359.91	126.7	6514.95
1360.01	126.6	6593.89
1360.11	126.5	6560.05
1360.21	126.4	6514.96
1360.31	126.3	6522.85
1360.41	126.2	6575.43
1360.51	126.1	6516.29
1360.61	126	6547.27
1360.71	125.9	6487.08
1360.81	125.8	6521.75
1360.91	125.7	6603.29
1361.01	125.6	6583.48
1361.11	125.5	6585.9
1361.21	125.4	6547.94
1361.31	125.3	6567.96
1361.41	125.2	6610.05
1361.51	125.1	6558.59
1361.61	125	6524.11
1361.71	124.9	6620.26
1361.81	124.8	6588.96
1361.91	124.7	6612.22
1362.01	124.6	6589.53
1362.11	124.5	6576.33
1362.21	124.4	6565.84
1362.31	124.3	6634.15
1362.41	124.2	6648.52
1362.51	124.1	6670.44
