C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.1
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1059.01	427.6	10435.8
1059.11	427.5	10398.4
1059.21	427.4	10106.3
1059.31	427.3	10278.9
1059.41	427.2	10108.2
1059.51	427.1	10255.2
1059.61	427	10094.7
1059.71	426.9	10406
1059.81	426.8	10682.8
1059.91	426.7	10018.4
1060.01	426.6	10315
1060.11	426.5	10172
1060.21	426.4	10528.3
1060.31	426.3	9906.38
1060.41	426.2	9966.84
1060.51	426.1	10163.2
1060.61	426	9931.19
1060.71	425.9	10406.4
1060.81	425.8	10447.9
1060.91	425.7	10207.9
1061.01	425.6	10007.4
1061.11	425.5	10705.3
1061.21	425.4	10466.5
1061.31	425.3	10625.7
1061.41	425.2	10467.5
1061.51	425.1	10053.3
1061.61	425	10214.1
1061.71	424.9	10216.1
1061.81	424.8	10219.8
1061.91	424.7	10626.7
1062.01	424.6	10511.4
1062.11	424.5	10279
1062.21	424.4	10490.4
1062.31	424.3	10432.6
1062.41	424.2	10130.4
1062.51	424.1	10464.4
1062.61	424	10493.6
1062.71	423.9	10373
1062.81	423.8	9969.24
1062.91	423.7	9559.36
1063.01	423.6	10009.5
1063.11	423.5	9962.77
1063.21	423.4	9875.18
1063.31	423.3	9994.32
1063.41	423.2	10299
1063.51	423.1	10543.7
1063.61	423	10610.1
1063.71	422.9	10152.3
1063.81	422.8	9977.24
1063.91	422.7	10028.4
1064.01	422.6	10791.4
1064.11	422.5	10958.7
1064.21	422.4	10487.5
1064.31	422.3	10585.9
1064.41	422.2	10467.8
1064.51	422.1	10341.6
1064.61	422	10312.1
1064.71	421.9	10339.8
1064.81	421.8	10213.4
1064.91	421.7	10174.5
1065.01	421.6	10301.6
1065.11	421.5	10393.4
1065.21	421.4	10466.4
1065.31	421.3	10615.5
1065.41	421.2	10630.4
1065.51	421.1	10575.2
1065.61	421	10352.6
1065.71	420.9	10449
1065.81	420.8	10538.5
1065.91	420.7	9829.27
1066.01	420.6	10497.1
1066.11	420.5	10447.9
1066.21	420.4	10229
1066.31	420.3	9978.32
1066.41	420.2	10493.6
1066.51	420.1	10592.3
1066.61	420	10016.6
1066.71	419.9	10295.3
1066.81	419.8	10412.3
1066.91	419.7	10225.4
1067.01	419.6	10153.6
1067.11	419.5	10158
1067.21	419.4	9898.85
1067.31	419.3	9940.58
1067.41	419.2	9883.2
1067.51	419.1	10862.4
1067.61	419	10647.9
1067.71	418.9	10448.1
1067.81	418.8	10594.5
1067.91	418.7	10598.4
1068.01	418.6	10184.4
1068.11	418.5	9962.98
1068.21	418.4	10227.9
1068.31	418.3	10186
1068.41	418.2	10309.6
1068.51	418.1	10268.4
1068.61	418	10418.5
1068.71	417.9	10134.3
1068.81	417.8	10316.4
1068.91	417.7	10254.3
1069.01	417.6	10390.5
1069.11	417.5	10588.9
1069.21	417.4	10661.1
1069.31	417.3	11010.1
1069.41	417.2	10897.8
1069.51	417.1	10188.2
1069.61	417	10019.2
1069.71	416.9	9956.86
1069.81	416.8	9879.34
1069.91	416.7	9880.41
1070.01	416.6	10572.2
1070.11	416.5	10572.4
1070.21	416.4	10112.6
1070.31	416.3	10685.7
1070.41	416.2	10791.1
1070.51	416.1	10242.4
1070.61	416	10026.7
1070.71	415.9	10586.5
1070.81	415.8	10337.6
1070.91	415.7	10583.5
1071.01	415.6	10058.6
1071.11	415.5	10559.2
1071.21	415.4	10376.5
1071.31	415.3	10260.5
1071.41	415.2	10430.2
1071.51	415.1	10395.9
1071.61	415	10129.4
1071.71	414.9	10802.6
1071.81	414.8	10356
1071.91	414.7	10856.1
1072.01	414.6	10277.6
1072.11	414.5	11086.2
1072.21	414.4	10742.6
1072.31	414.3	10703.1
1072.41	414.2	10581.4
1072.51	414.1	10668.3
1072.61	414	10953.4
1072.71	413.9	10444.6
1072.81	413.8	10568.1
1072.91	413.7	10299.6
1073.01	413.6	10056.8
1073.11	413.5	10438
1073.21	413.4	10296.8
1073.31	413.3	10499.4
1073.41	413.2	10448.5
1073.51	413.1	10057.7
1073.61	413	10167.6
1073.71	412.9	10250.1
1073.81	412.8	10153.3
1073.91	412.7	10356.5
1074.01	412.6	10280.2
1074.11	412.5	10728.3
1074.21	412.4	10638.6
1074.31	412.3	10466.6
1074.41	412.2	10743.1
1074.51	412.1	10339.4
1074.61	412	10126.6
1074.71	411.9	10146.6
1074.81	411.8	10036
1074.91	411.7	10210.6
1075.01	411.6	10713.8
1075.11	411.5	10498.4
1075.21	411.4	10386
1075.31	411.3	10140.2
1075.41	411.2	10837.1
1075.51	411.1	10869.6
1075.61	411	10346.9
1075.71	410.9	10433.3
1075.81	410.8	10900.7
1075.91	410.7	10648.8
1076.01	410.6	10670.7
1076.11	410.5	11394.8
1076.21	410.4	10768.9
1076.31	410.3	10155.7
1076.41	410.2	10189.7
1076.51	410.1	10368.6
1076.61	410	10688
1076.71	409.9	10748.8
1076.81	409.8	10873
1076.91	409.7	10637.6
1077.01	409.6	10777.7
1077.11	409.5	10451
1077.21	409.4	10594.5
1077.31	409.3	11144.2
1077.41	409.2	11066.2
1077.51	409.1	11152.8
1077.61	409	11349.1
1077.71	408.9	10495.5
1077.81	408.8	10422.8
1077.91	408.7	10637.6
1078.01	408.6	10507.5
1078.11	408.5	10674.5
1078.21	408.4	10002.5
1078.31	408.3	10304.5
1078.41	408.2	10314.6
1078.51	408.1	10640.1
1078.61	408	10561.2
1078.71	407.9	11012.5
1078.81	407.8	11021.9
1078.91	407.7	10660
1079.01	407.6	10442.9
1079.11	407.5	10920.1
1079.21	407.4	11027.7
1079.31	407.3	10307.9
1079.41	407.2	10301.4
1079.51	407.1	10463.3
1079.61	407	10247
1079.71	406.9	11116.7
1079.81	406.8	10780.1
1079.91	406.7	10539.5
1080.01	406.6	10945
1080.11	406.5	11078.9
1080.21	406.4	11080.6
1080.31	406.3	10867.7
1080.41	406.2	10836.7
1080.51	406.1	10722.4
1080.61	406	10907.2
1080.71	405.9	10974.2
1080.81	405.8	10964.6
1080.91	405.7	10782.1
1081.01	405.6	10943.8
1081.11	405.5	10831.8
1081.21	405.4	11082.5
1081.31	405.3	10734.1
1081.41	405.2	11116.9
