C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Au4f	BE_Au4f	CPS_Au4f
1334.01	152.6	3110.58
1334.11	152.5	3100.46
1334.21	152.4	3104.84
1334.31	152.3	3134.49
1334.41	152.2	3137.08
1334.51	152.1	3181.3
1334.61	152	3130.02
1334.71	151.9	3128.63
1334.81	151.8	3153.51
1334.91	151.7	3158.71
1335.01	151.6	3135.33
1335.11	151.5	3117.43
1335.21	151.4	3149.23
1335.31	151.3	3132.07
1335.41	151.2	3182.43
1335.51	151.1	3147.78
1335.61	151	3141.56
1335.71	150.9	3171.66
1335.81	150.8	3141.49
1335.91	150.7	3108.89
1336.01	150.6	3117.14
1336.11	150.5	3162.9
1336.21	150.4	3133.13
1336.31	150.3	3205.77
1336.41	150.2	3127.54
1336.51	150.1	3155.46
1336.61	150	3161.4
1336.71	149.9	3169.93
1336.81	149.8	3177.34
1336.91	149.7	3141.32
1337.01	149.6	3188.54
1337.11	149.5	3145.29
1337.21	149.4	3138.97
1337.31	149.3	3176.12
1337.41	149.2	3148.53
1337.51	149.1	3231.62
1337.61	149	3186.92
1337.71	148.9	3163.13
1337.81	148.8	3135.02
1337.91	148.7	3139.27
1338.01	148.6	3138.41
1338.11	148.5	3141.53
1338.21	148.4	3172.84
1338.31	148.3	3178.58
1338.41	148.2	3177.88
1338.51	148.1	3172.29
1338.61	148	3214.32
1338.71	147.9	3189.81
1338.81	147.8	3124.62
1338.91	147.7	3157.76
1339.01	147.6	3171.2
1339.11	147.5	3190.56
1339.21	147.4	3166.61
1339.31	147.3	3206.75
1339.41	147.2	3193.22
1339.51	147.1	3157.39
1339.61	147	3194.51
1339.71	146.9	3141.5
1339.81	146.8	3123.67
1339.91	146.7	3190.6
1340.01	146.6	3203.36
1340.11	146.5	3146.3
1340.21	146.4	3200.19
1340.31	146.3	3165.27
1340.41	146.2	3151.12
1340.51	146.1	3255.52
1340.61	146	3199.09
1340.71	145.9	3209.07
1340.81	145.8	3200.7
1340.91	145.7	3151
