CasaXP50
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.2
KE_Cu2p	BE_Cu2p	CPS_Cu2p
539.06	947.55	4197.89
539.11	947.5	4091.02
539.16	947.45	4067.87
539.21	947.4	4089.45
539.26	947.35	4073.56
539.31	947.3	4054.14
539.36	947.25	4031.51
539.41	947.2	4076.42
539.46	947.15	4129.78
539.51	947.1	4051.89
539.56	947.05	4092.22
539.61	947	4074.74
539.66	946.95	4087.92
539.71	946.9	4090.31
539.76	946.85	4069.95
539.81	946.8	4132.89
539.86	946.75	4132.65
539.91	946.7	4065.08
539.96	946.65	4052.45
540.01	946.6	4148.13
540.06	946.55	4078.09
540.11	946.5	4143.54
540.16	946.45	4072.24
540.21	946.4	4140.45
540.26	946.35	4117.85
540.31	946.3	4126.18
540.36	946.25	4078.11
540.41	946.2	4124.65
540.46	946.15	4076.03
540.51	946.1	4067.14
540.56	946.05	4024.05
540.61	946	4064.13
540.66	945.95	4079.44
540.71	945.9	4074.56
540.76	945.85	4064.32
540.81	945.8	4033.94
540.86	945.75	4061.48
540.91	945.7	4065.81
540.96	945.65	4069.8
541.01	945.6	4096.98
541.06	945.55	4088.21
541.11	945.5	4033.48
541.16	945.45	3985.29
541.21	945.4	3997.89
541.26	945.35	3959.79
541.31	945.3	4003.51
541.36	945.25	4032.86
541.41	945.2	3978.11
541.46	945.15	3928.59
541.51	945.1	3954.06
541.56	945.05	4055.61
541.61	945	4003.14
541.66	944.95	4009.75
541.71	944.9	3985.85
541.76	944.85	3986.39
541.81	944.8	3929.15
541.86	944.75	3893.23
541.91	944.7	3861.79
541.96	944.65	3915.66
542.01	944.6	3920.63
542.06	944.55	3955.89
542.11	944.5	3948.4
542.16	944.45	3947.63
542.21	944.4	3906.5
542.26	944.35	3923.94
542.31	944.3	3950.83
542.36	944.25	3957.13
542.41	944.2	3971.71
542.46	944.15	3914.03
542.51	944.1	3904.73
542.56	944.05	3891.3
542.61	944	3960.81
542.66	943.95	3900.1
542.71	943.9	3815.44
542.76	943.85	3860.02
542.81	943.8	3838.43
542.86	943.75	3890.39
542.91	943.7	3885.26
542.96	943.65	3935.05
543.01	943.6	3917.66
543.06	943.55	3928.86
543.11	943.5	3845.76
543.16	943.45	3819.06
543.21	943.4	3779.33
543.26	943.35	3768.87
543.31	943.3	3839.73
543.36	943.25	3817.73
543.41	943.2	3831.41
543.46	943.15	3785.84
543.51	943.1	3733.76
543.56	943.05	3782.43
543.61	943	3765.59
543.66	942.95	3758.38
543.71	942.9	3787.44
543.76	942.85	3742.19
543.81	942.8	3717.78
543.86	942.75	3732.53
543.91	942.7	3771.97
543.96	942.65	3735.07
544.01	942.6	3788.14
544.06	942.55	3828.65
544.11	942.5	3770.23
544.16	942.45	3747.45
544.21	942.4	3736.49
544.26	942.35	3750.02
544.31	942.3	3706.73
544.36	942.25	3696.79
544.41	942.2	3690.65
544.46	942.15	3715.74
544.51	942.1	3680.69
544.56	942.05	3641.67
544.61	942	3663.92
544.66	941.95	3683.07
544.71	941.9	3655.04
544.76	941.85	3624.73
544.81	941.8	3613.24
544.86	941.75	3648.42
544.91	941.7	3582.45
544.96	941.65	3695.08
545.01	941.6	3615.12
545.06	941.55	3626.12
545.11	941.5	3643.03
545.16	941.45	3576.63
545.21	941.4	3621.88
545.26	941.35	3576.63
545.31	941.3	3589.36
545.36	941.25	3555.24
545.41	941.2	3611.94
545.46	941.15	3550.64
545.51	941.1	3560.33
545.56	941.05	3550.32
545.61	941	3511.98
545.66	940.95	3581.84
545.71	940.9	3622.74
545.76	940.85	3569.26
545.81	940.8	3625.96
545.86	940.75	3602.82
545.91	940.7	3510.51
545.96	940.65	3548.17
546.01	940.6	3556.23
546.06	940.55	3610.83
546.11	940.5	3574.67
546.16	940.45	3525.04
546.21	940.4	3585.07
546.26	940.35	3565.17
546.31	940.3	3544.81
546.36	940.25	3593.43
546.41	940.2	3628.4
546.46	940.15	3618.62
546.51	940.1	3580.04
546.56	940.05	3544.65
546.61	940	3512.59
546.66	939.95	3501.99
546.71	939.9	3523.37
546.76	939.85	3573.07
546.81	939.8	3597.16
546.86	939.75	3521.26
546.91	939.7	3550.61
546.96	939.65	3495.04
547.01	939.6	3561.18
547.06	939.55	3596.49
547.11	939.5	3543.66
547.16	939.45	3557.54
547.21	939.4	3555.72
547.26	939.35	3568.63
547.31	939.3	3564.2
547.36	939.25	3519.75
547.41	939.2	3534.26
547.46	939.15	3540.8
547.51	939.1	3552.63
547.56	939.05	3571.78
547.61	939	3540.64
547.66	938.95	3626.23
547.71	938.9	3548.58
547.76	938.85	3492.49
547.81	938.8	3492.85
547.86	938.75	3548.68
547.91	938.7	3565.05
547.96	938.65	3570.17
548.01	938.6	3469.57
548.06	938.55	3567.08
548.11	938.5	3564.1
548.16	938.45	3579.79
548.21	938.4	3577.84
548.26	938.35	3581.92
548.31	938.3	3581.26
548.36	938.25	3584.58
548.41	938.2	3601.34
548.46	938.15	3555.15
548.51	938.1	3594.03
548.56	938.05	3576.67
548.61	938	3604
548.66	937.95	3610.12
548.71	937.9	3563
548.76	937.85	3636.08
548.81	937.8	3654.69
548.86	937.75	3631.39
548.91	937.7	3621.07
548.96	937.65	3599.23
549.01	937.6	3662.5
549.06	937.55	3662.5
549.11	937.5	3674.17
549.16	937.45	3679.29
549.21	937.4	3673.12
549.26	937.35	3656.72
549.31	937.3	3644.74
549.36	937.25	3667.09
549.41	937.2	3744.77
549.46	937.15	3733.16
549.51	937.1	3624.02
549.56	937.05	3724.96
549.61	937	3716.87
549.66	936.95	3665.69
549.71	936.9	3737.02
549.76	936.85	3733.71
549.81	936.8	3748.82
549.86	936.75	3717.4
549.91	936.7	3695.54
549.96	936.65	3682.56
550.01	936.6	3726.61
550.06	936.55	3725.47
550.11	936.5	3783.35
550.16	936.45	3739.03
550.21	936.4	3752.77
550.26	936.35	3765.67
550.31	936.3	3748.22
550.36	936.25	3752.12
550.41	936.2	3822.19
550.46	936.15	3848.5
550.51	936.1	3776.27
550.56	936.05	3823.78
550.61	936	3825.46
550.66	935.95	3734.79
550.71	935.9	3824.87
550.76	935.85	3742.98
550.81	935.8	3807.26
550.86	935.75	3787.84
550.91	935.7	3745.74
550.96	935.65	3826.56
551.01	935.6	3780.55
551.06	935.55	3825.53
551.11	935.5	3830.88
551.16	935.45	3858.73
551.21	935.4	3885.07
551.26	935.35	3828.79
551.31	935.3	3844.24
551.36	935.25	3848.1
551.41	935.2	3845.87
551.46	935.15	3900.9
551.51	935.1	3937.35
551.56	935.05	3865.46
551.61	935	3917.89
551.66	934.95	3878.18
551.71	934.9	3833.41
551.76	934.85	3954.03
551.81	934.8	4072.41
551.86	934.75	4004.89
551.91	934.7	4050.15
551.96	934.65	4130.8
552.01	934.6	4094.42
552.06	934.55	4129.01
552.11	934.5	4183.59
552.16	934.45	4237.81
552.21	934.4	4266.99
552.26	934.35	4315.52
552.31	934.3	4398.81
552.36	934.25	4419.8
552.41	934.2	4450.14
552.46	934.15	4551.73
552.51	934.1	4660.46
552.56	934.05	4744.49
552.61	934	4774.18
552.66	933.95	4879.93
552.71	933.9	5104.27
552.76	933.85	5248.79
552.81	933.8	5423.64
552.86	933.75	5609.21
552.91	933.7	5871.02
552.96	933.65	6047.91
553.01	933.6	6320.35
553.06	933.55	6705.93
553.11	933.5	7030.97
553.16	933.45	7424.88
553.21	933.4	7909.12
553.26	933.35	8499.13
553.31	933.3	9201.22
553.36	933.25	9889.99
553.41	933.2	10710.8
553.46	933.15	11634.5
553.51	933.1	12634.7
553.56	933.05	13851.2
553.61	933	14996.6
553.66	932.95	16208.6
553.71	932.9	17429.1
553.76	932.85	18390.1
553.81	932.8	19117.1
553.86	932.75	19736.4
553.91	932.7	20233.7
553.96	932.65	20388.2
554.01	932.6	20198
554.06	932.55	20198.4
554.11	932.5	19678.5
554.16	932.45	18899
554.21	932.4	17988.3
554.26	932.35	16964.5
554.31	932.3	15871.4
554.36	932.25	14652.8
554.41	932.2	13422
554.46	932.15	12337.5
554.51	932.1	11331.1
554.56	932.05	10396.4
554.61	932	9549
554.66	931.95	8837.48
554.71	931.9	8044.15
554.76	931.85	7446.87
554.81	931.8	6903.54
554.86	931.75	6666.01
554.91	931.7	6164.05
554.96	931.65	5795.88
555.01	931.6	5438.98
555.06	931.55	5254.16
555.11	931.5	5012.71
555.16	931.45	4876.24
555.21	931.4	4662.91
555.26	931.35	4546.22
555.31	931.3	4358.34
555.36	931.25	4232.24
555.41	931.2	4127.21
555.46	931.15	3985.38
