CasaXP50
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.1
KE_Cu2p	BE_Cu2p	CPS_Cu2p
535.61	951	10722.5
535.66	950.95	10680.5
535.71	950.9	10345.4
535.76	950.85	10103.8
535.81	950.8	10024.8
535.86	950.75	10113
535.91	950.7	9769.37
535.96	950.65	9644.97
536.01	950.6	9594.28
536.06	950.55	9450.69
536.11	950.5	9442.41
536.16	950.45	9229.32
536.21	950.4	9124.3
536.26	950.35	9050.62
536.31	950.3	8959.74
536.36	950.25	8913.65
536.41	950.2	8998.31
536.46	950.15	8856.75
536.51	950.1	8819.76
536.56	950.05	8622.31
536.61	950	8668.25
536.66	949.95	8452.21
536.71	949.9	8301.97
536.76	949.85	8315.73
536.81	949.8	8420.84
536.86	949.75	8436.63
536.91	949.7	8648.7
536.96	949.65	8460.13
537.01	949.6	8381
537.06	949.55	8122.73
537.11	949.5	8145.58
537.16	949.45	8092.58
537.21	949.4	7988.97
537.26	949.35	7920.24
537.31	949.3	8036.1
537.36	949.25	8052.26
537.41	949.2	7989.82
537.46	949.15	7714.65
537.51	949.1	7960.35
537.56	949.05	7936.09
537.61	949	7980.6
537.66	948.95	7981.28
537.71	948.9	7995.28
537.76	948.85	7933.56
537.81	948.8	7849.26
537.86	948.75	7963.6
537.91	948.7	7932.69
537.96	948.65	7857.68
538.01	948.6	7871.52
538.06	948.55	7954.51
538.11	948.5	7851.24
538.16	948.45	7731.09
538.21	948.4	7758.48
538.26	948.35	7813.67
538.31	948.3	7938.62
538.36	948.25	7870.55
538.41	948.2	7657.21
538.46	948.15	7720.53
538.51	948.1	7720.73
538.56	948.05	7731.53
538.61	948	7559.92
538.66	947.95	7536.87
538.71	947.9	7709.23
538.76	947.85	7773.08
538.81	947.8	7723.3
538.86	947.75	7653.43
538.91	947.7	7666.7
538.96	947.65	7631.36
539.01	947.6	7676.68
539.06	947.55	7636.79
539.11	947.5	7746.25
539.16	947.45	7619.31
539.21	947.4	7670.46
539.26	947.35	7636.57
539.31	947.3	7673.23
539.36	947.25	7757.44
539.41	947.2	7589.14
539.46	947.15	7541.56
539.51	947.1	7654.83
539.56	947.05	7585.56
539.61	947	7645.29
539.66	946.95	7883.99
539.71	946.9	7625.06
539.76	946.85	7632.24
539.81	946.8	7599.82
539.86	946.75	7742.45
539.91	946.7	7760.41
539.96	946.65	7882.31
540.01	946.6	7632.72
540.06	946.55	7694.16
540.11	946.5	7644.02
540.16	946.45	7680.14
540.21	946.4	7815.94
540.26	946.35	7883.24
540.31	946.3	7684.69
540.36	946.25	7657.01
540.41	946.2	7706.23
540.46	946.15	7643.01
540.51	946.1	7783.05
540.56	946.05	7594.15
540.61	946	7613.73
540.66	945.95	7657.45
540.71	945.9	7758.71
540.76	945.85	7664.32
540.81	945.8	7646.21
540.86	945.75	7615.91
540.91	945.7	7624.33
540.96	945.65	7710.97
541.01	945.6	7725.35
541.06	945.55	7724.35
541.11	945.5	7619.38
541.16	945.45	7571.02
541.21	945.4	7524.56
541.26	945.35	7465.46
541.31	945.3	7584.96
541.36	945.25	7364.4
541.41	945.2	7413.15
541.46	945.15	7367.52
541.51	945.1	7336.45
541.56	945.05	7382.36
541.61	945	7446.78
541.66	944.95	7308.95
541.71	944.9	7432.78
541.76	944.85	7518.29
541.81	944.8	7421.74
541.86	944.75	7368.39
541.91	944.7	7352.37
541.96	944.65	7254.33
542.01	944.6	7254.67
542.06	944.55	7288.92
542.11	944.5	7285.45
542.16	944.45	7300.34
542.21	944.4	7437.19
542.26	944.35	7265.95
542.31	944.3	7470.56
542.36	944.25	7293.05
542.41	944.2	7329.79
