C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\CasaXP2.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	0.1
KE_Survey	BE_Survey	CPS_Survey
1020.61	466	111133
1021.11	465.5	111240
1021.61	465	111518
1022.11	464.5	111779
1022.61	464	111650
1023.11	463.5	111790
1023.61	463	112099
1024.11	462.5	111917
1024.61	462	112235
1025.11	461.5	112345
1025.61	461	112506
1026.11	460.5	112633
1026.61	460	113168
1027.11	459.5	113420
1027.61	459	113480
1028.11	458.5	113938
1028.61	458	113868
1029.11	457.5	113798
1029.61	457	114080
1030.11	456.5	114059
1030.61	456	113890
1031.11	455.5	114333
1031.61	455	114035
1032.11	454.5	114563
1032.61	454	114575
1033.11	453.5	114889
1033.61	453	114883
1034.11	452.5	114795
1034.61	452	115270
1035.11	451.5	115640
1035.61	451	115685
1036.11	450.5	115808
1036.61	450	116111
1037.11	449.5	116340
1037.61	449	116461
1038.11	448.5	116645
1038.61	448	117268
1039.11	447.5	117310
1039.61	447	116706
1040.11	446.5	117039
1040.61	446	117137
1041.11	445.5	117078
1041.61	445	117529
1042.11	444.5	117771
1042.61	444	118061
1043.11	443.5	118374
1043.61	443	118125
1044.11	442.5	118402
1044.61	442	118895
1045.11	441.5	119009
1045.61	441	119014
1046.11	440.5	118928
1046.61	440	119635
1047.11	439.5	119658
1047.61	439	120039
1048.11	438.5	120165
1048.61	438	120210
1049.11	437.5	120039
1049.61	437	120555
1050.11	436.5	120534
1050.61	436	120478
1051.11	435.5	120865
1051.61	435	121383
1052.11	434.5	121699
1052.61	434	121891
1053.11	433.5	121987
1053.61	433	122022
1054.11	432.5	122189
1054.61	432	122699
1055.11	431.5	122949
1055.61	431	122592
1056.11	430.5	122905
1056.61	430	123387
1057.11	429.5	122969
1057.61	429	123150
1058.11	428.5	123415
1058.61	428	123957
1059.11	427.5	124218
1059.61	427	124503
1060.11	426.5	124991
1060.61	426	124988
1061.11	425.5	125196
1061.61	425	125756
1062.11	424.5	125174
1062.61	424	125705
1063.11	423.5	125580
1063.61	423	125787
1064.11	422.5	126002
1064.61	422	126166
1065.11	421.5	125999
1065.61	421	127241
1066.11	420.5	126910
1066.61	420	127107
1067.11	419.5	127364
1067.61	419	127513
1068.11	418.5	127846
1068.61	418	127786
1069.11	417.5	128187
1069.61	417	128298
1070.11	416.5	128516
1070.61	416	128769
1071.11	415.5	128711
1071.61	415	128847
1072.11	414.5	129270
1072.61	414	129492
1073.11	413.5	129746
1073.61	413	129901
1074.11	412.5	130350
1074.61	412	130191
1075.11	411.5	130575
1075.61	411	131146
1076.11	410.5	131163
1076.61	410	131358
1077.11	409.5	131581
1077.61	409	131873
1078.11	408.5	132012
1078.61	408	131960
1079.11	407.5	132227
1079.61	407	132862
1080.11	406.5	133465
1080.61	406	133528
1081.11	405.5	134078
1081.61	405	133886
1082.11	404.5	134053
1082.61	404	134361
1083.11	403.5	135176
1083.61	403	135133
1084.11	402.5	135060
1084.61	402	134887
1085.11	401.5	135531
1085.61	401	135937
1086.11	400.5	136010
1086.61	400	136843
1087.11	399.5	136817
1087.61	399	137089
1088.11	398.5	137106
1088.61	398	137624
1089.11	397.5	137824
1089.61	397	137816
1090.11	396.5	138830
1090.61	396	138451
1091.11	395.5	138978
1091.61	395	139018
1092.11	394.5	139319
1092.61	394	139171
1093.11	393.5	140129
1093.61	393	140286
1094.11	392.5	140747
1094.61	392	140925
1095.11	391.5	140995
1095.61	391	141270
1096.11	390.5	142095
1096.61	390	141844
1097.11	389.5	142678
1097.61	389	143163
1098.11	388.5	143768
1098.61	388	144200
1099.11	387.5	144331
1099.61	387	144376
1100.11	386.5	145250
1100.61	386	145251
1101.11	385.5	145656
1101.61	385	146315
1102.11	384.5	146125
1102.61	384	146944
1103.11	383.5	147554
1103.61	383	147610
1104.11	382.5	147402
1104.61	382	147868
1105.11	381.5	148837
1105.61	381	149099
1106.11	380.5	149262
1106.61	380	149757
1107.11	379.5	150773
1107.61	379	151201
1108.11	378.5	151495
1108.61	378	151612
1109.11	377.5	151993
1109.61	377	152436
1110.11	376.5	152226
1110.61	376	152338
1111.11	375.5	153024
1111.61	375	153188
1112.11	374.5	152793
1112.61	374	152121
1113.11	373.5	152107
1113.61	373	151043
1114.11	372.5	150303
1114.61	372	150493
1115.11	371.5	149835
1115.61	371	150100
1116.11	370.5	150600
1116.61	370	150519
1117.11	369.5	150736
1117.61	369	150616
1118.11	368.5	151230
1118.61	368	152130
1119.11	367.5	152218
1119.61	367	152370
1120.11	366.5	153149
1120.61	366	153513
1121.11	365.5	154277
1121.61	365	154809
1122.11	364.5	155548
1122.61	364	156341
1123.11	363.5	157128
1123.61	363	158374
1124.11	362.5	159097
1124.61	362	160710
1125.11	361.5	161688
1125.61	361	162728
1126.11	360.5	164931
1126.61	360	167063
1127.11	359.5	169435
1127.61	359	172395
1128.11	358.5	175249
1128.61	358	179593
1129.11	357.5	184266
1129.61	357	191009
1130.11	356.5	198806
1130.61	356	208089
1131.11	355.5	219006
1131.61	355	231427
1132.11	354.5	245150
1132.61	354	257325
1133.11	353.5	263752
1133.61	353	264225
1134.11	352.5	256708
1134.61	352	242761
1135.11	351.5	224679
1135.61	351	207159
1136.11	350.5	190738
1136.61	350	177172
1137.11	349.5	166301
1137.61	349	157251
1138.11	348.5	150632
1138.61	348	145011
1139.11	347.5	141797
1139.61	347	137921
1140.11	346.5	136421
1140.61	346	134538
1141.11	345.5	132817
1141.61	345	131970
1142.11	344.5	131510
1142.61	344	131290
1143.11	343.5	131433
1143.61	343	132317
1144.11	342.5	133104
1144.61	342	135197
1145.11	341.5	137796
1145.61	341	140905
1146.11	340.5	145093
1146.61	340	150073
1147.11	339.5	157321
1147.61	339	166150
1148.11	338.5	178019
1148.61	338	194412
1149.11	337.5	214266
1149.61	337	237531
1150.11	336.5	262602
1150.61	336	286507
1151.11	335.5	302922
1151.61	335	306344
1152.11	334.5	295125
1152.61	334	271777
1153.11	333.5	241714
1153.61	333	210650
1154.11	332.5	183392
1154.61	332	160086
1155.11	331.5	142037
1155.61	331	127630
1156.11	330.5	117428
1156.61	330	108892
1157.11	329.5	101382
1157.61	329	96528.5
1158.11	328.5	91967.3
1158.61	328	88433.3
1159.11	327.5	85713.6
1159.61	327	82863
1160.11	326.5	80808.5
1160.61	326	78690.8
1161.11	325.5	77395.8
1161.61	325	76369.9
1162.11	324.5	75590.8
1162.61	324	74431.2
1163.11	323.5	73422.8
1163.61	323	72831.6
1164.11	322.5	72099.6
1164.61	322	71457
1165.11	321.5	71233.4
1165.61	321	70786.3
1166.11	320.5	70304.6
1166.61	320	70196.9
1167.11	319.5	70365.4
1167.61	319	69851.7
1168.11	318.5	69376.7
1168.61	318	68962.1
1169.11	317.5	68510.7
1169.61	317	67743.7
1170.11	316.5	68112.5
1170.61	316	67613.6
1171.11	315.5	67735.6
1171.61	315	67693.9
1172.11	314.5	67292.8
1172.61	314	67138.6
1173.11	313.5	66992.6
1173.61	313	67097.3
1174.11	312.5	66928
1174.61	312	66876.7
1175.11	311.5	66531.5
1175.61	311	66381.3
1176.11	310.5	66663.7
1176.61	310	66347.6
1177.11	309.5	66579.1
1177.61	309	66513.8
1178.11	308.5	66309.1
1178.61	308	66364.8
1179.11	307.5	66227
1179.61	307	66515.7
1180.11	306.5	66329.8
1180.61	306	66009.5
1181.11	305.5	66430.9
1181.61	305	66156.4
1182.11	304.5	66423.7
1182.61	304	66146.3
