C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2.vms
Pr:Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	1
KE_Pr:Cu2p	BE_Pr:Cu2p	CPS_Pr:Cu2p	Background_Pr:Cu2p
531.71	954.9	55396.4	55396.4
531.81	954.8	55768.6	55768.6
531.91	954.7	56453.6	56453.6
532.01	954.6	56845.6	56845.6
532.11	954.5	57316.7	57316.7
532.21	954.4	57863.5	57863.5
532.31	954.3	58455.7	58455.7
532.41	954.2	59350	59350
532.51	954.1	59926.1	59926.1
532.61	954	60798	60798
532.71	953.9	61714.6	61714.6
532.81	953.8	62888.5	62888.5
532.91	953.7	64191.7	64191.7
533.01	953.6	66064.2	66064.2
533.11	953.5	68023.9	68023.9
533.21	953.4	70348.3	70348.3
533.31	953.3	72979.7	72979.7
533.41	953.2	76047.5	76047.5
533.51	953.1	79624	79624
533.61	953	83478.2	83478.2
533.71	952.9	87972.8	87972.8
533.81	952.8	92525.2	92525.2
533.91	952.7	97238	97238
534.01	952.6	101124	101124
534.11	952.5	104010	104010
534.21	952.4	105676	105676
534.31	952.3	105248	105248
534.41	952.2	102787	102787
534.51	952.1	99356.1	99356.1
534.61	952	94815.7	94815.7
534.71	951.9	89974.1	89974.1
534.81	951.8	84424.4	84424.4
534.91	951.7	78980.5	78980.5
535.01	951.6	73935.4	73935.4
535.11	951.5	69741.2	69741.2
535.21	951.4	65968.2	65968.2
535.31	951.3	62678	62678
535.41	951.2	59829.1	59829.1
535.51	951.1	57210.4	57210.4
535.61	951	55127.7	55127.7
535.71	950.9	53580.9	53580.9
535.81	950.8	52204.7	52204.7
535.91	950.7	51294.7	51294.7
536.01	950.6	50116.7	50116.7
536.11	950.5	49071.3	49071.3
536.21	950.4	48689.1	48689.1
536.31	950.3	47948.6	47948.6
536.41	950.2	47422.9	47422.9
536.51	950.1	46914	46914
536.61	950	46756.8	46756.8
536.71	949.9	46334.6	46334.6
536.81	949.8	45620.8	45620.8
536.91	949.7	45634.6	45634.6
537.01	949.6	45536	45536
537.11	949.5	45241.2	45241.2
537.21	949.4	45036	45036
537.31	949.3	44881.1	44881.1
537.41	949.2	44856.2	44856.2
537.51	949.1	44603.9	44603.9
537.61	949	44332.7	44332.7
537.71	948.9	44298.1	44298.1
537.81	948.8	44089	44089
537.91	948.7	44232.8	44232.8
538.01	948.6	44112.4	44112.4
538.11	948.5	44029.4	44029.4
538.21	948.4	43954.4	43954.4
538.31	948.3	43812.9	43812.9
538.41	948.2	43841.8	43841.8
538.51	948.1	43722.6	43722.6
538.61	948	43757.2	43757.2
538.71	947.9	43625.7	43625.7
538.81	947.8	43724.1	43724.1
538.91	947.7	43899.8	43899.8
539.01	947.6	43952.4	43952.4
539.11	947.5	44188.6	44188.6
539.21	947.4	44230.3	44230.3
539.31	947.3	44434.5	44434.5
539.41	947.2	44563.8	44563.8
539.51	947.1	44708.1	44708.1
539.61	947	45044.7	45044.7
539.71	946.9	45429.4	45429.4
539.81	946.8	45541.4	45541.4
539.91	946.7	45543.1	45543.1
540.01	946.6	45696.8	45696.8
540.11	946.5	46036.8	46036.8
540.21	946.4	46110.3	46110.3
540.31	946.3	45881.5	45881.5
540.41	946.2	45714.7	45714.7
540.51	946.1	45296.3	45296.3
540.61	946	45137.2	45137.2
540.71	945.9	45167.4	45167.4
540.81	945.8	44954.1	44954.1
540.91	945.7	44622.2	44622.2
541.01	945.6	44605.5	44605.5
541.11	945.5	44439.1	44439.1
541.21	945.4	44550.2	44550.2
541.31	945.3	44593	44593
541.41	945.2	44634.2	44634.2
541.51	945.1	44822	44822
541.61	945	45023.1	45023.1
541.71	944.9	45043	45043
541.81	944.8	45555.6	45555.6
541.91	944.7	45986.3	45986.3
542.01	944.6	46306.3	46306.3
542.11	944.5	46733.6	46733.6
542.21	944.4	47218.3	47218.3
542.31	944.3	47769.1	47769.1
542.41	944.2	47711.3	47711.3
542.51	944.1	48273.8	48273.8
542.61	944	48701.1	48701.1
542.71	943.9	48871	48871
542.81	943.8	48960.9	48960.9
542.91	943.7	49038.7	49038.7
543.01	943.6	49224.6	49224.6
543.11	943.5	48986.5	48986.5
543.21	943.4	48510.5	48510.5
543.31	943.3	48168.5	48168.5
543.41	943.2	48025.4	48025.4
543.51	943.1	47466.8	47466.8
543.61	943	47140.9	47140.9
543.71	942.9	46774.7	46774.7
543.81	942.8	46569.1	46569.1
543.91	942.7	46454.7	46454.7
544.01	942.6	46233.9	46233.9
544.11	942.5	46002.1	46002.1
544.21	942.4	45928.3	45928.3
544.31	942.3	45671.4	45671.4
544.41	942.2	45540.3	45540.3
544.51	942.1	45557	45557
544.61	942	45308	45308
544.71	941.9	45187.4	45187.4
544.81	941.8	45285.5	45285.5
544.91	941.7	45179.3	45179.3
545.01	941.6	45054.9	45054.9
545.11	941.5	45003.1	45003.1
545.21	941.4	45080.8	45080.8
545.31	941.3	45128.9	45128.9
545.41	941.2	45092.5	45092.5
545.51	941.1	45263.3	45263.3
545.61	941	45295.8	45295.8
545.71	940.9	45343.2	45343.2
545.81	940.8	45327.8	45327.8
545.91	940.7	45154.5	45154.5
546.01	940.6	45105.3	45105.3
546.11	940.5	44849	44849
546.21	940.4	44744.8	44744.8
546.31	940.3	44520.5	44520.5
546.41	940.2	43959.2	43959.2
546.51	940.1	43642.9	43642.9
546.61	940	42997.6	42997.6
546.71	939.9	42661.7	42661.7
546.81	939.8	42320.5	42320.5
546.91	939.7	41685.2	41685.2
547.01	939.6	41144.2	41144.2
547.11	939.5	40821.7	40821.7
547.21	939.4	40288.7	40288.7
547.31	939.3	40092.9	40092.9
547.41	939.2	39785.5	39785.5
547.51	939.1	39486.6	39486.6
547.61	939	39468	39468
547.71	938.9	39224.3	39224.3
547.81	938.8	38987.7	38987.7
547.91	938.7	39022.5	39022.5
548.01	938.6	38877.4	38877.4
548.11	938.5	38902.4	38902.4
548.21	938.4	38812.6	38812.6
548.31	938.3	39035.3	39035.3
548.41	938.2	39041.9	39041.9
548.51	938.1	38942.6	38942.6
548.61	938	38999.4	38999.4
548.71	937.9	39283.1	39283.1
548.81	937.8	39397.4	39397.4
548.91	937.7	39424.5	39424.5
549.01	937.6	39477.3	39477.3
549.11	937.5	39651	39651
549.21	937.4	40079.3	40079.3
549.31	937.3	40200.4	40200.4
549.41	937.2	40377.6	40377.6
549.51	937.1	40499.5	40499.5
549.61	937	40555.7	40555.7
549.71	936.9	40860	40860
549.81	936.8	40945.9	40945.9
549.91	936.7	40983.2	40983.2
550.01	936.6	41320.5	41320.5
550.11	936.5	41795.8	41795.8
550.21	936.4	41870.9	41870.9
550.31	936.3	42321.7	42321.7
550.41	936.2	42597.8	42597.8
550.51	936.1	43178.5	43178.5
550.61	936	43658.4	43658.4
550.71	935.9	44223.4	44223.4
550.81	935.8	44873.1	44873.1
550.91	935.7	45461.5	45461.5
551.01	935.6	46160.3	46160.3
551.11	935.5	47081.4	47081.4
551.21	935.4	47643.6	47643.6
551.31	935.3	48290.1	48290.1
551.41	935.2	49082.3	49082.3
551.51	935.1	49864.9	49864.9
551.61	935	50427.2	50427.2
551.71	934.9	50917.5	50917.5
551.81	934.8	52032.6	52032.6
551.91	934.7	52474.8	52474.8
552.01	934.6	53229.1	53229.1
552.11	934.5	53811.6	53811.6
552.21	934.4	54896.6	54896.6
552.31	934.3	56018.9	56018.9
552.41	934.2	57066.6	57066.6
552.51	934.1	58402.2	58402.2
552.61	934	60252.3	60252.3
552.71	933.9	62567.7	62567.7
552.81	933.8	65104.6	65104.6
552.91	933.7	68107.5	68107.5
553.01	933.6	72518.4	72518.4
553.11	933.5	78090	78090
553.21	933.4	85434.3	85434.3
553.31	933.3	94949.4	94949.4
553.41	933.2	107466	107466
553.51	933.1	123015	123015
553.61	933	140577	140577
553.71	932.9	159170	159170
553.81	932.8	176632	176632
553.91	932.7	190575	190575
554.01	932.6	198409	198409
554.11	932.5	198325	198325
554.21	932.4	190891	190891
554.31	932.3	176949	176949
554.41	932.2	159197	159197
554.51	932.1	140150	140150
554.61	932	120733	120733
554.71	931.9	103457	103457
554.81	931.8	88591.4	88591.4
554.91	931.7	76288.6	76288.6
555.01	931.6	66524.8	66524.8
555.11	931.5	58844.9	58844.9
555.21	931.4	52881.7	52881.7
555.31	931.3	47996.4	47996.4
555.41	931.2	44348.5	44348.5
555.51	931.1	41187.7	41187.7
555.61	931	38859.1	38859.1
555.71	930.9	37186.1	37186.1
555.81	930.8	35623.4	35623.4
555.91	930.7	34540.2	34540.2
556.01	930.6	33526	33526
556.11	930.5	32347.6	32347.6
556.21	930.4	31876.5	31876.5
556.31	930.3	31195.3	31195.3
556.41	930.2	30596.1	30596.1
556.51	930.1	30268	30268
556.61	930	29689.9	29689.9
556.71	929.9	29268.5	29268.5
556.81	929.8	29192.3	29192.3
556.91	929.7	28964.9	28964.9
557.01	929.6	28486.3	28486.3
557.11	929.5	28233.7	28233.7
557.21	929.4	27948.8	27948.8
557.31	929.3	27868.2	27868.2
557.41	929.2	27775.1	27775.1
557.51	929.1	27746.8	27746.8
557.61	929	27442.9	27442.9
557.71	928.9	27186.5	27186.5
557.81	928.8	27069	27069
557.91	928.7	27103.9	27103.9
558.01	928.6	27004.1	27004.1
558.11	928.5	26913.4	26913.4
558.21	928.4	26695.1	26695.1
558.31	928.3	26664	26664
558.41	928.2	26747.7	26747.7
558.51	928.1	26755.9	26755.9
558.61	928	26505.7	26505.7
558.71	927.9	26568.9	26568.9
558.81	927.8	26508	26508
558.91	927.7	26447.2	26447.2
559.01	927.6	26304.4	26304.4
559.11	927.5	26300.4	26300.4
559.21	927.4	26098.9	26098.9
559.31	927.3	26023.6	26023.6
559.41	927.2	25990.3	25990.3
559.51	927.1	25960.2	25960.2
559.61	927	25880.5	25880.5
559.71	926.9	25903.4	25903.4
559.81	926.8	25901.9	25901.9
559.91	926.7	25989.3	25989.3
560.01	926.6	26013.9	26013.9
560.11	926.5	25967.7	25967.7
560.21	926.4	25840.6	25840.6
560.31	926.3	25802.2	25802.2
560.41	926.2	25806	25806
560.51	926.1	25887	25887
560.61	926	25875.5	25875.5
560.71	925.9	25684.2	25684.2
560.81	925.8	25696.9	25696.9
560.91	925.7	25750.9	25750.9
561.01	925.6	25597.9	25597.9
561.11	925.5	25580	25580
561.21	925.4	25673.6	25673.6
561.31	925.3	25568.5	25568.5
561.41	925.2	25524.7	25524.7
561.51	925.1	25518.7	25518.7
561.61	925	25479.5	25479.5
561.71	924.9	25654.4	25654.4
561.81	924.8	25637.9	25637.9
561.91	924.7	25520.6	25520.6
562.01	924.6	25565.4	25565.4
562.11	924.5	25498.9	25498.9
562.21	924.4	25467.2	25467.2
562.31	924.3	25435.7	25435.7
562.41	924.2	25485.3	25485.3
562.51	924.1	25524	25524
562.61	924	25619.3	25619.3
562.71	923.9	25401.2	25401.2
562.81	923.8	25310.1	25310.1
562.91	923.7	25412	25412
563.01	923.6	25505.1	25505.1
563.11	923.5	25567.7	25567.7
563.21	923.4	25637.6	25637.6
563.31	923.3	25384.3	25384.3
563.41	923.2	25334.1	25334.1
563.51	923.1	25374.9	25374.9
563.61	923	25408.8	25408.8
563.71	922.9	25547.7	25547.7
563.81	922.8	25485.1	25485.1
563.91	922.7	25380.4	25380.4
564.01	922.6	25287.4	25287.4
564.11	922.5	25423.4	25423.4
564.21	922.4	25489.3	25489.3
564.31	922.3	25483.8	25483.8
564.41	922.2	25384.3	25384.3
564.51	922.1	25320.4	25320.4
564.61	922	25410.8	25410.8
564.71	921.9	25484.2	25484.2
564.81	921.8	25529	25529
564.91	921.7	25438.7	25438.7
565.01	921.6	25395.3	25395.3
565.11	921.5	25348.3	25348.3
565.21	921.4	25262.7	25262.7
565.31	921.3	25483.5	25483.5
565.41	921.2	25255.4	25255.4
565.51	921.1	25446.6	25446.6
565.61	921	25595.7	25595.7
565.71	920.9	25522.7	25522.7
565.81	920.8	25456.5	25456.5
565.91	920.7	25393.1	25393.1
566.01	920.6	25442.7	25442.7
566.11	920.5	25530.8	25530.8
566.21	920.4	25421.4	25421.4
566.31	920.3	25437.6	25437.6
566.41	920.2	25241.6	25241.6
566.51	920.1	25408	25408
566.61	920	25558.5	25558.5
